VARIANT_ID,PRODUCT_ID,SKU,SHADE_NAME,SHADE_CODE,COLOR_HEX,COLOR_LAB,SIZE,SIZE_UNIT,PRICE_MODIFIER,IS_AVAILABLE,IS_DEFAULT,CREATED_AT,DISPLAY_ORDER
dab2f30e-8736-4c5a-a560-d91867209e10,5355481c-5b45-4bfc-a84f-7351fb249586,URB-FAC-0013-POR,Porcelain,04,#FFF5E1,,30ml,ml,0.00,True,False,2025-10-12 02:16:44,3
9aed5de5-10a8-4e42-b3eb-eec1be585701,fed612d9-b874-4c8e-bece-0f5d3f7827d5,RAR-FAC-0014-POR,Porcelain,01,#FFF5E1,,10ml,ml,0.00,True,True,2025-02-21 01:59:44,0
a27dc126-f5ae-4187-a562-7ac6b0e97f0a,fed612d9-b874-4c8e-bece-0f5d3f7827d5,RAR-FAC-0014-ANT,Antique White,02,#FAEBD7,,10ml,ml,0.00,True,False,2025-02-21 01:59:44,1
1130399d-3b2e-4411-8199-f3d332749a0e,fed612d9-b874-4c8e-bece-0f5d3f7827d5,RAR-FAC-0014-WHE,Wheat,03,#F5DEB3,,10ml,ml,0.00,True,False,2025-02-21 01:59:44,2
20d785eb-bcdf-42d0-a9f9-8cbd521dc386,fed612d9-b874-4c8e-bece-0f5d3f7827d5,RAR-FAC-0014-DAR,Dark Brown,04,#654321,,10ml,ml,0.00,True,False,2025-02-21 01:59:44,3
5e417967-a775-48ec-844b-fc329ae10b3f,14949ada-fea6-4966-acd7-44cd22df5435,THE-FAC-0015-MOC,Moccasin,01,#FFE4B5,,10ml,g,0.00,True,True,2025-07-06 23:48:44,0
dd35a924-77c8-4050-b11a-3b0fbf0bef75,14949ada-fea6-4966-acd7-44cd22df5435,THE-FAC-0015-BIS,Bisque,02,#FFE4C4,,10ml,g,0.00,True,False,2025-07-06 23:48:44,1
a443005b-8a07-4305-bfc3-a594db162dd0,14949ada-fea6-4966-acd7-44cd22df5435,THE-FAC-0015-DAR,Dark Brown,03,#654321,,10ml,g,0.00,True,False,2025-07-06 23:48:44,2
6244c81e-754b-4272-9306-1a4019cc85eb,14949ada-fea6-4966-acd7-44cd22df5435,THE-FAC-0015-PER,Peru,04,#CD853F,,10ml,g,0.00,False,False,2025-07-06 23:48:44,3
4161a5b6-8a43-48c4-b0b8-3dd077f322ab,8cbefe3a-0f6f-49de-b050-6c6134667786,NYX-FAC-0016-BUR,Burlywood,01,#DEB887,,50ml,ml,0.00,True,True,2025-03-19 06:47:44,0
baa78f2d-bd22-4d7d-8957-6236272af61e,8cbefe3a-0f6f-49de-b050-6c6134667786,NYX-FAC-0016-SIE,Sienna,02,#A0522D,,50ml,ml,0.00,True,False,2025-03-19 06:47:44,1
e68b1f66-fe6e-431b-bc85-2aad40a488d7,8cbefe3a-0f6f-49de-b050-6c6134667786,NYX-FAC-0016-DAR,Dark Brown,03,#654321,,50ml,ml,0.00,False,False,2025-03-19 06:47:44,2
23c57647-b740-4af4-b278-4cf5c68a7cd8,8cbefe3a-0f6f-49de-b050-6c6134667786,NYX-FAC-0016-CHO,Chocolate,04,#D2691E,,50ml,ml,0.00,True,False,2025-03-19 06:47:44,3
cdf697bd-5aaf-4b5b-a1ad-abbe0aa696af,50299332-8d76-40b2-8237-0afc6df4d41f,CHA-FAC-0017-PER,Peru,01,#CD853F,,5ml,g,0.00,True,True,2025-02-23 09:58:44,0
252e0e1f-14fe-4e1c-98a3-092d5cf7dff3,50299332-8d76-40b2-8237-0afc6df4d41f,CHA-FAC-0017-CHO,Chocolate,02,#D2691E,,5ml,g,0.00,True,False,2025-02-23 09:58:44,1
65ea7205-f569-4301-867d-4c57cc667156,50299332-8d76-40b2-8237-0afc6df4d41f,CHA-FAC-0017-ESP,Espresso,03,#3D2914,,5ml,g,0.00,True,False,2025-02-23 09:58:44,2
21792a6d-63f4-4768-a4a2-23fe0742982f,50299332-8d76-40b2-8237-0afc6df4d41f,CHA-FAC-0017-BUR,Burlywood,04,#DEB887,,5ml,g,0.00,True,False,2025-02-23 09:58:44,3
e0031233-93ae-491b-a15e-d68bae448fd1,93a65a41-08a1-43a1-9a4d-339b211d2e78,TAR-FAC-0018-ANT,Antique White,01,#FAEBD7,,3g,ml,0.00,True,True,2025-03-24 07:15:45,0
d004b9dc-c196-4d88-ac85-3e326748fc14,93a65a41-08a1-43a1-9a4d-339b211d2e78,TAR-FAC-0018-DAR,Dark Goldenrod,02,#B8860B,,3g,ml,0.00,True,False,2025-03-24 07:15:45,1
e06ae805-8e97-47d2-8fe4-d53395c64729,93a65a41-08a1-43a1-9a4d-339b211d2e78,TAR-FAC-0018-LIN,Linen,03,#FAF0E6,,3g,ml,0.00,True,False,2025-03-24 07:15:45,2
9fab4982-c84f-41c2-a22d-6321f9a4c958,93a65a41-08a1-43a1-9a4d-339b211d2e78,TAR-FAC-0018-ESP,Espresso,04,#3D2914,,3g,ml,0.00,True,False,2025-03-24 07:15:45,3
11d7ff06-0984-4524-9071-67f6d4428e4b,463835b3-b775-494d-ac42-fa2b7ccc10e6,BEN-FAC-0019-WHE,Wheat,01,#F5DEB3,,15ml,g,0.00,True,True,2025-08-26 13:06:45,0
332d65e9-12fd-41c7-863e-2f412adcf618,463835b3-b775-494d-ac42-fa2b7ccc10e6,BEN-FAC-0019-ANT,Antique White,02,#FAEBD7,,15ml,g,0.00,True,False,2025-08-26 13:06:45,1
4bdde2b5-1087-46c9-b6e4-975411173ff2,463835b3-b775-494d-ac42-fa2b7ccc10e6,BEN-FAC-0019-ESP,Espresso,03,#3D2914,,15ml,g,0.00,True,False,2025-08-26 13:06:45,2
1690c8d5-b5d0-4b9a-a3e1-e9c3237f62e2,463835b3-b775-494d-ac42-fa2b7ccc10e6,BEN-FAC-0019-BEI,Beige,04,#F5F5DC,,15ml,g,0.00,True,False,2025-08-26 13:06:45,3
44a706c8-5e25-4c90-8117-305e2d9d2cf3,29356c45-e9b9-48f3-aa73-caa93a21c1d6,FEN-FAC-0020-BUR,Burlywood,01,#DEB887,,50ml,g,0.00,True,True,2025-08-17 15:12:45,0
372491f8-dccf-4a80-9b1d-c5ed9768e3d7,29356c45-e9b9-48f3-aa73-caa93a21c1d6,FEN-FAC-0020-SIE,Sienna,02,#A0522D,,50ml,g,0.00,True,False,2025-08-17 15:12:45,1
f9a83e20-53bc-4724-aa55-08d5a8a3c88f,29356c45-e9b9-48f3-aa73-caa93a21c1d6,FEN-FAC-0020-BIS,Bisque,03,#FFE4C4,,50ml,g,0.00,True,False,2025-08-17 15:12:45,2
c3475f4c-70b5-4ea9-aec3-c5b7dfa58da2,29356c45-e9b9-48f3-aa73-caa93a21c1d6,FEN-FAC-0020-TAN,Tan,04,#D2B48C,,50ml,g,0.00,True,False,2025-08-17 15:12:45,3
33207bc2-5c1a-4fea-8bd6-e97e6653fe14,220fadb0-b986-4e26-9e28-c00807324fad,HUD-FAC-0021-DAR,Dark Brown,01,#654321,,10ml,g,0.00,True,True,2025-08-15 14:55:45,0
1d603970-6596-4a82-84dc-2d5e47d74189,220fadb0-b986-4e26-9e28-c00807324fad,HUD-FAC-0021-MOC,Moccasin,02,#FFE4B5,,10ml,g,0.00,True,False,2025-08-15 14:55:45,1
46f5c410-31f5-48bb-b014-0ed1ff266acd,220fadb0-b986-4e26-9e28-c00807324fad,HUD-FAC-0021-PER,Peru,03,#CD853F,,10ml,g,0.00,True,False,2025-08-15 14:55:45,2
4102753e-4ee7-4d2a-b9be-8ac789f15921,220fadb0-b986-4e26-9e28-c00807324fad,HUD-FAC-0021-OLD,Old Lace,04,#FDF5E6,,10ml,g,0.00,True,False,2025-08-15 14:55:45,3
f85ed409-61c5-4476-b522-eff0ee8a2cbc,91aec71e-060a-4491-aab7-e8c6d0cfa76c,RAR-FAC-0022-DAR,Dark Goldenrod,01,#B8860B,,10ml,g,0.00,True,True,2025-09-05 11:43:45,0
1ab6beb8-bc95-4203-91ea-3f569ea81d54,91aec71e-060a-4491-aab7-e8c6d0cfa76c,RAR-FAC-0022-PER,Peru,02,#CD853F,,10ml,g,0.00,True,False,2025-09-05 11:43:45,1
b2d6306f-2fbd-41da-8292-3826477a2d61,91aec71e-060a-4491-aab7-e8c6d0cfa76c,RAR-FAC-0022-WHE,Wheat,03,#F5DEB3,,10ml,g,0.00,True,False,2025-09-05 11:43:45,2
875278ac-57b2-4f97-b525-642bd0b4f304,91aec71e-060a-4491-aab7-e8c6d0cfa76c,RAR-FAC-0022-MOC,Moccasin,04,#FFE4B5,,10ml,g,0.00,True,False,2025-09-05 11:43:45,3
e232f121-5e0c-4fcc-a69e-a9355cdeb531,1efa2629-c279-48cf-819a-cd5843f286e2,SUM-FAC-0023-BEI,Beige,01,#F5F5DC,,10ml,ml,0.00,True,True,2025-04-22 08:15:45,0
67e82174-5f78-4e28-a568-78f61d955bbc,1efa2629-c279-48cf-819a-cd5843f286e2,SUM-FAC-0023-SIE,Sienna,02,#A0522D,,10ml,ml,0.00,True,False,2025-04-22 08:15:45,1
9af6da93-0640-4851-b321-972fb6e08261,1efa2629-c279-48cf-819a-cd5843f286e2,SUM-FAC-0023-CHO,Chocolate,03,#D2691E,,10ml,ml,0.00,True,False,2025-04-22 08:15:45,2
dac4c330-c9e4-4f3e-8f51-63d1e2a1f881,1efa2629-c279-48cf-819a-cd5843f286e2,SUM-FAC-0023-WHE,Wheat,04,#F5DEB3,,10ml,ml,0.00,True,False,2025-04-22 08:15:45,3
5d5e9f8e-8db1-4625-84ec-41c0c0921551,1c0889ad-2e9b-4efa-a9ba-ae77b4e18a31,PAT-FAC-0024-BIS,Bisque,01,#FFE4C4,,30ml,g,0.00,True,True,2025-04-24 16:58:45,0
adab425e-86d7-4e7a-8050-d8b2cbd2f2fa,1c0889ad-2e9b-4efa-a9ba-ae77b4e18a31,PAT-FAC-0024-BLA,Blanched Almond,02,#FFEBCD,,30ml,g,0.00,False,False,2025-04-24 16:58:45,1
4ee3b600-065e-4825-ab3c-2e9acdb3a16a,1c0889ad-2e9b-4efa-a9ba-ae77b4e18a31,PAT-FAC-0024-SAD,Saddle Brown,03,#8B4513,,30ml,g,0.00,True,False,2025-04-24 16:58:45,2
2ab7d7ac-19e4-44dd-8508-8fc73b4964c0,1c0889ad-2e9b-4efa-a9ba-ae77b4e18a31,PAT-FAC-0024-ESP,Espresso,04,#3D2914,,30ml,g,0.00,True,False,2025-04-24 16:58:45,3
06560bc7-ec4f-428a-8ddd-53d4b402590c,e137a68d-0c53-4ba7-bbbe-07f87f77da9a,ILI-FAC-0025-POR,Porcelain,01,#FFF5E1,,15ml,ml,0.00,True,True,2025-01-02 10:17:45,0
74281d67-d0e8-4703-b220-482192de339e,e137a68d-0c53-4ba7-bbbe-07f87f77da9a,ILI-FAC-0025-SAD,Saddle Brown,02,#8B4513,,15ml,ml,0.00,True,False,2025-01-02 10:17:45,1
8db89872-ca8f-4659-929a-9851a1e6a065,e137a68d-0c53-4ba7-bbbe-07f87f77da9a,ILI-FAC-0025-ANT,Antique White,03,#FAEBD7,,15ml,ml,0.00,False,False,2025-01-02 10:17:45,2
19436381-734b-4651-b1a4-2aec44733a20,e137a68d-0c53-4ba7-bbbe-07f87f77da9a,ILI-FAC-0025-LIN,Linen,04,#FAF0E6,,15ml,ml,0.00,True,False,2025-01-02 10:17:45,3
3ea9591e-8757-4bb7-875e-c6db85828e89,36e61072-36f3-49bd-8d30-7621d04099ae,ILI-FAC-0026-CHO,Chocolate,01,#D2691E,,5ml,g,0.00,True,True,2025-05-07 01:26:45,0
b0d45afb-697a-4097-ac38-7b27fc11119e,36e61072-36f3-49bd-8d30-7621d04099ae,ILI-FAC-0026-SAD,Saddle Brown,02,#8B4513,,5ml,g,0.00,True,False,2025-05-07 01:26:45,1
7929e167-1cd3-458a-a922-be7019d5dd97,36e61072-36f3-49bd-8d30-7621d04099ae,ILI-FAC-0026-MOC,Moccasin,03,#FFE4B5,,5ml,g,0.00,True,False,2025-05-07 01:26:45,2
be6b6fd2-7a2f-4496-a1dc-a8adbe1bad5f,36e61072-36f3-49bd-8d30-7621d04099ae,ILI-FAC-0026-TAN,Tan,04,#D2B48C,,5ml,g,0.00,True,False,2025-05-07 01:26:45,3
8a08c170-b6ad-47bc-b313-d2578134c0d9,ce55957c-fc57-4425-adcb-171fe8cf35fd,MAC-FAC-0027-ANT,Antique White,01,#FAEBD7,,50ml,g,0.00,True,True,2025-03-22 19:07:45,0
d0200419-e8c1-49c0-ae5c-79cc24503c76,ce55957c-fc57-4425-adcb-171fe8cf35fd,MAC-FAC-0027-TAN,Tan,02,#D2B48C,,50ml,g,0.00,True,False,2025-03-22 19:07:45,1
a123d6ea-335a-4e75-a874-ff129e9aacd9,ce55957c-fc57-4425-adcb-171fe8cf35fd,MAC-FAC-0027-MOC,Moccasin,03,#FFE4B5,,50ml,g,0.00,True,False,2025-03-22 19:07:45,2
b4c7843f-4c76-44dd-80ed-9b5e8db8d96f,ce55957c-fc57-4425-adcb-171fe8cf35fd,MAC-FAC-0027-POR,Porcelain,04,#FFF5E1,,50ml,g,0.00,False,False,2025-03-22 19:07:45,3
f2f484e9-9f93-4083-8b66-66a836b1c239,56e8d3f1-c4d7-4dc1-b127-98a68a8a8a64,FEN-FAC-0028-LIN,Linen,01,#FAF0E6,,5ml,ml,0.00,True,True,2025-03-04 21:02:46,0
bce25f1e-ec0e-473f-8113-b70fa871defe,56e8d3f1-c4d7-4dc1-b127-98a68a8a8a64,FEN-FAC-0028-DAR,Dark Goldenrod,02,#B8860B,,5ml,ml,0.00,True,False,2025-03-04 21:02:46,1
14e5403a-8808-4bc3-a9b9-0e7d67594bcd,56e8d3f1-c4d7-4dc1-b127-98a68a8a8a64,FEN-FAC-0028-DAR,Dark Brown,03,#654321,,5ml,ml,0.00,True,False,2025-03-04 21:02:46,2
c94b55d0-ec09-4164-ba63-4595b58353d6,56e8d3f1-c4d7-4dc1-b127-98a68a8a8a64,FEN-FAC-0028-PEA,Peach,04,#FFDAB9,,5ml,ml,0.00,True,False,2025-03-04 21:02:46,3
b1de15d9-c490-4023-8639-b805a50bcf5c,4b0f46e5-eda5-4786-beb6-e863d3d324c1,URB-FAC-0029-LIN,Linen,01,#FAF0E6,,10ml,g,0.00,True,True,2024-12-29 08:28:46,0
75411b70-8fb4-4144-a7c7-20e46e4164be,4b0f46e5-eda5-4786-beb6-e863d3d324c1,URB-FAC-0029-MOC,Moccasin,02,#FFE4B5,,10ml,g,0.00,True,False,2024-12-29 08:28:46,1
f1f5f305-9012-4ac2-89dc-f8ad54aa59b2,4b0f46e5-eda5-4786-beb6-e863d3d324c1,URB-FAC-0029-CHO,Chocolate,03,#D2691E,,10ml,g,0.00,True,False,2024-12-29 08:28:46,2
2fe9c725-d7a6-4df4-9b16-89596d728a95,4b0f46e5-eda5-4786-beb6-e863d3d324c1,URB-FAC-0029-BLA,Blanched Almond,04,#FFEBCD,,10ml,g,0.00,True,False,2024-12-29 08:28:46,3
6a491726-fadb-4e79-82f6-050e13272de2,ce5483e6-6bc8-47da-b768-e85ac4332c13,MAY-FAC-0030-BUR,Burlywood,01,#DEB887,,50ml,g,0.00,True,True,2025-08-20 15:36:46,0
e923dfa2-cf8c-42b5-825c-d8570e3eeb42,ce5483e6-6bc8-47da-b768-e85ac4332c13,MAY-FAC-0030-ESP,Espresso,02,#3D2914,,50ml,g,0.00,False,False,2025-08-20 15:36:46,1
83905e86-1b54-4ef2-a895-064e4dc29270,ce5483e6-6bc8-47da-b768-e85ac4332c13,MAY-FAC-0030-DAR,Dark Goldenrod,03,#B8860B,,50ml,g,0.00,True,False,2025-08-20 15:36:46,2
dea7220d-c45c-4326-8c11-243befadfb16,ce5483e6-6bc8-47da-b768-e85ac4332c13,MAY-FAC-0030-ANT,Antique White,04,#FAEBD7,,50ml,g,0.00,False,False,2025-08-20 15:36:46,3
e982da7e-10b7-46b6-ac74-bd3bc706d859,37f4366c-5790-4727-94bd-522b8120fb29,EST-FAC-0031-WHE,Wheat,01,#F5DEB3,,15ml,ml,0.00,True,True,2025-02-10 00:18:46,0
bd85736d-96d1-4dc3-bdb1-88689e2efdfd,37f4366c-5790-4727-94bd-522b8120fb29,EST-FAC-0031-CHO,Chocolate,02,#D2691E,,15ml,ml,0.00,True,False,2025-02-10 00:18:46,1
3f6e1eb5-bac3-4765-96ff-59007f6c6e07,37f4366c-5790-4727-94bd-522b8120fb29,EST-FAC-0031-OLD,Old Lace,03,#FDF5E6,,15ml,ml,0.00,True,False,2025-02-10 00:18:46,2
31d44010-5010-4463-8155-d303cbd89d50,37f4366c-5790-4727-94bd-522b8120fb29,EST-FAC-0031-POR,Porcelain,04,#FFF5E1,,15ml,ml,0.00,True,False,2025-02-10 00:18:46,3
5f00ca64-c1a4-4871-9646-23f60a82463f,7f218865-652e-4bb1-880f-61763e984132,L'O-FAC-0032-WHE,Wheat,01,#F5DEB3,,10ml,g,0.00,True,True,2025-05-05 12:42:46,0
ca166d52-7461-4f22-af08-12191ff36ef3,7f218865-652e-4bb1-880f-61763e984132,L'O-FAC-0032-PER,Peru,02,#CD853F,,10ml,g,0.00,True,False,2025-05-05 12:42:46,1
d35aa2a5-61f4-4bd8-9d8c-f84228e132d6,7f218865-652e-4bb1-880f-61763e984132,L'O-FAC-0032-PEA,Peach,03,#FFDAB9,,10ml,g,0.00,True,False,2025-05-05 12:42:46,2
367a19aa-3a05-4dab-8008-71d02cec21c6,7f218865-652e-4bb1-880f-61763e984132,L'O-FAC-0032-DAR,Dark Goldenrod,04,#B8860B,,10ml,g,0.00,True,False,2025-05-05 12:42:46,3
03ff63c5-abb2-46f0-a4ac-615b1f85a93d,5e27fa67-88bf-4341-b983-9e3369fb4ad9,MIL-FAC-0033-ANT,Antique White,01,#FAEBD7,,5ml,g,0.00,True,True,2025-08-14 21:19:46,0
755a2474-d1b7-4c75-9259-eb61781abdc7,5e27fa67-88bf-4341-b983-9e3369fb4ad9,MIL-FAC-0033-ESP,Espresso,02,#3D2914,,5ml,g,0.00,True,False,2025-08-14 21:19:46,1
1cd25fee-3a9d-45aa-b263-d0436bdb7304,5e27fa67-88bf-4341-b983-9e3369fb4ad9,MIL-FAC-0033-DAR,Dark Goldenrod,03,#B8860B,,5ml,g,0.00,True,False,2025-08-14 21:19:46,2
1821ec31-fb6b-4f58-8371-771527ecb592,5e27fa67-88bf-4341-b983-9e3369fb4ad9,MIL-FAC-0033-MOC,Moccasin,04,#FFE4B5,,5ml,g,0.00,True,False,2025-08-14 21:19:46,3
8d7b57e4-6b20-4b01-bd3e-5f5a008e4e3b,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,FEN-FAC-0034-CAM,Camel,01,#C19A6B,,30ml,g,0.00,True,True,2025-01-02 11:28:46,0
c1cc2215-c447-4e50-9c70-c05bd81f26f3,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,FEN-FAC-0034-PER,Peru,02,#CD853F,,30ml,g,0.00,True,False,2025-01-02 11:28:46,1
f548e370-a3e1-42df-a9f4-b8a60e452f81,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,FEN-FAC-0034-MOC,Moccasin,03,#FFE4B5,,30ml,g,0.00,True,False,2025-01-02 11:28:46,2
ba54e73b-439f-48df-bdc4-926ee557f158,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,FEN-FAC-0034-OLD,Old Lace,04,#FDF5E6,,30ml,g,0.00,True,False,2025-01-02 11:28:46,3
0235d921-3914-47cc-b081-6d3c63c2f64a,8a00d2ee-4475-4368-ba34-6b70174e0af6,GLO-FAC-0035-CHO,Chocolate,01,#D2691E,,15ml,g,0.00,False,True,2025-08-28 06:54:46,0
d7348248-ccbf-4440-8629-15c95cec47ce,8a00d2ee-4475-4368-ba34-6b70174e0af6,GLO-FAC-0035-LIN,Linen,02,#FAF0E6,,15ml,g,0.00,False,False,2025-08-28 06:54:46,1
d755eec9-67fd-417c-a482-0eb96bbd775e,8a00d2ee-4475-4368-ba34-6b70174e0af6,GLO-FAC-0035-TAN,Tan,03,#D2B48C,,15ml,g,0.00,True,False,2025-08-28 06:54:46,2
4ce21601-87d4-4f1e-941d-52a2ca36834e,8a00d2ee-4475-4368-ba34-6b70174e0af6,GLO-FAC-0035-POR,Porcelain,04,#FFF5E1,,15ml,g,0.00,True,False,2025-08-28 06:54:46,3
feb11694-8d40-4086-903d-14b27bc5fc97,6c67a503-5157-48cc-a3fe-a0964e34d745,LAN-FAC-0036-ANT,Antique White,01,#FAEBD7,,10ml,ml,0.00,True,True,2025-09-16 14:21:46,0
d4e89011-7628-49e8-aa44-5034cf46bcf9,6c67a503-5157-48cc-a3fe-a0964e34d745,LAN-FAC-0036-DAR,Dark Brown,02,#654321,,10ml,ml,0.00,True,False,2025-09-16 14:21:46,1
6e7a6fa9-c37b-4b50-b0ca-054949816d89,6c67a503-5157-48cc-a3fe-a0964e34d745,LAN-FAC-0036-TAN,Tan,03,#D2B48C,,10ml,ml,0.00,True,False,2025-09-16 14:21:46,2
00682e86-0def-461d-af57-8b39d1d1bf53,6c67a503-5157-48cc-a3fe-a0964e34d745,LAN-FAC-0036-MOC,Moccasin,04,#FFE4B5,,10ml,ml,0.00,True,False,2025-09-16 14:21:46,3
32367db6-dbb8-4d03-a109-b0f7ddf8ac79,a057f677-9938-48d5-afba-193605d13490,GLO-FAC-0037-MOC,Moccasin,01,#FFE4B5,,10ml,ml,0.00,True,True,2024-12-25 19:13:46,0
f12c1ee9-0049-491f-9e05-4fb6fb90d558,a057f677-9938-48d5-afba-193605d13490,GLO-FAC-0037-ESP,Espresso,02,#3D2914,,10ml,ml,0.00,True,False,2024-12-25 19:13:46,1
dbe8873d-ac51-4220-9409-49f3b40a7a5a,a057f677-9938-48d5-afba-193605d13490,GLO-FAC-0037-DAR,Dark Goldenrod,03,#B8860B,,10ml,ml,0.00,True,False,2024-12-25 19:13:46,2
fb86147f-2be2-4552-95a3-c89febb7681a,a057f677-9938-48d5-afba-193605d13490,GLO-FAC-0037-PEA,Peach,04,#FFDAB9,,10ml,ml,0.00,True,False,2024-12-25 19:13:46,3
6177cd10-d3d8-4f50-9137-f8410e403f2b,763ce7f3-e3b3-4688-8ddd-b523af9b66d1,L'O-FAC-0038-ESP,Espresso,01,#3D2914,,30ml,ml,0.00,True,True,2025-09-14 08:40:47,0
ff3084c1-c732-4fcb-a2c9-2d2401596691,763ce7f3-e3b3-4688-8ddd-b523af9b66d1,L'O-FAC-0038-MOC,Moccasin,02,#FFE4B5,,30ml,ml,0.00,True,False,2025-09-14 08:40:47,1
2ad68da1-24ba-4d08-84c1-d4eaca17446c,763ce7f3-e3b3-4688-8ddd-b523af9b66d1,L'O-FAC-0038-BIS,Bisque,03,#FFE4C4,,30ml,ml,0.00,True,False,2025-09-14 08:40:47,2
28f7b347-1258-4353-9699-96dbbb0f4099,763ce7f3-e3b3-4688-8ddd-b523af9b66d1,L'O-FAC-0038-ANT,Antique White,04,#FAEBD7,,30ml,ml,0.00,False,False,2025-09-14 08:40:47,3
20e07dc6-a588-4e24-bcd7-c4b4d3df0305,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,PAT-FAC-0039-BEI,Beige,01,#F5F5DC,,15ml,g,0.00,True,True,2025-09-27 22:42:47,0
4a80d50c-12f5-4b39-8f0f-82dbce3cdf17,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,PAT-FAC-0039-ANT,Antique White,02,#FAEBD7,,15ml,g,0.00,True,False,2025-09-27 22:42:47,1
9ed8d581-1d8b-428d-bd11-11e4a9b0108c,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,PAT-FAC-0039-BLA,Blanched Almond,03,#FFEBCD,,15ml,g,0.00,False,False,2025-09-27 22:42:47,2
e71ae588-b698-44cb-a744-74d825077b04,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,PAT-FAC-0039-SAD,Saddle Brown,04,#8B4513,,15ml,g,0.00,True,False,2025-09-27 22:42:47,3
c7b84d5a-3318-46b7-b338-4d75f768b5c0,9b2f3e9e-9461-456a-bda9-712fdc0f9be1,TOO-FAC-0040-BUR,Burlywood,01,#DEB887,,10ml,ml,0.00,True,True,2025-06-03 11:41:47,0
0ccef6d8-3203-42e3-9361-a422b723de57,9b2f3e9e-9461-456a-bda9-712fdc0f9be1,TOO-FAC-0040-PEA,Peach,02,#FFDAB9,,10ml,ml,0.00,True,False,2025-06-03 11:41:47,1
38c64972-398b-4c1e-b82c-31c364c4039e,9b2f3e9e-9461-456a-bda9-712fdc0f9be1,TOO-FAC-0040-BLA,Blanched Almond,03,#FFEBCD,,10ml,ml,0.00,True,False,2025-06-03 11:41:47,2
b093b4f4-5c20-4dcf-a88d-32c253c106d8,9b2f3e9e-9461-456a-bda9-712fdc0f9be1,TOO-FAC-0040-BEI,Beige,04,#F5F5DC,,10ml,ml,0.00,True,False,2025-06-03 11:41:47,3
95e7292f-8163-4b3c-902d-9822f8c7bf87,e3425f5d-40a0-4ccb-a556-fc0845500934,CER-FAC-0041-PER,Peru,01,#CD853F,,50ml,ml,0.00,True,True,2025-05-29 09:40:47,0
076b744c-9aff-44bd-b10f-b969e485c0a4,e3425f5d-40a0-4ccb-a556-fc0845500934,CER-FAC-0041-BUR,Burlywood,02,#DEB887,,50ml,ml,0.00,True,False,2025-05-29 09:40:47,1
1050548f-9289-4d8b-91d0-df20a7b78756,e3425f5d-40a0-4ccb-a556-fc0845500934,CER-FAC-0041-CAM,Camel,03,#C19A6B,,50ml,ml,0.00,True,False,2025-05-29 09:40:47,2
9ba209e5-9502-4d89-b810-7be5195afbf9,e3425f5d-40a0-4ccb-a556-fc0845500934,CER-FAC-0041-SIE,Sienna,04,#A0522D,,50ml,ml,0.00,True,False,2025-05-29 09:40:47,3
ee2902b3-59ae-45d0-ad11-446ec593e2dd,337d7653-4629-4b5e-80fb-12433106cc35,RAR-FAC-0042-LIN,Linen,01,#FAF0E6,,5ml,ml,0.00,False,True,2025-10-28 03:09:47,0
f0e1fd76-dac7-41bd-ba21-66bc7bf834cf,337d7653-4629-4b5e-80fb-12433106cc35,RAR-FAC-0042-MOC,Moccasin,02,#FFE4B5,,5ml,ml,0.00,True,False,2025-10-28 03:09:47,1
ce76a2b5-1fef-4a59-b4f2-8da7fc839ae9,337d7653-4629-4b5e-80fb-12433106cc35,RAR-FAC-0042-DAR,Dark Brown,03,#654321,,5ml,ml,0.00,True,False,2025-10-28 03:09:47,2
70ac7ed4-0508-4f27-836a-2035a7e9100e,337d7653-4629-4b5e-80fb-12433106cc35,RAR-FAC-0042-CAM,Camel,04,#C19A6B,,5ml,ml,0.00,True,False,2025-10-28 03:09:47,3
8d9613a1-c4d2-429d-8942-cbe02ff2f404,55d6ca2c-b8c2-4e7c-9719-9f14d7a6ca6f,NAR-FAC-0043-OLD,Old Lace,01,#FDF5E6,,5ml,ml,0.00,True,True,2025-02-09 16:01:47,0
9c8919c8-70f1-40da-9b24-68087d71f49e,55d6ca2c-b8c2-4e7c-9719-9f14d7a6ca6f,NAR-FAC-0043-WHE,Wheat,02,#F5DEB3,,5ml,ml,0.00,True,False,2025-02-09 16:01:47,1
47f73a5a-6d65-477c-8819-d03f599517a3,55d6ca2c-b8c2-4e7c-9719-9f14d7a6ca6f,NAR-FAC-0043-CHO,Chocolate,03,#D2691E,,5ml,ml,0.00,True,False,2025-02-09 16:01:47,2
afb1e934-ec71-4f05-a791-d99638f9e421,55d6ca2c-b8c2-4e7c-9719-9f14d7a6ca6f,NAR-FAC-0043-SIE,Sienna,04,#A0522D,,5ml,ml,0.00,True,False,2025-02-09 16:01:47,3
74e0a492-ead8-4694-a25d-103f15dd8b43,72623b7a-8655-4440-a8cc-cda29f6914f4,L'O-FAC-0044-BEI,Beige,01,#F5F5DC,,5ml,g,0.00,True,True,2025-03-02 07:29:47,0
