MEDIA_ID,PRODUCT_ID,VARIANT_ID,URL,MEDIA_TYPE,MEDIA_SUBTYPE,ALT_TEXT,WIDTH,HEIGHT,FILE_SIZE_BYTES,DISPLAY_ORDER,IS_PRIMARY,IS_PROCESSED,PROCESSED_AT,CREATED_AT
6efc55af-cbf8-4178-a9b5-84010c78566d,b3dadcf1-19c7-4f3e-945e-123582e58796,dbe74a93-96c9-4533-8b09-82759197b3fd,@PRODUCTS.PRODUCT_MEDIA/swatches/MAC-LIP-0134-COR.png,image,swatch,Coral swatch,200,200,12991,1,False,True,2025-12-06 23:22:05,2025-01-04 20:09:05
77186b60-594b-4bf0-8485-a93c2b85ffd2,b3dadcf1-19c7-4f3e-945e-123582e58796,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipstick_01.jpg,image,hero,MAC Glow Lipstick product image,800,800,178382,0,True,True,2025-11-21 14:06:05,2025-01-04 20:09:05
34ae7cdb-16e3-4f36-bf9b-7a1501309614,261f8b97-c964-469b-bc3e-4fbf8693f9a6,13447fca-0fc4-4a1e-acf0-5be36109dee9,@PRODUCTS.PRODUCT_MEDIA/swatches/HOU-LIP-0135-DAR.png,image,swatch,Dark Red swatch,200,200,6962,1,False,True,2025-11-26 05:01:06,2025-07-31 21:58:06
50cb85d9-ff8d-407f-bc08-1a427a80a6bc,261f8b97-c964-469b-bc3e-4fbf8693f9a6,35985b2d-507b-4fd8-baeb-0466eb18694c,@PRODUCTS.PRODUCT_MEDIA/swatches/HOU-LIP-0135-BUR.png,image,swatch,Burgundy swatch,200,200,19582,1,False,True,2025-11-21 03:59:06,2025-07-31 21:58:06
51b4e045-3302-4206-b291-2e12d02dda8d,261f8b97-c964-469b-bc3e-4fbf8693f9a6,3d8c1892-8650-4e47-b109-765b1cc570a3,@PRODUCTS.PRODUCT_MEDIA/swatches/HOU-LIP-0135-SAD.png,image,swatch,Saddle Brown swatch,200,200,17644,1,False,True,2025-11-24 13:03:06,2025-07-31 21:58:06
1141986f-3077-41f1-8ad9-e0c7ab032ea2,261f8b97-c964-469b-bc3e-4fbf8693f9a6,9e5d217f-e894-471f-b614-f9e0c32a4939,@PRODUCTS.PRODUCT_MEDIA/swatches/HOU-LIP-0135-PEA.png,image,swatch,Peach swatch,200,200,5489,1,False,True,2025-12-08 14:06:06,2025-07-31 21:58:06
25d4d64e-1dd1-4e07-bd0e-b9f3bdb9ff9d,261f8b97-c964-469b-bc3e-4fbf8693f9a6,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipstick_02.jpg,image,hero,Hourglass Glow Lipgloss product image,800,800,101416,0,True,True,2025-12-04 11:07:06,2025-07-31 21:58:06
49433dc0-d569-4b48-b20b-6c6cf0cccbfe,cee63b6d-3c41-42f5-b7d1-3cd3b86d31ae,38326e31-c6b1-4ea2-a147-0fd1dbac1a25,@PRODUCTS.PRODUCT_MEDIA/swatches/THE-LIP-0136-ORA.png,image,swatch,Orange Red swatch,200,200,10184,1,False,True,2025-12-12 05:58:06,2025-06-26 12:25:06
a12cd66b-f7e7-4024-95b9-6a39c4bba729,cee63b6d-3c41-42f5-b7d1-3cd3b86d31ae,c53542fe-e33c-4b1e-825a-e2b1d622403e,@PRODUCTS.PRODUCT_MEDIA/swatches/THE-LIP-0136-PEA.png,image,swatch,Peach swatch,200,200,14973,1,False,True,2025-12-01 04:36:06,2025-06-26 12:25:06
b3a6e4f6-6385-4e38-96d5-86347e639a7d,cee63b6d-3c41-42f5-b7d1-3cd3b86d31ae,17c67398-34dd-44c2-a3a0-7e4e67f4da09,@PRODUCTS.PRODUCT_MEDIA/swatches/THE-LIP-0136-PLU.png,image,swatch,Plum swatch,200,200,6709,1,False,True,2025-11-21 17:12:06,2025-06-26 12:25:06
6938c96a-4bf9-4584-a9b3-bbc57a2145a3,cee63b6d-3c41-42f5-b7d1-3cd3b86d31ae,12fc4ba3-1660-4c2e-b846-98cf25f6d08f,@PRODUCTS.PRODUCT_MEDIA/swatches/THE-LIP-0136-BRO.png,image,swatch,Brown swatch,200,200,12365,1,False,True,2025-12-14 20:49:06,2025-06-26 12:25:06
0dfa7ed7-933f-4b89-84ee-61a6c5211f1c,cee63b6d-3c41-42f5-b7d1-3cd3b86d31ae,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipstick_02.jpg,image,hero,The Ordinary Radiant Lip Balm product image,800,800,155548,0,True,True,2025-11-29 23:39:06,2025-06-26 12:25:06
f964b57b-28d5-4810-a434-340392f751f2,7276544f-c965-40fd-a9e1-9984495d6f46,c8acb2fb-8f4a-4054-bd92-14dbcbc8f657,@PRODUCTS.PRODUCT_MEDIA/swatches/MAY-LIP-0137-COR.png,image,swatch,Coral Orange swatch,200,200,11829,1,False,True,2025-12-09 14:59:06,2025-01-13 08:55:06
efaf8575-bb5f-432d-bd77-6a243d16b5bc,7276544f-c965-40fd-a9e1-9984495d6f46,a1fcaf9b-5d4f-4808-8af0-1ad3c487d235,@PRODUCTS.PRODUCT_MEDIA/swatches/MAY-LIP-0137-ORA.png,image,swatch,Orange Red swatch,200,200,10040,1,False,True,2025-11-23 02:07:06,2025-01-13 08:55:06
8b426ad9-e1ed-49e5-9fc6-d50b3d8eda60,7276544f-c965-40fd-a9e1-9984495d6f46,838239ee-f58f-49a5-8e02-6fbcbafc831d,@PRODUCTS.PRODUCT_MEDIA/swatches/MAY-LIP-0137-WHE.png,image,swatch,Wheat swatch,200,200,12252,1,False,True,2025-12-12 12:33:06,2025-01-13 08:55:06
71b1ad82-1cfb-4958-9972-4d532a3a7fab,7276544f-c965-40fd-a9e1-9984495d6f46,0c6673b3-b652-4228-a429-9faad9c62e85,@PRODUCTS.PRODUCT_MEDIA/swatches/MAY-LIP-0137-SAD.png,image,swatch,Saddle Brown swatch,200,200,10372,1,False,True,2025-11-22 18:21:06,2025-01-13 08:55:06
a258c570-28de-4764-91ad-b5408cbc2c8a,7276544f-c965-40fd-a9e1-9984495d6f46,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipgloss_01.jpg,image,hero,Maybelline Velvet Lip Liner product image,800,800,126885,0,True,True,2025-12-14 09:49:06,2025-01-13 08:55:06
2dc0de5b-94e4-4353-9e9d-7ebeb845930c,cbd9b697-42e2-44cf-812b-2f8df11a9e0a,53e56ff0-51b9-405c-8a62-5db4b94b89cd,@PRODUCTS.PRODUCT_MEDIA/swatches/BEN-LIP-0138-PLU.png,image,swatch,Plum swatch,200,200,16799,1,False,True,2025-11-20 13:10:06,2025-08-12 17:27:06
49b16260-d79b-43aa-a713-2412b475ce7d,cbd9b697-42e2-44cf-812b-2f8df11a9e0a,d51f4268-31a7-4e17-80a4-7f238a37543b,@PRODUCTS.PRODUCT_MEDIA/swatches/BEN-LIP-0138-BUR.png,image,swatch,Burgundy swatch,200,200,16423,1,False,True,2025-12-19 05:27:06,2025-08-12 17:27:06
133fac00-9225-462e-8d32-df0c6b8956d9,cbd9b697-42e2-44cf-812b-2f8df11a9e0a,e7654f59-2c17-40bf-ab63-a1af8022735f,@PRODUCTS.PRODUCT_MEDIA/swatches/BEN-LIP-0138-HOT.png,image,swatch,Hot Pink swatch,200,200,18108,1,False,True,2025-12-18 19:00:06,2025-08-12 17:27:06
3193c995-b36f-4a1d-9791-21b6de8f4990,cbd9b697-42e2-44cf-812b-2f8df11a9e0a,a9a56e5d-6f1b-4fa2-8ee2-0344ae0eb16b,@PRODUCTS.PRODUCT_MEDIA/swatches/BEN-LIP-0138-COR.png,image,swatch,Coral Orange swatch,200,200,9265,1,False,True,2025-12-13 03:12:06,2025-08-12 17:27:06
411869be-3d5c-4643-b2d1-1ae756f6138d,cbd9b697-42e2-44cf-812b-2f8df11a9e0a,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipstick_02.jpg,image,hero,Benefit Matte Lipgloss product image,800,800,73700,0,True,True,2025-12-17 13:33:06,2025-08-12 17:27:06
dae84e82-edd6-4d2c-a4a2-d86f6d244d14,cf8c2933-4a34-48fc-9a2e-33f94549e8b7,b6271b90-5e1c-4908-a9c2-01166fc30fee,@PRODUCTS.PRODUCT_MEDIA/swatches/PAT-LIP-0139-BRO.png,image,swatch,Brown swatch,200,200,9637,1,False,True,2025-11-23 03:44:06,2025-04-09 00:17:06
6cf3c2f1-e6e8-44e6-bb7a-acb8928157da,cf8c2933-4a34-48fc-9a2e-33f94549e8b7,635fe8ac-9987-4271-ba99-51f02300a403,@PRODUCTS.PRODUCT_MEDIA/swatches/PAT-LIP-0139-ORA.png,image,swatch,Orange Red swatch,200,200,15811,1,False,True,2025-12-07 09:57:06,2025-04-09 00:17:06
74a5dc8c-a22a-4755-8baf-499b7b22bbdf,cf8c2933-4a34-48fc-9a2e-33f94549e8b7,2a045dc3-a644-4ce0-88de-73eabcac6f91,@PRODUCTS.PRODUCT_MEDIA/swatches/PAT-LIP-0139-COR.png,image,swatch,Coral swatch,200,200,10566,1,False,True,2025-11-30 22:09:06,2025-04-09 00:17:06
82440e22-a545-46c8-a126-7acfb0e4f76a,cf8c2933-4a34-48fc-9a2e-33f94549e8b7,9c01f813-b76f-4e83-9edf-47cd40617167,@PRODUCTS.PRODUCT_MEDIA/swatches/PAT-LIP-0139-PLU.png,image,swatch,Plum swatch,200,200,8519,1,False,True,2025-11-22 12:13:06,2025-04-09 00:17:06
781f3fe1-b5b0-4d45-a43b-90f5dd73bdb2,cf8c2933-4a34-48fc-9a2e-33f94549e8b7,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipstick_01.jpg,image,hero,Pat McGrath Labs Radiant Lipgloss product image,800,800,160529,0,True,True,2025-11-24 12:44:06,2025-04-09 00:17:06
9cd15908-c54f-4bb7-a968-9ee97d8d8cec,4f77e461-bf5d-46ca-8256-d732fc7028c1,ca2914b2-0710-4fa1-8495-1ad84592e4ea,@PRODUCTS.PRODUCT_MEDIA/swatches/CLI-LIP-0140-LIG.png,image,swatch,Light Pink swatch,200,200,10540,1,False,True,2025-11-27 14:28:06,2025-07-13 03:53:06
d965a42f-7306-4b2e-84a9-461145130c36,4f77e461-bf5d-46ca-8256-d732fc7028c1,09a9690b-766a-4f95-b6a4-2c71f11248d6,@PRODUCTS.PRODUCT_MEDIA/swatches/CLI-LIP-0140-SIE.png,image,swatch,Sienna swatch,200,200,14659,1,False,True,2025-11-27 07:52:06,2025-07-13 03:53:06
3dee8e8d-11b2-47db-ac6a-e25a830ecafb,4f77e461-bf5d-46ca-8256-d732fc7028c1,6120fd8c-a4c8-45f6-8312-59c1e0931f87,@PRODUCTS.PRODUCT_MEDIA/swatches/CLI-LIP-0140-COR.png,image,swatch,Coral swatch,200,200,19289,1,False,True,2025-11-26 07:26:06,2025-07-13 03:53:06
84a05685-8d25-4688-9812-efa791f826f6,4f77e461-bf5d-46ca-8256-d732fc7028c1,b67a4cf1-d5f2-4a36-b01c-834ee9ac0187,@PRODUCTS.PRODUCT_MEDIA/swatches/CLI-LIP-0140-WHE.png,image,swatch,Wheat swatch,200,200,7784,1,False,True,2025-12-02 04:23:06,2025-07-13 03:53:06
df2691d8-a6fe-4c7f-ba0b-047bafce07f4,4f77e461-bf5d-46ca-8256-d732fc7028c1,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipgloss_02.jpg,image,hero,Clinique Essential Lipgloss product image,800,800,161920,0,True,True,2025-12-12 08:28:06,2025-07-13 03:53:06
6595efe7-81a8-4dbe-a28f-2b2d101a4a68,b3f6ee45-26a0-46df-9f38-a939455a9a0d,65ef7459-ddc2-4d80-a43c-1a2debc7c511,@PRODUCTS.PRODUCT_MEDIA/swatches/THE-LIP-0141-PIN.png,image,swatch,Pink swatch,200,200,12962,1,False,True,2025-12-07 23:35:06,2025-07-03 13:20:06
78d27fb0-818b-4032-a376-1a2fd1527a31,b3f6ee45-26a0-46df-9f38-a939455a9a0d,3723d2c7-6744-4350-a58e-2140320fe216,@PRODUCTS.PRODUCT_MEDIA/swatches/THE-LIP-0141-PEA.png,image,swatch,Peach swatch,200,200,17362,1,False,True,2025-11-24 01:13:06,2025-07-03 13:20:06
afa7b8ae-d06d-4ea2-bbdb-0dd2eec229ff,b3f6ee45-26a0-46df-9f38-a939455a9a0d,c7bb9515-019a-4100-a25d-f835cd5a8318,@PRODUCTS.PRODUCT_MEDIA/swatches/THE-LIP-0141-BRO.png,image,swatch,Brown swatch,200,200,6500,1,False,True,2025-12-11 05:19:06,2025-07-03 13:20:06
01dd75c2-802c-4990-927f-429db8b3b50e,b3f6ee45-26a0-46df-9f38-a939455a9a0d,2e524a2d-1fab-43b6-99db-fc6a103defe5,@PRODUCTS.PRODUCT_MEDIA/swatches/THE-LIP-0141-CHO.png,image,swatch,Chocolate swatch,200,200,18715,1,False,True,2025-11-23 06:01:06,2025-07-03 13:20:06
322fc3cb-3720-41e5-b6ea-766e32200b4a,b3f6ee45-26a0-46df-9f38-a939455a9a0d,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipgloss_01.jpg,image,hero,The Ordinary Ultra Lipgloss product image,800,800,56484,0,True,True,2025-12-13 02:03:06,2025-07-03 13:20:06
7b0bd661-e3f7-4783-911e-a587c9546ff9,a2f09bd7-d8ff-46a3-82f4-b73c71e81512,c00b9492-a91b-4856-b28f-c84948e90be4,@PRODUCTS.PRODUCT_MEDIA/swatches/TOO-LIP-0142-PLU.png,image,swatch,Plum swatch,200,200,6847,1,False,True,2025-12-17 22:11:06,2025-09-14 06:51:06
14b1fb8b-c7d4-4df0-b53c-15c7cdc0818a,a2f09bd7-d8ff-46a3-82f4-b73c71e81512,751f729c-4b8d-4c91-91a7-c22b23c78297,@PRODUCTS.PRODUCT_MEDIA/swatches/TOO-LIP-0142-RUB.png,image,swatch,Ruby Red swatch,200,200,5624,1,False,True,2025-12-18 04:40:06,2025-09-14 06:51:06
2e880d5a-cfa5-4d10-a03b-74ae6aa2c975,a2f09bd7-d8ff-46a3-82f4-b73c71e81512,323aa3ed-c15f-4735-ab89-53e1e672bb81,@PRODUCTS.PRODUCT_MEDIA/swatches/TOO-LIP-0142-PEA.png,image,swatch,Peach swatch,200,200,5496,1,False,True,2025-12-12 14:10:06,2025-09-14 06:51:06
88958e0b-e60b-4db5-9d59-f2f80e753f9f,a2f09bd7-d8ff-46a3-82f4-b73c71e81512,d73f5ac9-15c7-4565-b1d5-1f5fc129e125,@PRODUCTS.PRODUCT_MEDIA/swatches/TOO-LIP-0142-ORA.png,image,swatch,Orange Red swatch,200,200,8105,1,False,True,2025-12-08 13:59:06,2025-09-14 06:51:06
e392fd84-c88e-42cf-a63f-78035e0f6520,a2f09bd7-d8ff-46a3-82f4-b73c71e81512,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipstick_03.jpg,image,hero,Too Faced Velvet Lipgloss product image,800,800,186981,0,True,True,2025-12-19 08:51:06,2025-09-14 06:51:06
9fbd8b15-91f1-4c6e-99b2-a50bc2e27852,f7c4bee1-c8d2-47b5-8378-138f92ad3e5f,7d2209d8-20ec-46c7-8a96-1049e431435b,@PRODUCTS.PRODUCT_MEDIA/swatches/DRU-LIP-0143-PIN.png,image,swatch,Pink swatch,200,200,17230,1,False,True,2025-12-17 18:44:06,2025-08-25 18:28:06
4a36f795-ad77-4f65-8937-0e5164ba4dfe,f7c4bee1-c8d2-47b5-8378-138f92ad3e5f,4acd487e-4a71-4f1f-92cd-25181824b925,@PRODUCTS.PRODUCT_MEDIA/swatches/DRU-LIP-0143-ORA.png,image,swatch,Orange Red swatch,200,200,17840,1,False,True,2025-12-18 22:31:06,2025-08-25 18:28:06
3082c635-5fc3-4be4-a971-0a11620e5236,f7c4bee1-c8d2-47b5-8378-138f92ad3e5f,1dcfaa79-cebd-4bc5-bd22-d26e963863c5,@PRODUCTS.PRODUCT_MEDIA/swatches/DRU-LIP-0143-BUR.png,image,swatch,Burgundy swatch,200,200,18173,1,False,True,2025-12-03 07:00:06,2025-08-25 18:28:06
4ab4fe9a-a2b3-42a8-a1a3-dd8a40344847,f7c4bee1-c8d2-47b5-8378-138f92ad3e5f,26add452-879b-468d-9a01-0874168d473d,@PRODUCTS.PRODUCT_MEDIA/swatches/DRU-LIP-0143-FIR.png,image,swatch,Firebrick swatch,200,200,5847,1,False,True,2025-11-20 15:32:06,2025-08-25 18:28:06
4c078111-9d3a-482c-afe3-d2d824cb2f11,f7c4bee1-c8d2-47b5-8378-138f92ad3e5f,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipgloss_01.jpg,image,hero,Drunk Elephant Ultra Lip Balm product image,800,800,59659,0,True,True,2025-11-23 18:47:06,2025-08-25 18:28:06
aac41761-25d0-49cb-8789-c5b700a8e993,8e8a091a-3456-498d-a84f-438257f96262,3191864a-da7e-412f-af1f-3d450dbf52f6,@PRODUCTS.PRODUCT_MEDIA/swatches/L'O-LIP-0144-PEA.png,image,swatch,Peach swatch,200,200,7693,1,False,True,2025-11-19 01:30:06,2025-07-12 01:48:06
c2e94991-4dce-45ab-8667-6cbbd0c7e9c0,8e8a091a-3456-498d-a84f-438257f96262,3fbcb55c-1576-40ee-84df-0e8af0084e49,@PRODUCTS.PRODUCT_MEDIA/swatches/L'O-LIP-0144-RUB.png,image,swatch,Ruby Red swatch,200,200,8666,1,False,True,2025-11-24 06:32:06,2025-07-12 01:48:06
7e36d36c-498f-4352-9d93-8ffed58f7f55,8e8a091a-3456-498d-a84f-438257f96262,6f05f05b-c794-4e91-935c-26934dd9c89a,@PRODUCTS.PRODUCT_MEDIA/swatches/L'O-LIP-0144-DAR.png,image,swatch,Dark Pink swatch,200,200,19085,1,False,True,2025-11-27 19:59:06,2025-07-12 01:48:06
33d12009-6341-45a1-8208-aceb376b72b0,8e8a091a-3456-498d-a84f-438257f96262,b8004cb2-a5ed-4c08-a0cf-df0b3db9a613,@PRODUCTS.PRODUCT_MEDIA/swatches/L'O-LIP-0144-DAR.png,image,swatch,Dark Red swatch,200,200,15701,1,False,True,2025-11-24 05:34:06,2025-07-12 01:48:06
747a0741-9a34-4e2b-9b54-c1756acba2b0,8e8a091a-3456-498d-a84f-438257f96262,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipstick_03.jpg,image,hero,L'Oreal Ultra Lipstick product image,800,800,85934,0,True,True,2025-12-05 05:40:06,2025-07-12 01:48:06
d31729d7-49c6-4394-a637-522ef3379606,9f12810c-ed1a-4a6c-875c-a4a537f8f6a4,36f8d249-d30f-4c65-951c-bba4974dda8f,@PRODUCTS.PRODUCT_MEDIA/swatches/MIL-LIP-0145-BUR.png,image,swatch,Burgundy swatch,200,200,15553,1,False,True,2025-12-08 16:34:06,2025-08-03 12:58:06
9816a298-90fa-4866-a869-43eb9c8cd42f,9f12810c-ed1a-4a6c-875c-a4a537f8f6a4,b51aceba-e191-4786-8905-9597b6ced8ae,@PRODUCTS.PRODUCT_MEDIA/swatches/MIL-LIP-0145-HOT.png,image,swatch,Hot Pink swatch,200,200,5290,1,False,True,2025-11-28 19:43:06,2025-08-03 12:58:06
7690487f-9e0d-453e-947f-b6f22cb607ef,9f12810c-ed1a-4a6c-875c-a4a537f8f6a4,eeb177e7-9a5e-42b6-8ad2-39d480c3d21f,@PRODUCTS.PRODUCT_MEDIA/swatches/MIL-LIP-0145-PEA.png,image,swatch,Peach swatch,200,200,17876,1,False,True,2025-12-08 09:43:06,2025-08-03 12:58:06
bf20574f-cd00-41df-93e4-182f84ebff28,9f12810c-ed1a-4a6c-875c-a4a537f8f6a4,d10593c4-259d-4bf1-bbf0-b4b0b09b4992,@PRODUCTS.PRODUCT_MEDIA/swatches/MIL-LIP-0145-COR.png,image,swatch,Coral Orange swatch,200,200,14057,1,False,True,2025-11-29 21:20:06,2025-08-03 12:58:06
12b58069-d3c2-4eaa-ab37-63d94b7a51c0,9f12810c-ed1a-4a6c-875c-a4a537f8f6a4,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipstick_01.jpg,image,hero,Milk Makeup Ultra Lipgloss product image,800,800,80824,0,True,True,2025-12-18 01:00:06,2025-08-03 12:58:06
062fb3ce-94ed-419f-879c-5cca0727a586,6933946b-3533-489a-bf9a-c39cfa1613eb,2d0492b0-4c1f-4ca2-ba9d-d4d7fb1b27f7,@PRODUCTS.PRODUCT_MEDIA/swatches/FEN-LIP-0146-CHO.png,image,swatch,Chocolate swatch,200,200,16358,1,False,True,2025-12-10 12:36:07,2024-12-27 13:45:07
59bb1328-c0af-4365-abda-2678e49f5557,6933946b-3533-489a-bf9a-c39cfa1613eb,6b058a8f-6ce0-474b-b315-980f4755b99e,@PRODUCTS.PRODUCT_MEDIA/swatches/FEN-LIP-0146-CRI.png,image,swatch,Crimson swatch,200,200,6519,1,False,True,2025-11-26 17:46:07,2024-12-27 13:45:07
6a786ac6-393f-4c4c-9ec5-d5f34e44313c,6933946b-3533-489a-bf9a-c39cfa1613eb,0ffbf7f1-1d10-4464-b5b6-c18c4532005f,@PRODUCTS.PRODUCT_MEDIA/swatches/FEN-LIP-0146-PLU.png,image,swatch,Plum swatch,200,200,19325,1,False,True,2025-12-13 10:43:07,2024-12-27 13:45:07
0e787d86-8064-4c15-a589-7a60e5b0ef40,6933946b-3533-489a-bf9a-c39cfa1613eb,dee46115-2b88-48f0-a1a4-59f441156e5c,@PRODUCTS.PRODUCT_MEDIA/swatches/FEN-LIP-0146-LIG.png,image,swatch,Light Pink swatch,200,200,18395,1,False,True,2025-11-28 06:21:07,2024-12-27 13:45:07
65027f57-a871-4fb4-ae26-78417fd59d4e,6933946b-3533-489a-bf9a-c39cfa1613eb,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipgloss_01.jpg,image,hero,Fenty Beauty Perfect Lip Balm product image,800,800,143750,0,True,True,2025-12-08 11:28:07,2024-12-27 13:45:07
c1113a81-5405-4686-9ee6-c0b61a1ec9a9,0d1a3ee4-7464-4fa4-b388-a05816095944,a6e6501b-ab26-4e7e-8320-43f34bd90a21,@PRODUCTS.PRODUCT_MEDIA/swatches/BEN-LIP-0147-PLU.png,image,swatch,Plum swatch,200,200,12364,1,False,True,2025-11-27 08:12:07,2025-05-23 04:01:07
1d20380d-61ff-44e8-934d-71b9c5479611,0d1a3ee4-7464-4fa4-b388-a05816095944,ab9857ae-0395-4152-b238-48605ab6d99c,@PRODUCTS.PRODUCT_MEDIA/swatches/BEN-LIP-0147-SAD.png,image,swatch,Saddle Brown swatch,200,200,10084,1,False,True,2025-11-25 06:43:07,2025-05-23 04:01:07
d32a4238-713b-4ba7-85a7-1d422c67c308,0d1a3ee4-7464-4fa4-b388-a05816095944,fc2b913d-2c15-4faf-8285-bde1b1a462be,@PRODUCTS.PRODUCT_MEDIA/swatches/BEN-LIP-0147-PEA.png,image,swatch,Peach swatch,200,200,9976,1,False,True,2025-11-22 14:37:07,2025-05-23 04:01:07
5f905d35-7a95-434e-9215-b6a2f931da5c,0d1a3ee4-7464-4fa4-b388-a05816095944,85a4f5e5-7cc8-4ec3-b8af-dbd234d54c16,@PRODUCTS.PRODUCT_MEDIA/swatches/BEN-LIP-0147-WHE.png,image,swatch,Wheat swatch,200,200,13635,1,False,True,2025-11-28 15:05:07,2025-05-23 04:01:07
71f312b3-2fb6-474f-b734-8ca800284221,0d1a3ee4-7464-4fa4-b388-a05816095944,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipgloss_02.jpg,image,hero,Benefit Radiant Lip Balm product image,800,800,91036,0,True,True,2025-11-26 12:57:07,2025-05-23 04:01:07
e433192b-8b7c-49ea-9904-64e757c99c07,83a9f2da-0c67-48a4-ab1b-6bf913ec9166,ebf3fe88-ac34-49d4-a04d-aa43960c9809,@PRODUCTS.PRODUCT_MEDIA/swatches/L'O-LIP-0148-BRO.png,image,swatch,Brown swatch,200,200,15245,1,False,True,2025-11-23 11:14:07,2025-01-04 13:10:07
a2265078-b015-428b-9085-a035364e51ad,83a9f2da-0c67-48a4-ab1b-6bf913ec9166,e565f739-9044-42d8-8e81-58188457d897,@PRODUCTS.PRODUCT_MEDIA/swatches/L'O-LIP-0148-COR.png,image,swatch,Coral Orange swatch,200,200,12989,1,False,True,2025-11-20 17:14:07,2025-01-04 13:10:07
90cdf2a4-4c4a-4985-a3f1-9c53eb7924e4,83a9f2da-0c67-48a4-ab1b-6bf913ec9166,9f42222a-af5b-4098-99da-52763db668c8,@PRODUCTS.PRODUCT_MEDIA/swatches/L'O-LIP-0148-ORA.png,image,swatch,Orange Red swatch,200,200,7391,1,False,True,2025-12-04 14:23:07,2025-01-04 13:10:07
18dffb92-7a62-4323-b48d-a88accfd26f6,83a9f2da-0c67-48a4-ab1b-6bf913ec9166,d4d69103-e169-4dde-b711-73dc3cc930f9,@PRODUCTS.PRODUCT_MEDIA/swatches/L'O-LIP-0148-COR.png,image,swatch,Coral swatch,200,200,10891,1,False,True,2025-11-19 00:06:07,2025-01-04 13:10:07
c9462b69-6527-41b0-9f7f-70e2c9610f86,83a9f2da-0c67-48a4-ab1b-6bf913ec9166,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipgloss_01.jpg,image,hero,L'Oreal Radiant Lip Liner product image,800,800,59671,0,True,True,2025-11-20 11:16:07,2025-01-04 13:10:07
61f97f21-1945-4abd-88b3-171b7ac66f97,10bf6045-b1da-43d6-a216-1e21f05b0ea8,a013e812-af58-4c55-b259-1b1981e80123,@PRODUCTS.PRODUCT_MEDIA/swatches/GLO-LIP-0149-CRI.png,image,swatch,Crimson swatch,200,200,7603,1,False,True,2025-11-19 20:28:07,2025-04-30 05:51:07
27b5bea1-e8e5-47af-82c2-be1e0012f3df,10bf6045-b1da-43d6-a216-1e21f05b0ea8,659b1392-cc79-4f40-b713-04ed9c1e070a,@PRODUCTS.PRODUCT_MEDIA/swatches/GLO-LIP-0149-COR.png,image,swatch,Coral swatch,200,200,6222,1,False,True,2025-11-25 05:44:07,2025-04-30 05:51:07
4a55f407-18aa-4780-87cd-e71ec1c0966b,10bf6045-b1da-43d6-a216-1e21f05b0ea8,b08f9d15-be85-45e0-8e27-bc25a018c15b,@PRODUCTS.PRODUCT_MEDIA/swatches/GLO-LIP-0149-PEA.png,image,swatch,Peach swatch,200,200,16965,1,False,True,2025-12-07 22:28:07,2025-04-30 05:51:07
828be64f-0716-4232-a20b-a4046cee246f,10bf6045-b1da-43d6-a216-1e21f05b0ea8,be6351ea-c4e6-4eaa-9d9e-82e0dcd0292e,@PRODUCTS.PRODUCT_MEDIA/swatches/GLO-LIP-0149-RUB.png,image,swatch,Ruby Red swatch,200,200,19607,1,False,True,2025-12-17 01:07:07,2025-04-30 05:51:07
3919b362-0146-41cb-b124-323f0cdb2850,10bf6045-b1da-43d6-a216-1e21f05b0ea8,,@PRODUCTS.PRODUCT_MEDIA/hero/lips/lipgloss_02.jpg,image,hero,Glossier Luxe Lip Balm product image,800,800,149366,0,True,True,2025-11-21 18:19:07,2025-04-30 05:51:07
27fabd77-38d7-4383-ab96-ca705472b0a9,265f7288-1c15-4c5d-9a5d-e576809041fc,a5008a05-4fd6-4712-b32c-a94d07eff1a6,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-LIP-0150-CHO.png,image,swatch,Chocolate swatch,200,200,17336,1,False,True,2025-12-10 12:21:07,2025-05-06 20:23:07
de44dbf8-8a8f-412e-8f26-18cd923dccaf,265f7288-1c15-4c5d-9a5d-e576809041fc,e4a19f85-b79c-4579-b1bb-fc9927604dc7,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-LIP-0150-PER.png,image,swatch,Peru swatch,200,200,16680,1,False,True,2025-11-24 06:51:07,2025-05-06 20:23:07
