PROMOTION_ID,NAME,DESCRIPTION,PROMO_CODE,DISCOUNT_TYPE,DISCOUNT_VALUE,APPLIES_TO,PRODUCT_IDS,CATEGORY_IDS,BRAND_NAMES,MIN_PURCHASE_AMOUNT,MAX_USES,MAX_USES_PER_CUSTOMER,CURRENT_USES,START_DATE,END_DATE,IS_ACTIVE,CREATED_AT
015e365a-63e7-4ddb-b96c-e12a866f5e3e,Flash Sale 158,Limited time offer - save on your favorite products!,SAVE18,percentage,15.00,all,,,,100.00,0,1,30,2025-11-24 23:32:22,2025-12-16 23:32:22,False,2025-11-24 23:32:22
adfe352d-fd03-4f59-9ca6-8ca2609dae0c,Holiday Special 159,Limited time offer - save on your favorite products!,SAVE14,bogo,10.00,category,,,,100.00,1000,1,6,2025-10-20 23:32:22,2025-11-19 23:32:22,False,2025-10-20 23:32:22
d82a6dd6-af6e-46a2-9a59-80dc6f4bd51c,Flash Sale 160,Limited time offer - save on your favorite products!,,bogo,25.00,all,,,,100.00,1000,5,8,2025-10-27 23:32:22,2025-11-02 23:32:22,False,2025-10-27 23:32:22
209a9b05-1ab8-4bfa-8999-a21bb3657870,Birthday Treat 161,Limited time offer - save on your favorite products!,,bogo,15.00,brand,,,,25.00,500,5,22,2025-11-09 23:32:22,2025-11-25 23:32:22,False,2025-11-09 23:32:22
f45b2d3a-836d-47f9-8ddc-00d873c37d67,Holiday Special 163,Limited time offer - save on your favorite products!,SAVE50,percentage,10.00,brand,,,,75.00,100,1,21,2025-12-11 23:32:22,2026-01-04 23:32:22,True,2025-12-11 23:32:22
3917c0e8-2810-47f9-9d49-6498597ab579,Buy More Save More 164,Limited time offer - save on your favorite products!,,fixed,30.00,all,,,,75.00,0,5,3,2025-12-19 23:32:22,2025-12-27 23:32:22,True,2025-12-19 23:32:22
7a4fae44-f34c-4f07-9373-5615a9b7cb86,Summer Sale 165,Limited time offer - save on your favorite products!,,percentage,15.00,all,,,,25.00,100,1,25,2025-11-04 23:32:22,2025-11-11 23:32:22,False,2025-11-04 23:32:22
198992eb-1216-41e3-afa2-a775bbcb65a3,VIP Exclusive 168,Limited time offer - save on your favorite products!,,fixed,25.00,all,,,,50.00,100,2,24,2025-10-30 23:32:22,2025-11-07 23:32:22,False,2025-10-30 23:32:22
6c038410-88b5-4c10-ba14-41630df37c04,Buy More Save More 171,Limited time offer - save on your favorite products!,SAVE38,percentage,30.00,category,,,,75.00,1000,5,4,2025-11-24 23:32:22,2025-11-30 23:32:22,False,2025-11-24 23:32:22
9e231c14-9b88-4369-9d18-f6245d1e337d,Flash Sale 172,Limited time offer - save on your favorite products!,,bogo,25.00,all,,,,75.00,100,1,37,2025-11-11 23:32:22,2025-12-01 23:32:22,False,2025-11-11 23:32:22
e89a5ea6-aaf3-41b1-b7c6-e3735f99aee3,Buy More Save More 173,Limited time offer - save on your favorite products!,,percentage,10.00,category,,,,75.00,100,2,44,2025-10-20 23:32:22,2025-10-26 23:32:22,False,2025-10-20 23:32:22
f48914e3-12f1-40ba-940a-e2011a1e6b1c,Summer Sale 174,Limited time offer - save on your favorite products!,SAVE23,percentage,15.00,all,,,,75.00,1000,5,46,2025-10-30 23:32:22,2025-11-16 23:32:22,False,2025-10-30 23:32:22
c9b42b80-56d3-4ea1-8b9b-600b2c88f750,Buy More Save More 175,Limited time offer - save on your favorite products!,SAVE46,fixed,10.00,brand,,,,75.00,0,1,49,2025-11-22 23:32:22,2025-12-19 23:32:22,False,2025-11-22 23:32:22
4a533ac6-8d18-4c04-8185-afb7e3b63538,Holiday Special 176,Limited time offer - save on your favorite products!,SAVE15,percentage,10.00,brand,,,,50.00,1000,2,11,2025-12-08 23:32:22,2025-12-17 23:32:22,False,2025-12-08 23:32:22
4cff3085-aa88-4970-940d-a089a939361f,Flash Sale 177,Limited time offer - save on your favorite products!,SAVE47,bogo,5.00,all,,,,100.00,100,2,36,2025-11-22 23:32:22,2025-11-29 23:32:22,False,2025-11-22 23:32:22
373e7ef5-04f9-4534-abb6-fe823972d819,Buy More Save More 178,Limited time offer - save on your favorite products!,SAVE19,percentage,10.00,all,,,,75.00,1000,5,15,2025-11-06 23:32:22,2025-11-26 23:32:22,False,2025-11-06 23:32:22
0645c48c-6106-49f7-9065-fd7fe7fc25ed,New Customer 179,Limited time offer - save on your favorite products!,SAVE42,percentage,20.00,all,,,,100.00,100,1,41,2025-12-17 23:32:22,2025-12-31 23:32:22,True,2025-12-17 23:32:22
78b40d51-8bff-422f-84d1-ab34d9127d7d,Holiday Special 180,Limited time offer - save on your favorite products!,,percentage,15.00,category,,,,75.00,100,1,48,2025-12-03 23:32:22,2025-12-27 23:32:22,True,2025-12-03 23:32:22
ca95c993-d133-4e38-9c5f-4563ec871571,Flash Sale 181,Limited time offer - save on your favorite products!,SAVE14,percentage,30.00,all,,,,0.00,100,1,42,2025-10-28 23:32:22,2025-11-05 23:32:22,False,2025-10-28 23:32:22
f35935aa-c2c7-431e-a5b6-17f76dc512e7,Birthday Treat 182,Limited time offer - save on your favorite products!,SAVE30,percentage,10.00,brand,,,,25.00,1000,2,29,2025-12-05 23:32:22,2025-12-14 23:32:22,False,2025-12-05 23:32:22
eba234e3-14c1-418c-bbc8-767d6edf26fe,Holiday Special 183,Limited time offer - save on your favorite products!,,bogo,5.00,category,,,,50.00,500,2,8,2025-11-06 23:32:22,2025-12-05 23:32:22,False,2025-11-06 23:32:22
0efa298f-fcd5-4525-b4f5-3d7a72b90ac2,Holiday Special 185,Limited time offer - save on your favorite products!,SAVE18,bogo,20.00,brand,,,,100.00,1000,1,18,2025-11-17 23:32:22,2025-12-15 23:32:22,False,2025-11-17 23:32:22
786105da-0b0f-4ad5-a91f-71e96f72e3e3,New Customer 186,Limited time offer - save on your favorite products!,SAVE50,percentage,30.00,brand,,,,25.00,1000,2,41,2025-11-27 23:32:22,2025-12-21 23:32:22,True,2025-11-27 23:32:22
3542779a-48c7-4568-bfa4-69c4a8d74612,Summer Sale 187,Limited time offer - save on your favorite products!,SAVE41,bogo,15.00,category,,,,75.00,0,1,6,2025-10-22 23:32:22,2025-11-09 23:32:22,False,2025-10-22 23:32:22
f39c39dc-6e3f-46a5-b870-be60a9aac538,Birthday Treat 190,Limited time offer - save on your favorite products!,SAVE37,fixed,30.00,all,,,,100.00,1000,5,34,2025-12-14 23:32:22,2025-12-22 23:32:22,True,2025-12-14 23:32:22
d3e1835f-20bd-41aa-af50-e36afa9e9458,Buy More Save More 192,Limited time offer - save on your favorite products!,SAVE31,percentage,15.00,brand,,,,0.00,500,2,11,2025-11-29 23:32:22,2025-12-08 23:32:22,False,2025-11-29 23:32:22
15924c07-f92a-4513-9d51-1fabcae4d8af,Flash Sale 193,Limited time offer - save on your favorite products!,SAVE42,percentage,15.00,category,,,,75.00,500,2,16,2025-11-20 23:32:22,2025-12-04 23:32:22,False,2025-11-20 23:32:22
ba890e76-5522-4d9f-84f4-5dc995e9ef61,Summer Sale 194,Limited time offer - save on your favorite products!,SAVE12,fixed,5.00,brand,,,,100.00,500,1,45,2025-12-04 23:32:22,2025-12-13 23:32:22,False,2025-12-04 23:32:22
815aa9cc-b70f-4f19-bb14-425d8a40122a,Flash Sale 195,Limited time offer - save on your favorite products!,,fixed,20.00,category,,,,0.00,500,2,12,2025-10-26 23:32:23,2025-11-04 23:32:23,False,2025-10-26 23:32:23
7816f762-158b-40ce-9807-024977b7c994,New Customer 197,Limited time offer - save on your favorite products!,,fixed,20.00,brand,,,,75.00,1000,1,47,2025-11-22 23:32:23,2025-11-27 23:32:23,False,2025-11-22 23:32:23
02a13fc3-2a3d-492c-b518-92c147cb8e0f,VIP Exclusive 198,Limited time offer - save on your favorite products!,SAVE40,fixed,5.00,category,,,,100.00,100,5,12,2025-11-02 23:32:23,2025-11-29 23:32:23,False,2025-11-02 23:32:23
da80fc50-5c6f-4426-9c57-20aa3725cfef,Buy More Save More 199,Limited time offer - save on your favorite products!,,bogo,10.00,category,,,,25.00,0,1,48,2025-11-28 23:32:23,2025-12-13 23:32:23,False,2025-11-28 23:32:23
ab79743e-e9b4-4951-8cd1-10a1cb1d1e4a,Birthday Treat 201,Limited time offer - save on your favorite products!,,fixed,25.00,category,,,,50.00,1000,5,31,2025-11-08 23:32:23,2025-11-12 23:32:23,False,2025-11-08 23:32:23
272cb27c-ed8a-485b-b273-ad0827fec296,Buy More Save More 202,Limited time offer - save on your favorite products!,SAVE28,fixed,10.00,category,,,,50.00,500,2,4,2025-11-22 23:32:23,2025-12-21 23:32:23,True,2025-11-22 23:32:23
077e7dca-eb6a-44cb-9110-eb7e5bddda75,New Customer 204,Limited time offer - save on your favorite products!,SAVE20,bogo,25.00,brand,,,,25.00,0,2,18,2025-12-19 23:32:23,2026-01-04 23:32:23,True,2025-12-19 23:32:23
fadaac46-c5e7-482b-a18f-13aab7dde8c2,Flash Sale 205,Limited time offer - save on your favorite products!,SAVE50,fixed,25.00,category,,,,100.00,500,2,20,2025-11-04 23:32:23,2025-11-28 23:32:23,False,2025-11-04 23:32:23
791102a4-2853-489e-a71f-028693190fdf,VIP Exclusive 209,Limited time offer - save on your favorite products!,SAVE18,bogo,15.00,category,,,,50.00,500,1,28,2025-12-11 23:32:23,2025-12-24 23:32:23,True,2025-12-11 23:32:23
443eefc7-55f5-4fb0-9f96-e58a67aed77a,Holiday Special 212,Limited time offer - save on your favorite products!,SAVE18,bogo,20.00,category,,,,100.00,100,1,23,2025-11-22 23:32:23,2025-11-29 23:32:23,False,2025-11-22 23:32:23
d1bd1609-1cb8-4600-8cce-83bca1a103f1,VIP Exclusive 213,Limited time offer - save on your favorite products!,,percentage,10.00,brand,,,,50.00,1000,5,18,2025-10-27 23:32:23,2025-11-04 23:32:23,False,2025-10-27 23:32:23
316ded98-46e7-4509-b649-87d75301a895,Buy More Save More 214,Limited time offer - save on your favorite products!,SAVE28,fixed,20.00,brand,,,,50.00,500,5,13,2025-11-05 23:32:23,2025-11-08 23:32:23,False,2025-11-05 23:32:23
c1746497-ea3c-47ac-be9e-dc89865f4271,VIP Exclusive 215,Limited time offer - save on your favorite products!,,bogo,20.00,all,,,,100.00,500,2,27,2025-12-16 23:32:23,2025-12-29 23:32:23,True,2025-12-16 23:32:23
4eefc82d-c08f-4f35-9dde-fc80aae21ce1,Summer Sale 216,Limited time offer - save on your favorite products!,,percentage,30.00,category,,,,50.00,100,5,45,2025-11-13 23:32:23,2025-11-24 23:32:23,False,2025-11-13 23:32:23
eb994b64-4e0c-4e6a-a814-bcd3574e707e,Holiday Special 217,Limited time offer - save on your favorite products!,,percentage,25.00,brand,,,,25.00,100,1,38,2025-11-10 23:32:23,2025-11-16 23:32:23,False,2025-11-10 23:32:23
a07d076a-b585-468d-88a7-6cf57c6ffbd7,Birthday Treat 218,Limited time offer - save on your favorite products!,SAVE44,fixed,10.00,all,,,,75.00,500,2,18,2025-11-14 23:32:23,2025-12-06 23:32:23,False,2025-11-14 23:32:23
7d8304aa-fe9b-497a-b0a3-95b719ccfe2f,Holiday Special 219,Limited time offer - save on your favorite products!,,percentage,5.00,category,,,,50.00,500,1,37,2025-12-07 23:32:23,2025-12-25 23:32:23,True,2025-12-07 23:32:23
19259783-ec17-4e90-a66a-1828f63d117f,Summer Sale 221,Limited time offer - save on your favorite products!,SAVE17,bogo,10.00,all,,,,25.00,0,5,15,2025-11-15 23:32:23,2025-12-12 23:32:23,False,2025-11-15 23:32:23
c4939a13-9ef5-4924-a4d3-07724088dd1f,Buy More Save More 222,Limited time offer - save on your favorite products!,,bogo,10.00,brand,,,,75.00,500,5,26,2025-11-28 23:32:23,2025-12-20 23:32:23,True,2025-11-28 23:32:23
a6a08887-619a-47c3-98b0-1ea59259b8a4,Buy More Save More 224,Limited time offer - save on your favorite products!,,bogo,10.00,all,,,,100.00,500,1,14,2025-12-19 23:32:23,2025-12-27 23:32:23,True,2025-12-19 23:32:23
f57b9e78-8e29-46de-b9db-44f824106e91,Flash Sale 226,Limited time offer - save on your favorite products!,SAVE33,percentage,15.00,category,,,,75.00,1000,1,27,2025-11-12 23:32:23,2025-11-24 23:32:23,False,2025-11-12 23:32:23
4638fdc1-fba2-4857-b295-f0f33f4bce93,Birthday Treat 227,Limited time offer - save on your favorite products!,SAVE33,bogo,10.00,category,,,,75.00,100,5,46,2025-11-18 23:32:23,2025-11-23 23:32:23,False,2025-11-18 23:32:23
08900531-e6df-44ef-ad6d-d05809fb26f3,VIP Exclusive 228,Limited time offer - save on your favorite products!,,bogo,30.00,brand,,,,25.00,500,5,20,2025-12-13 23:32:23,2025-12-20 23:32:23,True,2025-12-13 23:32:23
11a4ea31-7ec7-40f5-b528-1637effadbd2,Holiday Special 230,Limited time offer - save on your favorite products!,,fixed,25.00,brand,,,,50.00,0,5,15,2025-11-25 23:32:23,2025-12-05 23:32:23,False,2025-11-25 23:32:23
c728d2c5-3476-4883-890e-36980bdb49e8,Birthday Treat 231,Limited time offer - save on your favorite products!,SAVE33,bogo,10.00,category,,,,75.00,500,1,20,2025-11-25 23:32:23,2025-12-05 23:32:23,False,2025-11-25 23:32:23
6ed05a64-ea50-4fc7-b213-b113f15430a6,Holiday Special 232,Limited time offer - save on your favorite products!,SAVE13,percentage,20.00,category,,,,0.00,0,1,20,2025-11-03 23:32:23,2025-11-28 23:32:23,False,2025-11-03 23:32:23
ac4012bc-0280-4989-bf2c-933fedbb3e5c,VIP Exclusive 233,Limited time offer - save on your favorite products!,SAVE32,percentage,20.00,brand,,,,0.00,100,1,33,2025-11-22 23:32:23,2025-11-26 23:32:23,False,2025-11-22 23:32:23
fe854ed3-9df7-40eb-afd4-86c074f3afe0,Flash Sale 234,Limited time offer - save on your favorite products!,SAVE39,percentage,5.00,category,,,,75.00,500,2,39,2025-10-23 23:32:23,2025-11-11 23:32:23,False,2025-10-23 23:32:23
306704e5-5402-415e-8fa6-d4195fa7e0cf,Summer Sale 238,Limited time offer - save on your favorite products!,SAVE28,bogo,10.00,category,,,,50.00,1000,5,29,2025-10-21 23:32:23,2025-11-01 23:32:23,False,2025-10-21 23:32:23
06df542e-49e4-4acc-9c67-624a6ea38367,Holiday Special 239,Limited time offer - save on your favorite products!,,percentage,10.00,brand,,,,0.00,500,2,4,2025-11-13 23:32:23,2025-12-08 23:32:23,False,2025-11-13 23:32:23
6aeed9a2-9443-482d-b9f2-a7e5031f72a2,Birthday Treat 240,Limited time offer - save on your favorite products!,SAVE24,bogo,10.00,category,,,,25.00,500,1,50,2025-12-09 23:32:23,2025-12-22 23:32:23,True,2025-12-09 23:32:23
01ea451f-20a1-49f2-b96f-25ca38d5a55e,VIP Exclusive 241,Limited time offer - save on your favorite products!,,fixed,20.00,all,,,,25.00,1000,1,43,2025-11-14 23:32:23,2025-12-09 23:32:23,False,2025-11-14 23:32:23
27bda751-2e55-4b06-be3d-07da90782866,VIP Exclusive 242,Limited time offer - save on your favorite products!,SAVE23,percentage,25.00,all,,,,75.00,1000,2,33,2025-12-13 23:32:23,2026-01-11 23:32:23,True,2025-12-13 23:32:23
cfa33d38-30d0-4588-b6c1-6c7617e05bff,New Customer 244,Limited time offer - save on your favorite products!,,percentage,10.00,all,,,,25.00,100,5,49,2025-10-28 23:32:23,2025-11-17 23:32:23,False,2025-10-28 23:32:23
d7b6e0a1-019f-4c86-b2a8-1726948885c2,Buy More Save More 245,Limited time offer - save on your favorite products!,,bogo,10.00,all,,,,50.00,500,5,25,2025-11-02 23:32:23,2025-11-18 23:32:23,False,2025-11-02 23:32:23
24cd9832-3a7f-4f0d-8a52-4707dd364252,Buy More Save More 246,Limited time offer - save on your favorite products!,SAVE12,bogo,20.00,all,,,,0.00,1000,1,1,2025-11-25 23:32:23,2025-12-03 23:32:23,False,2025-11-25 23:32:23
227dafff-83ee-44dd-9098-a22e66b3a566,Buy More Save More 247,Limited time offer - save on your favorite products!,,fixed,5.00,brand,,,,100.00,100,2,38,2025-11-01 23:32:23,2025-11-20 23:32:23,False,2025-11-01 23:32:23
eaeda414-5feb-457d-8ad5-d9a284ffa9af,Holiday Special 248,Limited time offer - save on your favorite products!,SAVE20,percentage,10.00,category,,,,100.00,1000,1,39,2025-11-03 23:32:23,2025-11-27 23:32:23,False,2025-11-03 23:32:23
34dc9f50-586b-434d-b94d-e2e81633b2f9,Flash Sale 249,Limited time offer - save on your favorite products!,SAVE21,percentage,30.00,category,,,,75.00,500,1,15,2025-11-14 23:32:23,2025-12-10 23:32:23,False,2025-11-14 23:32:23
9fdd1e9f-2361-4bc3-ae6d-54a1874b1353,VIP Exclusive 251,Limited time offer - save on your favorite products!,SAVE27,bogo,10.00,category,,,,100.00,500,5,38,2025-10-31 23:32:23,2025-11-13 23:32:23,False,2025-10-31 23:32:23
5b24d79b-757d-4ec5-a640-c237586af75f,Birthday Treat 252,Limited time offer - save on your favorite products!,,percentage,10.00,all,,,,50.00,500,2,25,2025-12-15 23:32:23,2026-01-14 23:32:23,True,2025-12-15 23:32:23
819e96c1-42f3-48d2-ad20-a83e753a6b03,Flash Sale 254,Limited time offer - save on your favorite products!,SAVE28,bogo,30.00,category,,,,25.00,1000,5,19,2025-12-07 23:32:23,2025-12-23 23:32:23,True,2025-12-07 23:32:23
d69b80ea-6981-4f32-be41-2dd8b5ed413e,VIP Exclusive 255,Limited time offer - save on your favorite products!,SAVE43,fixed,20.00,all,,,,25.00,100,1,36,2025-11-21 23:32:23,2025-12-06 23:32:23,False,2025-11-21 23:32:23
00bb4a40-9ca0-456c-86ce-f646134c693c,Summer Sale 256,Limited time offer - save on your favorite products!,SAVE33,bogo,10.00,category,,,,75.00,100,2,48,2025-11-21 23:32:23,2025-12-17 23:32:23,False,2025-11-21 23:32:23
9adc1f3f-accc-4a2f-83d9-20b7a847014d,Birthday Treat 257,Limited time offer - save on your favorite products!,SAVE31,percentage,30.00,category,,,,75.00,1000,1,30,2025-11-07 23:32:23,2025-11-22 23:32:23,False,2025-11-07 23:32:23
faedf7e3-28c4-4a5d-b086-b062935c86ab,Birthday Treat 258,Limited time offer - save on your favorite products!,SAVE23,bogo,10.00,category,,,,25.00,100,1,5,2025-12-03 23:32:23,2025-12-21 23:32:23,True,2025-12-03 23:32:23
f5e8b2c7-7e4b-4a05-bdba-d6aa4e2915d2,VIP Exclusive 259,Limited time offer - save on your favorite products!,SAVE13,bogo,10.00,category,,,,0.00,500,2,46,2025-11-07 23:32:23,2025-11-22 23:32:23,False,2025-11-07 23:32:23
f604dbb1-1e8f-448a-978e-60b65b52de6d,Holiday Special 260,Limited time offer - save on your favorite products!,SAVE19,bogo,5.00,brand,,,,25.00,500,1,12,2025-12-17 23:32:23,2026-01-10 23:32:23,True,2025-12-17 23:32:23
6f351754-3676-4401-9f85-31e64fd892b2,Flash Sale 261,Limited time offer - save on your favorite products!,,percentage,10.00,all,,,,25.00,0,1,24,2025-12-11 23:32:23,2025-12-20 23:32:23,True,2025-12-11 23:32:23
13005de4-d4c2-4d19-9953-6493327a6d64,Summer Sale 262,Limited time offer - save on your favorite products!,SAVE23,fixed,25.00,category,,,,0.00,500,1,0,2025-11-08 23:32:23,2025-11-26 23:32:23,False,2025-11-08 23:32:23
f9fbd012-d3f6-436a-81ad-233963aa78cd,Summer Sale 263,Limited time offer - save on your favorite products!,SAVE36,fixed,5.00,category,,,,75.00,500,5,0,2025-12-18 23:32:23,2026-01-17 23:32:23,True,2025-12-18 23:32:23
2126a48c-a8d8-47a1-84a9-846bbdccc5fb,Holiday Special 264,Limited time offer - save on your favorite products!,SAVE25,bogo,10.00,all,,,,50.00,0,2,29,2025-11-29 23:32:23,2025-12-29 23:32:23,True,2025-11-29 23:32:23
bbbe53ed-b323-49d3-bf3b-90f0c628e1a1,New Customer 265,Limited time offer - save on your favorite products!,,bogo,25.00,all,,,,25.00,100,5,0,2025-11-17 23:32:23,2025-11-21 23:32:23,False,2025-11-17 23:32:23
d6676549-add4-4b84-bc0d-cc34f2ba7914,Buy More Save More 266,Limited time offer - save on your favorite products!,,bogo,25.00,brand,,,,25.00,0,1,25,2025-12-01 23:32:23,2025-12-24 23:32:23,True,2025-12-01 23:32:23
55da21fd-ac56-4687-9052-6f9aff8965ec,New Customer 268,Limited time offer - save on your favorite products!,SAVE20,percentage,15.00,all,,,,100.00,1000,1,39,2025-10-22 23:32:23,2025-11-05 23:32:23,False,2025-10-22 23:32:23
3bf1a38b-4337-4fc0-907d-329c11e80d80,Summer Sale 269,Limited time offer - save on your favorite products!,SAVE21,percentage,30.00,brand,,,,25.00,500,2,28,2025-10-26 23:32:23,2025-11-09 23:32:23,False,2025-10-26 23:32:23
bbc9e326-5e77-46c4-8c28-83774847c254,Birthday Treat 270,Limited time offer - save on your favorite products!,SAVE30,percentage,30.00,brand,,,,75.00,100,1,3,2025-11-13 23:32:23,2025-12-09 23:32:23,False,2025-11-13 23:32:23
6dbe3402-e304-453d-8630-10711cc859a2,New Customer 272,Limited time offer - save on your favorite products!,SAVE21,fixed,25.00,category,,,,75.00,500,2,25,2025-12-03 23:32:23,2025-12-11 23:32:23,False,2025-12-03 23:32:23
475da31b-4f11-4b51-a4e1-611c6fbf6713,Flash Sale 273,Limited time offer - save on your favorite products!,,fixed,10.00,brand,,,,0.00,0,2,47,2025-11-23 23:32:23,2025-12-11 23:32:23,False,2025-11-23 23:32:23
b7f73bc8-8b6d-4827-b8e6-18fb907c49e6,VIP Exclusive 274,Limited time offer - save on your favorite products!,,percentage,20.00,all,,,,100.00,100,5,17,2025-12-06 23:32:23,2025-12-13 23:32:23,False,2025-12-06 23:32:23
395d1827-c484-4bb5-ae85-2e7d2b6af2cc,New Customer 275,Limited time offer - save on your favorite products!,,bogo,5.00,category,,,,25.00,100,1,30,2025-11-12 23:32:23,2025-11-29 23:32:23,False,2025-11-12 23:32:23
628c1fff-36b4-4084-8c30-36e3dd105656,Summer Sale 277,Limited time offer - save on your favorite products!,SAVE42,bogo,15.00,brand,,,,100.00,0,2,32,2025-12-11 23:32:23,2026-01-07 23:32:23,True,2025-12-11 23:32:23
2fa99133-b326-4d1f-9d8e-84afc951f7f9,New Customer 278,Limited time offer - save on your favorite products!,SAVE22,percentage,30.00,category,,,,25.00,1000,1,38,2025-11-17 23:32:23,2025-12-03 23:32:23,False,2025-11-17 23:32:23
01c362ee-6468-4d85-8bc5-9d548020dbf0,Flash Sale 282,Limited time offer - save on your favorite products!,,percentage,25.00,category,,,,75.00,0,1,36,2025-11-08 23:32:23,2025-11-21 23:32:23,False,2025-11-08 23:32:23
2b0742d8-1c5e-4fee-b44d-36fac4358cea,VIP Exclusive 284,Limited time offer - save on your favorite products!,,percentage,10.00,brand,,,,25.00,1000,5,48,2025-11-18 23:32:23,2025-11-23 23:32:23,False,2025-11-18 23:32:23
bb869828-e037-456d-8d8a-c76c2322b927,VIP Exclusive 289,Limited time offer - save on your favorite products!,SAVE31,fixed,15.00,category,,,,75.00,500,1,39,2025-11-04 23:32:23,2025-11-16 23:32:23,False,2025-11-04 23:32:23
a1893ff7-96bf-41f6-a49c-263ac4e1038d,New Customer 290,Limited time offer - save on your favorite products!,,fixed,5.00,brand,,,,25.00,100,1,19,2025-11-21 23:32:23,2025-12-12 23:32:23,False,2025-11-21 23:32:23
9f55924d-0d9c-45d7-9226-865a629ad64e,Holiday Special 291,Limited time offer - save on your favorite products!,,bogo,30.00,category,,,,75.00,1000,5,16,2025-11-01 23:32:23,2025-11-16 23:32:23,False,2025-11-01 23:32:23
4633a8a0-c31b-4add-a831-1a3ee053959f,Holiday Special 292,Limited time offer - save on your favorite products!,,bogo,20.00,brand,,,,100.00,1000,2,33,2025-11-07 23:32:23,2025-11-18 23:32:23,False,2025-11-07 23:32:23
887de44d-9d6d-485a-8ca0-8b884ce31146,Birthday Treat 293,Limited time offer - save on your favorite products!,,percentage,15.00,all,,,,100.00,1000,5,0,2025-11-06 23:32:23,2025-11-28 23:32:23,False,2025-11-06 23:32:23
32693caa-d764-42ab-9157-0ab80a32a865,Flash Sale 294,Limited time offer - save on your favorite products!,SAVE47,bogo,5.00,category,,,,75.00,100,1,33,2025-10-27 23:32:23,2025-10-31 23:32:23,False,2025-10-27 23:32:23
8ad66fe2-48e0-4b3a-b5c9-a1b66b5ef652,Buy More Save More 295,Limited time offer - save on your favorite products!,SAVE10,percentage,10.00,brand,,,,25.00,500,2,17,2025-12-04 23:32:23,2025-12-30 23:32:23,True,2025-12-04 23:32:23
88c647dd-610e-44fa-adfe-9491330ad815,Birthday Treat 296,Limited time offer - save on your favorite products!,,fixed,10.00,all,,,,0.00,100,1,46,2025-12-01 23:32:23,2025-12-19 23:32:23,False,2025-12-01 23:32:23
4a32ac40-04af-4bf6-a719-924550863189,New Customer 297,Limited time offer - save on your favorite products!,SAVE10,bogo,30.00,category,,,,0.00,500,2,0,2025-12-16 23:32:23,2026-01-04 23:32:23,True,2025-12-16 23:32:23
118bf0aa-f056-4a38-9be6-115ca0069f33,Summer Sale 299,Limited time offer - save on your favorite products!,SAVE45,fixed,30.00,brand,,,,0.00,500,2,22,2025-11-08 23:32:23,2025-11-19 23:32:23,False,2025-11-08 23:32:23
23554c4c-20fb-4d91-9d98-0e3e43e2356f,Summer Sale 302,Limited time offer - save on your favorite products!,,bogo,30.00,brand,,,,25.00,100,2,5,2025-11-06 23:32:23,2025-11-23 23:32:23,False,2025-11-06 23:32:23
4d120957-d07f-4d43-8654-3435a8e0be57,VIP Exclusive 303,Limited time offer - save on your favorite products!,,fixed,5.00,brand,,,,100.00,500,1,37,2025-11-06 23:32:23,2025-11-23 23:32:23,False,2025-11-06 23:32:23
4c06ec3a-ce96-4738-bcf6-ec534b13f02e,Birthday Treat 306,Limited time offer - save on your favorite products!,,bogo,25.00,brand,,,,0.00,500,1,17,2025-12-11 23:32:23,2026-01-07 23:32:23,True,2025-12-11 23:32:23
0da4faf1-65a1-451e-9edd-f1f231543f4e,New Customer 308,Limited time offer - save on your favorite products!,SAVE31,bogo,20.00,all,,,,75.00,1000,5,4,2025-10-30 23:32:23,2025-11-21 23:32:23,False,2025-10-30 23:32:23
6b2baf6f-1fc5-4a0f-bf8d-143d2428e1ed,Holiday Special 309,Limited time offer - save on your favorite products!,SAVE43,bogo,5.00,brand,,,,100.00,1000,5,27,2025-12-14 23:32:23,2025-12-30 23:32:23,True,2025-12-14 23:32:23
3009a472-643d-4fa7-8b82-8282906aa426,Birthday Treat 310,Limited time offer - save on your favorite products!,,percentage,10.00,brand,,,,25.00,100,2,17,2025-11-06 23:32:23,2025-11-30 23:32:23,False,2025-11-06 23:32:23
71a7c04a-2714-4a25-833e-f89828289d82,Holiday Special 313,Limited time offer - save on your favorite products!,,fixed,30.00,brand,,,,50.00,100,5,11,2025-11-05 23:32:23,2025-11-21 23:32:23,False,2025-11-05 23:32:23
ebeb7063-5afd-4312-9658-85bd06990feb,Flash Sale 314,Limited time offer - save on your favorite products!,SAVE34,percentage,30.00,all,,,,50.00,0,5,49,2025-11-04 23:32:23,2025-11-29 23:32:23,False,2025-11-04 23:32:23
3bdd2ce8-ca74-49b4-9ddf-335df32850c7,Summer Sale 316,Limited time offer - save on your favorite products!,,fixed,5.00,category,,,,25.00,500,5,46,2025-11-03 23:32:23,2025-11-15 23:32:23,False,2025-11-03 23:32:23
9a1616bd-33fc-4879-ac48-edc61cc1319c,Holiday Special 320,Limited time offer - save on your favorite products!,,fixed,5.00,all,,,,75.00,0,5,16,2025-11-11 23:32:23,2025-12-08 23:32:23,False,2025-11-11 23:32:23
9a1c57ef-7ea0-4c4c-a07e-f6dd8bb21807,Buy More Save More 322,Limited time offer - save on your favorite products!,SAVE15,fixed,20.00,all,,,,25.00,500,1,4,2025-11-06 23:32:23,2025-11-15 23:32:23,False,2025-11-06 23:32:23
