SESSION_ID,CUSTOMER_ID,STATUS,SUBTOTAL_CENTS,TAX_CENTS,SHIPPING_CENTS,DISCOUNT_CENTS,TOTAL_CENTS,CURRENCY,APPLIED_PROMO_CODES,APPLIED_LOYALTY_POINTS,FULFILLMENT_TYPE,SHIPPING_ADDRESS,BILLING_ADDRESS,SHIPPING_METHOD_ID,IS_GIFT,GIFT_MESSAGE,GIFT_RECIPIENT_EMAIL,IS_VALID,VALIDATION_MESSAGE,IDEMPOTENCY_KEY,CREATED_AT,UPDATED_AT,EXPIRES_AT,COMPLETED_AT
49810f90-ce76-437b-ad34-da8bc972aba8,25eb8829-4d28-4647-8f1c-89f0eb02221f,expired,13180,1054,0,0,14234,USD,,0,,,,,False,,,True,,idem_da70ca40-461e-48,2025-10-26 23:47:15,2025-12-04 01:35:15,,
499921c0-a5b7-4968-a114-b8528be52545,0ea76afd-d130-4228-8169-7b2968e35983,completed,12598,1007,0,0,13605,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_31e04597-0ea2-46,2025-12-16 16:21:37,2025-12-04 02:36:37,,2025-12-18 11:59:37
49c3387e-1cf9-48e7-9742-a2f4569e9331,cfd2fd1e-48f6-4417-a98b-a33ace3a46f7,expired,32554,2604,0,6510,28648,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_b38f3271-7959-4c,2025-11-09 15:57:32,2025-12-06 01:06:32,,
49c9833c-584e-4bb2-9acd-bf34f7948c9a,,active,39417,3153,0,0,42570,USD,,0,,,,,False,,,True,,idem_5a5c4fd2-77e6-40,2025-11-09 21:45:29,2025-11-25 01:16:29,,
4a23ce39-de43-487a-97e4-1ac21c7acf45,,expired,8098,647,0,0,8745,USD,,0,,,,,False,,,True,,idem_6b8c3d2d-b195-43,2025-12-01 18:32:24,2025-11-20 11:11:24,,
4a56fa00-ff6a-4a7b-8ed8-d2c1be389ef6,,abandoned,4648,371,0,0,5019,USD,,0,,,,,False,,,True,,idem_e18b1b6c-0fef-49,2025-10-23 22:20:07,2025-12-03 04:33:07,,
4a7cbed5-9a36-48c4-aa53-a4f7eb0f480f,,abandoned,24400,1952,0,0,26352,USD,,0,,,,,False,,,True,,idem_b4cdbe6d-50c6-4e,2025-12-08 04:06:15,2025-11-23 03:47:15,,
4a931a0f-f052-45f0-865d-3d9af9b73341,fe437953-2c5f-49b3-9260-e75b1c883838,completed,5050,404,599,0,6053,USD,,0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_03a8ffde-f5f2-4c,2025-12-06 05:03:36,2025-11-22 18:08:36,,2025-11-25 12:14:36
4acd2e0e-5f18-480d-b5fb-6fe2a3a4bc57,ae750dc8-d788-48d8-ae99-54784254ddf1,expired,25749,2059,0,0,27808,USD,,0,,,,,False,,,True,,idem_5782971a-b99e-4e,2025-11-30 06:50:36,2025-11-24 16:09:36,,
4ad1abcc-61a2-4812-996b-1ea622ea9374,37d97c7e-6ff3-4850-b707-8caf709d5845,completed,27775,2222,999,0,30996,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_a1bdbe7d-5058-4c,2025-12-03 02:12:31,2025-12-12 00:53:31,,2025-12-15 16:09:31
4ad5deb3-4e70-454a-8e7e-16c165ce7abe,f793a112-5ed6-4e7d-9b59-3065cfcdad1f,abandoned,14255,1140,0,0,15395,USD,,0,,,,,True,,,True,,idem_78a9b901-c63f-44,2025-11-17 10:22:12,2025-12-15 20:51:12,,
4ae76320-14f7-4ed9-8585-70d53c8c0b36,,abandoned,10539,843,0,0,11382,USD,,0,,,,,False,,,True,,idem_ac1bee99-d71e-4a,2025-10-26 01:55:35,2025-12-17 11:54:35,,
4ae8cf8b-e7e6-4d5c-9c7a-6f93641a7df0,,abandoned,15894,1271,0,0,17165,USD,,0,,,,,False,,,True,,idem_6f452449-9621-4a,2025-11-14 01:05:15,2025-12-06 09:36:15,,
4aed0a3d-15da-4a0d-9fbe-a2fba3048ffe,aeaa2161-978a-4b35-9d83-72d6ba2cabb1,completed,30487,2438,0,0,32925,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_ec0cdead-fe90-4e,2025-12-10 18:01:39,2025-12-16 08:18:39,,2025-12-07 10:11:39
4b3691d6-7dad-4bc5-9610-aa8b1b61b65e,ae7b9b6d-0449-4134-a7f4-66e401ed28c5,abandoned,40410,3232,0,8082,35560,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_1e79896d-ed8c-4d,2025-12-13 21:49:32,2025-12-05 03:48:32,,
4b480041-6c55-44ef-ae3f-9716f9e3fee1,b517a709-4891-4e92-8058-37153070c2a1,abandoned,3736,298,0,0,4034,USD,,0,,,,,False,,,True,,idem_cdb77fda-fc45-41,2025-10-21 04:15:31,2025-12-12 07:51:31,,
4b5244b2-ea1f-4c21-adfd-43d4721eded9,f3e9a487-427f-4a0f-9879-bda417309968,abandoned,10894,871,0,0,11765,USD,,0,,,,,False,,,True,,idem_44824ff3-0560-4e,2025-11-03 14:04:09,2025-12-06 01:09:09,,
4b7f43ec-5bf7-42da-982a-aeab54b1675d,6e3fe7a6-c92b-4efb-b6d9-621f666cce75,completed,2255,180,599,0,3034,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_656eb834-4e6e-46,2025-11-18 04:30:03,2025-11-26 18:10:03,,2025-11-20 12:58:03
4b85a376-514e-47f7-9969-05a34162eb8a,,completed,3622,289,599,0,4510,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_a4c250b7-8197-46,2025-10-30 00:40:04,2025-12-19 13:15:04,,2025-11-26 15:36:04
4b85fe36-b2ce-46d6-aad9-a6be6637478a,df1094a1-9475-41f2-ad14-38c0e5789c85,abandoned,26387,2110,0,0,28497,USD,,0,,,,,False,,,True,,idem_054b611f-c1f9-46,2025-11-30 20:47:18,2025-11-28 15:01:18,,
4b8fb3ee-326f-4dfc-a9bd-f3bf2a653eda,a0c99006-236a-48c4-8263-727c71ceebca,completed,3415,273,599,341,3946,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_365fac93-f15b-47,2025-11-09 00:09:09,2025-11-29 06:32:09,,2025-12-12 12:24:09
4bce49aa-b94e-435f-ae74-3dd7f76e4f73,c9fed448-01c7-4454-8839-d4506a8a10fa,completed,33792,2703,0,5068,31427,USD,"[""SAVE10""]",0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_9f65dc72-424a-4c,2025-12-14 18:14:15,2025-12-17 06:43:15,,2025-12-09 23:32:15
4bf6cb70-c319-41ef-a7af-aa3101a9bf17,,completed,21101,1688,999,0,23788,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_8ce20bba-5493-4e,2025-11-21 19:02:21,2025-11-19 18:01:21,,2025-12-13 12:45:21
4c02be48-6d48-4b5a-86a6-22f852bd093a,ada12cb1-3c6c-4532-8d9f-5933448ac477,completed,10653,852,0,0,11505,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_5bc48cf9-7bf3-47,2025-11-05 06:09:40,2025-12-09 22:45:40,,2025-11-19 01:01:40
4c3bc99f-9f44-4040-8677-fd0dbf1e691a,,abandoned,9910,792,0,0,10702,USD,,0,,,,,False,,,True,,idem_c5c95cee-dbda-45,2025-11-16 19:03:04,2025-12-07 20:31:04,,
4ca8c115-0420-4a14-8c3e-48f4e163a70f,ca21c745-2bcc-4bd7-aeba-763152187e4d,completed,1816,145,0,272,1689,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_641b9d0b-19e0-47,2025-11-07 22:39:42,2025-12-11 21:41:42,,2025-11-25 03:11:42
4d2a950d-1827-4443-9842-e4a5cb8757fc,6ec57c4a-ddeb-4b88-843b-d5e56b973ddc,completed,20847,1667,599,0,23113,USD,,0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_1e71d634-1f17-4c,2025-11-23 11:38:23,2025-12-08 17:43:23,,2025-12-08 17:05:23
4d41dd86-5d15-4d0e-b860-be0303bcbaf2,a8e75096-842a-47fc-844f-59557314f057,abandoned,8115,649,0,0,8764,USD,,0,,,,,True,,,True,,idem_b6d783a4-d0b1-4a,2025-10-26 07:14:11,2025-12-01 11:34:11,,
4d7f2706-5d42-4b33-8195-cd9afcaeb304,e5510e58-ffc8-451f-aa32-ae76eddcf945,active,24883,1990,0,0,26873,USD,,0,,,,,False,,,True,,idem_36ee2fd4-259b-41,2025-11-25 07:11:35,2025-11-21 13:23:35,,
4da9258b-18b2-4e32-bed1-a033a29c17d5,,abandoned,29490,2359,0,0,31849,USD,,0,,,,,False,,,True,,idem_185ca412-66dd-4e,2025-11-03 06:31:19,2025-12-14 05:48:19,,
4dc964d6-b44a-4050-828a-5e3f02a06561,,completed,26594,2127,999,0,29720,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_e1b8e72a-4c11-4f,2025-11-27 08:31:31,2025-12-08 00:08:31,,2025-12-01 18:46:31
4ddba951-9daa-4b28-a6aa-15ba4c7b17d5,cf1c7b9f-9266-4a95-8b83-31a5156e435f,abandoned,29797,2383,0,5959,26221,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_5787552c-10c3-40,2025-12-06 01:31:25,2025-11-27 14:37:25,,
4ddc8086-ed26-4c32-aaa4-739e057f3699,,abandoned,29411,2352,0,0,31763,USD,,0,,,,,False,,,True,,idem_79e7de3b-24fa-4e,2025-11-30 08:38:28,2025-12-10 22:24:28,,
4dea7709-e4af-4a72-834c-ea3fc175c3ee,d5cbdc43-cbeb-4265-a3aa-8ebf995477cc,completed,3897,311,599,0,4807,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_151d60e8-da30-4b,2025-12-10 19:51:29,2025-12-07 11:37:29,,2025-11-28 06:08:29
4df33c5b-cf3f-45c1-b98a-853dad7de268,ada12cb1-3c6c-4532-8d9f-5933448ac477,completed,9386,750,999,0,11135,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,True,,,True,,idem_3be68374-7adc-48,2025-12-04 23:36:34,2025-12-06 10:26:34,,2025-11-28 20:49:34
4df58f05-b66f-4bd6-9cea-1539ca53f1f2,,abandoned,19172,1533,0,0,20705,USD,,0,,,,,False,,,True,,idem_af116c8d-51f4-45,2025-11-06 09:50:27,2025-12-06 03:30:27,,
4e429d84-529b-426f-a800-003990bce3b5,04b5f3f2-bbdf-4ad6-bd25-0d7686d6825c,abandoned,7797,623,0,0,8420,USD,,0,,,,,False,,,True,,idem_3642ad5c-dfbe-4e,2025-11-10 16:01:37,2025-12-01 09:58:37,,
4e4a4c42-1a4b-4c7c-b415-ae3b3f02bdbe,357cbae5-0796-4274-9962-a7d2e7e3445e,completed,10878,870,599,0,12347,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,True,,,True,,idem_a07b54de-8aeb-46,2025-12-16 21:45:20,2025-12-10 11:23:20,,2025-11-19 11:37:20
4e5bf97f-ddb9-4e25-9735-d36dcad4b426,6d7cdf12-01b4-4ba8-9e2e-3f90b8e18b9e,expired,16403,1312,0,0,17715,USD,,0,,,,,False,,,True,,idem_f9b3b61c-e632-4e,2025-11-17 23:01:19,2025-12-12 11:43:19,,
4eaf2052-7c94-435b-89ee-f07f9f43ac9c,9f99b45a-4b88-4a53-995d-8084dacfcfd5,completed,3940,315,599,0,4854,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_ea6773d0-e0e9-40,2025-11-15 11:51:19,2025-12-05 17:25:19,,2025-12-07 04:26:19
4f8b7d9f-f20e-4550-b3a1-cb376dcd0134,f7ada185-1e3b-4656-ac0b-85fd3856c548,expired,15009,1200,0,0,16209,USD,,0,,,,,False,,,True,,idem_8c2ea1a1-815e-45,2025-10-27 09:30:22,2025-12-08 04:36:22,,
4fbf45f1-16dd-475f-a257-89a717b5d351,,completed,18089,1447,0,0,19536,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_56f4a513-d9ef-4c,2025-11-14 23:20:35,2025-11-22 21:39:35,,2025-12-08 14:57:35
500257d1-202e-4513-8c6e-c90d2cd27a23,04b7105b-aa2b-4064-8094-6546c6befaee,expired,7691,615,0,0,8306,USD,,0,,,,,False,,,True,,idem_c0eb360d-f5f3-4d,2025-11-26 12:44:11,2025-12-10 16:48:11,,
500b8558-1b3d-47dc-a67f-191e84b46209,1abc4964-7f8f-4526-a1a0-34ac8633b713,abandoned,16320,1305,0,0,17625,USD,,0,,,,,False,,,True,,idem_c6f9d2ba-4af1-44,2025-12-10 04:45:12,2025-11-20 20:08:12,,
501ac956-6be7-4e26-a03d-d7a48a67ba49,b85ab889-d36a-461b-8bd6-2860528a429a,completed,11433,914,999,0,13346,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_04e2ee3c-b4e4-44,2025-12-15 16:35:25,2025-11-27 12:12:25,,2025-11-24 07:52:25
505dfa74-d5f8-433a-89bf-1d991e0d8baf,4c3ec94e-4222-4e27-b9e5-eee38c097de6,active,14630,1170,0,0,15800,USD,,0,,,,,False,,,True,,idem_8e590ad7-8b21-46,2025-10-24 05:10:11,2025-12-18 12:24:11,,
50aea38b-2856-4317-a614-f6f720ed5844,,completed,5088,407,0,763,4732,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_4861f9a5-5e03-49,2025-12-16 06:55:39,2025-11-28 10:09:39,,2025-12-04 20:37:39
50bbc7d3-79ee-4669-b68e-9b132456de91,,abandoned,34346,2747,0,0,37093,USD,,0,,,,,False,,,True,,idem_604ff65e-7b2b-4e,2025-10-26 18:12:15,2025-11-23 12:05:15,,
51010d5c-31ac-4a70-84f1-484a9b863bf2,d01eb742-8372-4314-aef8-a029501d0ee2,completed,9069,725,599,0,10393,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_2ca354e0-c755-46,2025-11-20 08:03:39,2025-11-25 00:01:39,,2025-12-06 17:43:39
510fea82-664d-49e2-92e2-d8d0a99b053f,732fd625-a0c4-4ee4-9d2d-3b0f3f1d5185,completed,10696,855,999,1069,11481,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_7f0b2737-6665-48,2025-10-28 03:09:05,2025-11-22 18:15:05,,2025-12-06 19:24:05
512529e4-ff81-4ba9-8cd5-056a9b977f7a,1b227765-1254-4862-abf8-2d99bfb29fe0,completed,35938,2875,0,0,38813,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_b64a2be5-1a5c-4c,2025-11-25 16:28:07,2025-12-12 20:17:07,,2025-12-10 06:04:07
514cdcab-f563-4309-bfaa-40a78c5e00bf,6d08eb2e-ba7c-47f1-bc13-92fe7431f96f,completed,5696,455,999,0,7150,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_702474aa-bbd3-4e,2025-12-18 22:57:20,2025-11-24 15:00:20,,2025-12-07 04:53:20
517177aa-148a-4d81-8fd1-37803d94ba59,b4a18f96-6a71-4bd5-b00b-44d3a5e73304,abandoned,38003,3040,0,0,41043,USD,,0,,,,,False,,,True,,idem_39c2bb3c-bb6c-4f,2025-12-12 06:56:41,2025-11-30 11:15:41,,
51cb8278-3d0c-40f6-818b-089c1460bf15,abd992aa-ed01-4fff-b7e1-fa502d13f480,completed,3413,273,0,0,3686,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_bf7901dc-efaa-4e,2025-10-23 04:23:08,2025-11-23 19:00:08,,2025-12-16 01:27:08
52472731-5a20-42f0-bf94-c94a8dba9e6a,755206bb-e6eb-4c88-97bc-e12c350b53b3,completed,18831,1506,999,0,21336,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_f2620e95-ed5b-40,2025-12-13 16:33:37,2025-11-22 19:59:37,,2025-12-03 05:10:37
52728b27-fd31-4896-800a-a7002a254d6c,fd52ee31-528e-4993-80c3-b65910d820df,completed,15308,1224,999,0,17531,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_44744caf-7749-47,2025-11-08 20:56:37,2025-12-04 23:56:37,,2025-12-15 12:38:37
52ad2a24-e9a5-47de-a2a8-3ce3ef0e421e,,expired,25629,2050,0,0,27679,USD,,0,,,,,False,,,True,,idem_fa62e11d-5943-4a,2025-11-22 16:32:27,2025-12-16 04:37:27,,
52ba0676-44ac-41ea-8c66-a6c0230503e0,757ef069-b6be-4e14-b3b7-d54b136803ea,expired,9897,791,0,0,10688,USD,,0,,,,,True,,,True,,idem_33db163d-1311-44,2025-11-26 10:20:03,2025-11-30 02:56:03,,
52e9e1ea-a01d-4ef5-bca7-2914208cf5bc,f3bc7e16-096e-4ed5-9e9a-c00fed2923cd,completed,41242,3299,999,0,45540,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_18d8a1bf-1d63-46,2025-11-08 22:38:40,2025-11-27 01:54:40,,2025-11-20 22:05:40
530036f9-71ad-40a5-af33-df47a5f6ff84,039d6ad4-0df4-4cbe-afbd-9f5ea227bf9e,completed,14160,1132,0,0,15292,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_eaf4259a-6291-4d,2025-12-12 03:46:16,2025-11-22 14:18:16,,2025-11-20 04:33:16
53698ccf-2e95-435a-973f-f2c13f471a73,,expired,31424,2513,0,0,33937,USD,,0,,,,,False,,,True,,idem_a343ca3b-a685-48,2025-12-16 11:23:02,2025-12-14 02:19:02,,
53d38f3e-f8d1-46c8-b801-516029a06442,,completed,4342,347,599,0,5288,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_ca2b01e5-1aeb-48,2025-12-01 09:27:39,2025-12-05 02:50:39,,2025-11-26 11:18:39
53e73256-3739-4b67-99a9-d8e7a40fcf51,04feb62c-2c07-44e6-a6cd-c7395b82339f,completed,32678,2614,0,6535,28757,USD,"[""SAVE10""]",0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_f73df7f4-075e-4a,2025-12-17 04:05:05,2025-11-26 12:47:05,,2025-11-30 16:21:05
53fa1d23-bfc9-4478-ac0a-86b14bc08e36,0cb8d3df-ae9c-4374-8690-d0bbba676682,expired,23388,1871,0,4677,20582,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_ca1a05f6-f8b3-45,2025-11-05 08:21:30,2025-11-29 07:02:30,,
54368bae-90f4-42a2-80c5-752c17c9a454,fdaff1bc-904d-4d14-9075-2a0718de10c9,abandoned,9876,790,0,0,10666,USD,,0,,,,,False,,,True,,idem_49f80920-e57f-41,2025-11-15 11:52:20,2025-12-16 06:40:20,,
543eb0d5-a4fe-4ef7-8c01-2a5aefe65774,e14c9158-e634-47b2-80aa-3ef4f446d759,completed,23604,1888,599,0,26091,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_c8849d34-7675-4f,2025-12-01 04:25:11,2025-12-02 09:20:11,,2025-12-07 11:57:11
54476788-b2b8-46dc-b9de-f6d9aeade2aa,,completed,25485,2038,0,0,27523,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_e46478d6-8ce0-45,2025-11-10 11:12:35,2025-12-13 06:04:35,,2025-11-29 19:57:35
5483ab6f-7f93-4955-b63e-80868eaf20a3,208b56e4-d81e-48a5-83e1-71fcae935034,abandoned,7952,636,0,0,8588,USD,,0,,,,,False,,,True,,idem_3c46ee44-c52c-43,2025-11-30 22:47:40,2025-12-08 13:48:40,,
548d9423-3a0a-4143-a77b-c494c9277451,4df9a944-b0f1-46cf-8a30-a3180783f1e7,abandoned,37339,2987,0,0,40326,USD,,0,,,,,False,,,True,,idem_bec240b6-a048-43,2025-10-27 01:57:35,2025-12-01 01:36:35,,
548ec963-df0a-4798-9e6d-f9e6d761bf87,04feb62c-2c07-44e6-a6cd-c7395b82339f,completed,43076,3446,0,0,46522,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,True,,,True,,idem_f9c3d819-909d-40,2025-11-24 10:49:25,2025-11-29 02:16:25,,2025-12-18 01:38:25
54903d6b-e75b-4ef3-9122-f69db84a420c,fd767d51-8fe6-4e0d-abf0-e619a8e7ae5e,abandoned,9456,756,0,945,9267,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_bf0d43a9-73bb-41,2025-10-27 15:54:19,2025-12-02 03:14:19,,
54af5ad2-3c15-4b87-abab-f27a421c7a31,57234a5b-25b5-4795-a408-aa173bc8c50e,abandoned,11760,940,0,0,12700,USD,,0,,,,,False,,,True,,idem_eb1e82c7-aa76-45,2025-11-12 22:08:17,2025-11-30 23:30:17,,
54ccba3a-2ed0-4c1d-8f67-a35c549b0df8,b41a3ff7-869f-41b9-82e4-8b793163ffe2,completed,30997,2479,0,0,33476,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_7097cd23-6817-47,2025-10-25 05:07:16,2025-11-21 10:23:16,,2025-12-03 21:12:16
54d01a4a-34a7-40f3-80a3-f41269bb3c2d,86305696-c3db-4a55-acb8-166731750b6d,abandoned,23822,1905,0,0,25727,USD,,0,,,,,False,,,True,,idem_a4282209-c463-49,2025-10-20 17:49:06,2025-12-19 20:05:06,,
54dcdae1-d7c6-4589-b0d8-0c83cfe354d9,df1094a1-9475-41f2-ad14-38c0e5789c85,completed,29782,2382,999,0,33163,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_38595125-9dba-4f,2025-12-03 16:30:26,2025-12-14 03:59:26,,2025-11-29 05:38:26
54e6fee5-837f-43aa-b61f-7b6549850da9,1b547698-afd8-486c-8b01-3dca9fa28e32,abandoned,11666,933,0,0,12599,USD,,0,,,,,False,,,True,,idem_84f15b10-2c93-4c,2025-12-19 01:50:13,2025-12-14 22:06:13,,
550dcd37-9ab8-4100-8616-aadba921a0b0,df1094a1-9475-41f2-ad14-38c0e5789c85,abandoned,27525,2202,0,0,29727,USD,,0,,,,,False,,,True,,idem_443c22c3-50c5-47,2025-10-27 06:35:31,2025-11-25 14:53:31,,
5516a4cb-ff7f-41a9-b40a-55cdc4f4811b,855bd58b-b4c3-44cc-ab53-a3d0ca2ec738,completed,32096,2567,0,0,34663,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_7191c1bc-d94a-40,2025-11-02 07:27:05,2025-11-24 14:15:05,,2025-12-11 09:51:05
552599a9-3a19-45a8-b86d-b6422a6c2c09,,expired,25839,2067,0,0,27906,USD,,0,,,,,False,,,True,,idem_efdbbe7d-4520-47,2025-11-08 18:22:21,2025-11-24 00:22:21,,
5559a0a9-0381-4b37-9279-c9cdd90c0744,,completed,23910,1912,0,0,25822,USD,,0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_65741350-c30f-4d,2025-10-26 08:02:20,2025-12-08 19:46:20,,2025-11-22 16:48:20
55809321-e53c-4b8c-ab60-dc83aaf5b575,2d9b60d2-f124-4652-961a-addeae7cec9b,abandoned,35605,2848,0,0,38453,USD,,0,,,,,False,,,True,,idem_8a5671db-b0f6-42,2025-11-21 09:45:39,2025-12-19 01:06:39,,
