HISTORY_ID,PRODUCT_ID,VARIANT_ID,PRICE,PREVIOUS_PRICE,EFFECTIVE_DATE,END_DATE,CHANGE_REASON,CREATED_AT
73779de1-0079-4fc2-984b-268a2ae429f8,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,39.29,39.29,2024-12-19,2025-01-23,regular,2024-12-19 01:57:50
8f960f00-ef1e-421e-8ab9-e2f2953f1d7f,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,40.38,39.29,2025-01-24,2025-02-28,regular,2025-01-24 00:40:50
7964dba0-30cf-4511-a198-eb719c7b3df1,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,40.38,40.38,2025-03-01,2025-04-05,cost_adjustment,2025-03-01 07:20:50
64fcf1b8-4d0e-4439-a414-a40aaff0f99c,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,40.38,40.38,2025-04-06,2025-05-11,seasonal,2025-04-06 17:41:50
19b65f92-3f63-4bb1-a026-0581bbc9f968,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,40.38,40.38,2025-05-12,2025-06-16,cost_adjustment,2025-05-12 15:53:50
3d17f1c1-2ee9-43d2-95db-1f0505748fe7,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,40.38,40.38,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 09:57:50
232402d3-bd58-4e3a-85bf-5c3ff9ad66a1,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,40.38,40.38,2025-07-23,2025-08-27,regular,2025-07-23 03:11:50
0933ab31-d199-4e9a-b83f-97d212c42202,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,43.89,40.38,2025-08-28,2025-10-02,seasonal,2025-08-28 04:53:50
d3f258a2-8a7e-4aa4-aa07-a067ec17f85f,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,43.89,43.89,2025-10-03,2025-11-07,regular,2025-10-02 23:45:50
80c6420f-d551-4c47-95cd-d331183fd00a,6e45c9a9-4ad7-46d1-b02d-407274d9a8cd,,43.89,43.89,2025-11-08,,regular,2025-11-08 09:13:50
c6bbe6c2-e50a-49b5-aa71-97f17e9110b8,699d92a5-91ed-40e2-a641-1ed03fb405be,,29.40,29.40,2024-12-19,2025-01-23,cost_adjustment,2024-12-19 11:02:50
ea332dec-328f-42f3-b7b5-af9a07135398,699d92a5-91ed-40e2-a641-1ed03fb405be,,29.40,29.40,2025-01-24,2025-02-28,promotion,2025-01-24 13:38:50
731a72de-4da9-4f2b-8885-ebc72da456dd,699d92a5-91ed-40e2-a641-1ed03fb405be,,29.40,29.40,2025-03-01,2025-04-05,regular,2025-03-01 06:40:50
0aa93816-a70d-4172-89c9-d584d20b2aff,699d92a5-91ed-40e2-a641-1ed03fb405be,,29.40,29.40,2025-04-06,2025-05-11,seasonal,2025-04-06 15:30:50
13a62fd9-aa2c-4d96-9c3d-4cd5eefb7a05,699d92a5-91ed-40e2-a641-1ed03fb405be,,29.36,29.40,2025-05-12,2025-06-16,regular,2025-05-12 07:42:50
17a6fef2-d868-43bf-888e-215e17609ffb,699d92a5-91ed-40e2-a641-1ed03fb405be,,25.29,29.36,2025-06-17,2025-07-22,seasonal,2025-06-17 14:37:50
58f06971-f297-4d06-80f8-cc6fc826c43a,699d92a5-91ed-40e2-a641-1ed03fb405be,,25.29,25.29,2025-07-23,2025-08-27,seasonal,2025-07-23 22:55:50
41ef3b7d-856e-4553-834a-aacdd53f2ce8,699d92a5-91ed-40e2-a641-1ed03fb405be,,25.29,25.29,2025-08-28,2025-10-02,cost_adjustment,2025-08-28 07:38:50
fb3e8955-09c6-4758-b12c-c43b71d43c84,699d92a5-91ed-40e2-a641-1ed03fb405be,,26.69,25.29,2025-10-03,2025-11-07,promotion,2025-10-03 17:45:50
8d5209d2-d015-4a4d-acab-d2cc31054053,699d92a5-91ed-40e2-a641-1ed03fb405be,,30.34,26.69,2025-11-08,,promotion,2025-11-08 08:02:50
291ff612-a9f7-421f-9425-8c03bdb37958,407dd900-0ed2-440f-bb9b-b3f043844afe,,61.57,61.57,2024-12-19,2025-01-23,regular,2024-12-19 03:35:50
3a2d8750-3e2e-45bc-8ccb-3a4d8b108af5,407dd900-0ed2-440f-bb9b-b3f043844afe,,61.57,61.57,2025-01-24,2025-02-28,seasonal,2025-01-23 23:52:50
f7d3b9a5-2e2e-4be2-bf31-c11df40812a3,407dd900-0ed2-440f-bb9b-b3f043844afe,,61.57,61.57,2025-03-01,2025-04-05,seasonal,2025-03-01 10:18:50
510714fc-232d-4f92-9942-5bdb95baa2f9,407dd900-0ed2-440f-bb9b-b3f043844afe,,61.57,61.57,2025-04-06,2025-05-11,cost_adjustment,2025-04-06 22:19:50
32df994f-832a-4cf4-ad28-bbb8bf617730,407dd900-0ed2-440f-bb9b-b3f043844afe,,65.14,61.57,2025-05-12,2025-06-16,regular,2025-05-12 11:58:50
5831b21e-a8bf-4cb1-bec7-f7fb86b13bc8,407dd900-0ed2-440f-bb9b-b3f043844afe,,63.60,65.14,2025-06-17,2025-07-22,regular,2025-06-17 05:54:50
211014b4-397c-4c24-8dcf-0f636c6b67ab,407dd900-0ed2-440f-bb9b-b3f043844afe,,63.60,63.60,2025-07-23,2025-08-27,regular,2025-07-23 05:08:50
e4abe9e1-e754-445e-a3de-36d702d26eee,407dd900-0ed2-440f-bb9b-b3f043844afe,,67.47,63.60,2025-08-28,2025-10-02,cost_adjustment,2025-08-28 09:51:50
b72a5993-c448-4554-815b-6bca2de2be1e,407dd900-0ed2-440f-bb9b-b3f043844afe,,75.61,67.47,2025-10-03,2025-11-07,cost_adjustment,2025-10-03 23:02:50
2764391c-41d2-4157-8691-e2f4d7267cdf,407dd900-0ed2-440f-bb9b-b3f043844afe,,75.61,75.61,2025-11-08,,regular,2025-11-08 04:33:50
e9e8b230-b238-4896-b28c-8c4a85ec3189,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,23.17,23.17,2024-12-19,2025-01-23,seasonal,2024-12-19 20:03:50
c81aa071-efe4-46fd-a836-d0c05fdd17e3,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,23.17,23.17,2025-01-24,2025-02-28,promotion,2025-01-24 23:18:50
8404a185-e5db-46f7-b2cb-111a51d4b7e2,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,23.17,23.17,2025-03-01,2025-04-05,seasonal,2025-03-01 11:31:50
f1379578-32ea-48d8-9608-4edc60374694,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,23.17,23.17,2025-04-06,2025-05-11,seasonal,2025-04-06 11:49:50
71cbcf5e-a5af-46bc-b95c-769bc2422e0b,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,23.17,23.17,2025-05-12,2025-06-16,regular,2025-05-12 02:44:50
ef10a36c-b928-4a5e-9876-10429697f706,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,19.85,23.17,2025-06-17,2025-07-22,seasonal,2025-06-17 01:51:50
55bef0c5-3b94-45be-9dde-e3c971fedc94,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,20.15,19.85,2025-07-23,2025-08-27,regular,2025-07-23 21:14:50
de3f8771-9cab-486d-a016-58340bac6a13,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,20.15,20.15,2025-08-28,2025-10-02,cost_adjustment,2025-08-28 20:48:50
5f64bebf-f27f-409d-b778-4892a9ceed83,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,20.15,20.15,2025-10-03,2025-11-07,cost_adjustment,2025-10-03 22:42:50
dbc56d6e-92f7-417b-8157-f02aeced2740,d11b0b57-5962-4b4d-b93c-b069f6e3785b,,17.48,20.15,2025-11-08,,regular,2025-11-07 23:46:50
98b1a871-6a3e-44a0-baba-6ff363715f0f,0653f911-8442-4344-9256-d629ebe68083,,44.04,44.04,2024-12-19,2025-01-23,regular,2024-12-19 04:48:50
66cd5485-98c2-496e-92c9-341d4de5741b,0653f911-8442-4344-9256-d629ebe68083,,44.04,44.04,2025-01-24,2025-02-28,seasonal,2025-01-24 14:05:50
9b173313-e8ea-4346-a35b-c5ac9ce56df3,0653f911-8442-4344-9256-d629ebe68083,,44.04,44.04,2025-03-01,2025-04-05,promotion,2025-03-01 03:10:50
82c5f166-0609-4c3f-a962-8e2c51b25a38,0653f911-8442-4344-9256-d629ebe68083,,44.04,44.04,2025-04-06,2025-05-11,promotion,2025-04-06 19:13:50
d52daa21-3b2c-4de4-8b37-5df2362e0cfe,0653f911-8442-4344-9256-d629ebe68083,,44.04,44.04,2025-05-12,2025-06-16,seasonal,2025-05-12 22:13:50
023c7e16-bec0-49ab-8d53-cef843ced45c,0653f911-8442-4344-9256-d629ebe68083,,44.04,44.04,2025-06-17,2025-07-22,seasonal,2025-06-17 01:25:50
72290848-d7e6-4b75-ba01-60e3b7925e4e,0653f911-8442-4344-9256-d629ebe68083,,44.04,44.04,2025-07-23,2025-08-27,regular,2025-07-23 17:53:50
06793bbb-7a6e-45ee-a440-cc1237e6ac6a,0653f911-8442-4344-9256-d629ebe68083,,37.51,44.04,2025-08-28,2025-10-02,promotion,2025-08-28 06:59:50
ecce15d3-e538-4e08-93c6-01d4ac005bae,0653f911-8442-4344-9256-d629ebe68083,,42.56,37.51,2025-10-03,2025-11-07,cost_adjustment,2025-10-03 17:27:50
acbfe2e2-f2ce-4ae3-ad32-4199bb3de864,0653f911-8442-4344-9256-d629ebe68083,,42.56,42.56,2025-11-08,,cost_adjustment,2025-11-08 07:39:50
66c26b9c-8bd0-4214-a96e-91047e9b7fe8,5d048860-b2a3-412d-8213-31613a655659,,50.85,50.85,2024-12-19,2025-01-23,regular,2024-12-19 02:03:50
3f13b886-0043-4536-9a94-9a769c9ed94b,5d048860-b2a3-412d-8213-31613a655659,,44.56,50.85,2025-01-24,2025-02-28,regular,2025-01-24 06:19:50
c36be2b1-3074-4ad3-964a-a7ce04fe88d6,5d048860-b2a3-412d-8213-31613a655659,,44.47,44.56,2025-03-01,2025-04-05,seasonal,2025-03-01 07:42:50
72c740f8-5298-4041-a48d-55d7c388336d,5d048860-b2a3-412d-8213-31613a655659,,39.90,44.47,2025-04-06,2025-05-11,promotion,2025-04-06 07:43:50
e33ee42f-d886-416d-85b2-0dcf48490535,5d048860-b2a3-412d-8213-31613a655659,,39.90,39.90,2025-05-12,2025-06-16,regular,2025-05-12 05:27:50
1285a503-7404-4b43-b1f6-1d9f53b432ab,5d048860-b2a3-412d-8213-31613a655659,,39.90,39.90,2025-06-17,2025-07-22,seasonal,2025-06-17 14:40:50
4be0ea6a-d6c9-43ca-8515-bd914bb19bce,5d048860-b2a3-412d-8213-31613a655659,,39.90,39.90,2025-07-23,2025-08-27,regular,2025-07-23 10:17:50
a01829e5-f63f-4830-a45e-ef505fb3136c,5d048860-b2a3-412d-8213-31613a655659,,39.90,39.90,2025-08-28,2025-10-02,seasonal,2025-08-28 00:30:50
717892b5-2fae-4683-a78a-3edd6eb60401,5d048860-b2a3-412d-8213-31613a655659,,41.45,39.90,2025-10-03,2025-11-07,regular,2025-10-03 15:12:50
1ccee626-b77c-4472-aba0-a860d130b062,5d048860-b2a3-412d-8213-31613a655659,,41.45,41.45,2025-11-08,,cost_adjustment,2025-11-08 03:15:50
a6b9b419-7bf4-4323-8e45-dcdd38a55c15,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,36.37,41.74,2024-12-19,2025-01-23,cost_adjustment,2024-12-19 10:30:50
c4d6578d-d3b9-49d7-991a-372c3d938fbb,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,35.72,36.37,2025-01-24,2025-02-28,cost_adjustment,2025-01-24 01:58:50
bac91752-7a7e-43be-9eef-a44836b34880,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,35.72,35.72,2025-03-01,2025-04-05,promotion,2025-03-01 02:51:50
d03cf9bb-a195-445f-aa19-485a63bee840,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,35.72,35.72,2025-04-06,2025-05-11,promotion,2025-04-06 01:38:50
240447fa-4454-4d91-bf13-aaaaab495c11,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,35.72,35.72,2025-05-12,2025-06-16,regular,2025-05-12 09:14:50
77383a4d-e7fa-4fd4-99f2-e4972daa1760,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,38.56,35.72,2025-06-17,2025-07-22,regular,2025-06-17 05:30:50
1633d955-9e9a-41bd-95ea-a07d83163e5a,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,38.56,38.56,2025-07-23,2025-08-27,seasonal,2025-07-23 07:39:50
d6ff2e64-5296-4fb8-9036-f9a4b58c5122,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,38.56,38.56,2025-08-28,2025-10-02,regular,2025-08-28 01:38:50
9ad15dbc-145e-4b7c-8883-3914c249e08a,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,34.90,38.56,2025-10-03,2025-11-07,seasonal,2025-10-03 22:56:51
7738f1e9-614b-4d2c-86ec-651a9e6fd7b6,77f9aef5-f9a4-42a3-9c3e-9298064ab206,,34.90,34.90,2025-11-08,,regular,2025-11-08 14:07:51
3aed473d-c442-4b28-b31d-5d5b8d73e01f,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2024-12-19,2025-01-23,promotion,2024-12-19 11:07:51
6feb3e5a-60e4-4216-9065-f2553e0211bb,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2025-01-24,2025-02-28,regular,2025-01-24 18:24:51
fb19c963-aa8a-47fb-99b7-e9f29fcae945,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2025-03-01,2025-04-05,regular,2025-03-01 19:06:51
e1298ee1-0d0e-4b8f-b77a-27929d7c4997,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2025-04-06,2025-05-11,regular,2025-04-06 15:22:51
f837ad0a-e090-4123-b761-354690ec5fd2,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2025-05-12,2025-06-16,regular,2025-05-12 14:00:51
d94ae105-6b18-4a16-b7dd-2a0a68a403d1,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2025-06-17,2025-07-22,promotion,2025-06-17 06:25:51
21bbd45d-256e-417c-9f19-f0a9b5bdf2c8,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2025-07-23,2025-08-27,promotion,2025-07-23 19:11:51
af0ceff6-26db-4ee8-af40-c051100d4b75,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2025-08-28,2025-10-02,regular,2025-08-28 11:43:51
622d1af8-e9f2-4286-99b6-eaa91e031e4c,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2025-10-03,2025-11-07,promotion,2025-10-03 19:18:51
49c9d246-0a42-4e2a-a4ad-835a9f1871c4,50cd811a-3b02-435c-8392-fe62cfe1e705,,44.96,44.96,2025-11-08,,regular,2025-11-08 01:19:51
6db92985-b092-4b44-b3ee-ab9ed8c98a6b,159747e9-420e-4fc9-ab34-942c8c5d7eff,,25.93,25.93,2024-12-19,2025-01-23,promotion,2024-12-19 09:25:51
c3776c34-cbb2-46a2-8fe7-5aec4d53ab6d,159747e9-420e-4fc9-ab34-942c8c5d7eff,,28.97,25.93,2025-01-24,2025-02-28,regular,2025-01-24 18:24:51
11afe1b3-ebc5-448b-a5a2-6148be4ee528,159747e9-420e-4fc9-ab34-942c8c5d7eff,,28.97,28.97,2025-03-01,2025-04-05,promotion,2025-03-01 05:18:51
c161fdc0-7727-4367-b3a0-31cad2450111,159747e9-420e-4fc9-ab34-942c8c5d7eff,,28.97,28.97,2025-04-06,2025-05-11,cost_adjustment,2025-04-06 18:34:51
5b1e0acc-311a-4feb-b196-600a7f829225,159747e9-420e-4fc9-ab34-942c8c5d7eff,,28.97,28.97,2025-05-12,2025-06-16,promotion,2025-05-12 23:09:51
7fcc2eab-5035-4128-98c3-9ae60d749b9b,159747e9-420e-4fc9-ab34-942c8c5d7eff,,28.97,28.97,2025-06-17,2025-07-22,seasonal,2025-06-17 14:55:51
5f4ad908-8b63-4c8f-942a-924aa9b4c24d,159747e9-420e-4fc9-ab34-942c8c5d7eff,,28.97,28.97,2025-07-23,2025-08-27,cost_adjustment,2025-07-23 02:30:51
8c41e177-7218-49f9-a72d-92ab61f2a8ce,159747e9-420e-4fc9-ab34-942c8c5d7eff,,28.97,28.97,2025-08-28,2025-10-02,regular,2025-08-28 18:34:51
c68ae540-fd3b-47c6-ade1-9dadacc54785,159747e9-420e-4fc9-ab34-942c8c5d7eff,,25.02,28.97,2025-10-03,2025-11-07,seasonal,2025-10-03 11:35:51
c483b15b-df7a-446f-b9eb-1e228ea6b13e,159747e9-420e-4fc9-ab34-942c8c5d7eff,,25.21,25.02,2025-11-08,,regular,2025-11-08 10:17:51
e265e07e-3627-4d23-aa33-558849c7d6ab,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,55.16,55.16,2024-12-19,2025-01-23,cost_adjustment,2024-12-19 18:37:51
a22419cd-2ac8-4b69-858a-64e149ae2ab7,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,53.98,55.16,2025-01-24,2025-02-28,promotion,2025-01-24 19:37:51
bed1395d-57b8-4e99-a19f-5e831d097cfc,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,53.98,53.98,2025-03-01,2025-04-05,seasonal,2025-03-01 16:24:51
6fcec14e-7789-44dd-960e-2b1fab91b020,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,61.17,53.98,2025-04-06,2025-05-11,regular,2025-04-06 14:16:51
b3255e44-f5fd-4673-bfc0-98fbdb8b4a2a,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,61.17,61.17,2025-05-12,2025-06-16,promotion,2025-05-12 01:17:51
859cb229-0860-4c5b-9c24-cfbc58c2c086,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,68.21,61.17,2025-06-17,2025-07-22,seasonal,2025-06-17 17:30:51
10c62c4c-78a8-4404-84c9-b2c1d75fea6f,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,71.74,68.21,2025-07-23,2025-08-27,promotion,2025-07-23 13:46:51
e1328fb2-396c-4769-8d73-d0d57f3949b2,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,71.74,71.74,2025-08-28,2025-10-02,cost_adjustment,2025-08-28 22:19:51
bc0079ce-69ce-4b16-ba9a-de1257f24559,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,71.74,71.74,2025-10-03,2025-11-07,regular,2025-10-03 03:13:51
52f4b578-f298-43cf-a32e-38da4456924d,1aabc792-ba1c-4d84-9f94-9c23a2fe09d8,,71.83,71.74,2025-11-08,,seasonal,2025-11-08 21:08:51
d6420aa4-70aa-4971-9cd2-1690c53379d1,6c3556ff-7010-47df-8873-7c1cc613ce3f,,56.58,56.58,2024-12-19,2025-01-23,regular,2024-12-19 11:38:51
7c624f6f-5ca2-4b10-a7dd-73d1bf49c97d,6c3556ff-7010-47df-8873-7c1cc613ce3f,,50.55,56.58,2025-01-24,2025-02-28,promotion,2025-01-24 06:11:51
cc2dee90-6ce8-42c4-98a6-1c2aa64ef575,6c3556ff-7010-47df-8873-7c1cc613ce3f,,46.33,50.55,2025-03-01,2025-04-05,regular,2025-03-01 14:34:51
3bd88d8a-8865-4304-8723-2072678e99b1,6c3556ff-7010-47df-8873-7c1cc613ce3f,,46.33,46.33,2025-04-06,2025-05-11,cost_adjustment,2025-04-06 07:21:51
addbd59f-8a92-4395-9d8c-ad8fd1739135,6c3556ff-7010-47df-8873-7c1cc613ce3f,,46.33,46.33,2025-05-12,2025-06-16,cost_adjustment,2025-05-12 04:22:51
adbcad05-2180-405d-9d6b-c485d1ae5e5c,6c3556ff-7010-47df-8873-7c1cc613ce3f,,47.44,46.33,2025-06-17,2025-07-22,promotion,2025-06-17 14:20:51
841c9263-b642-44e2-bbb6-0f0c5039e675,6c3556ff-7010-47df-8873-7c1cc613ce3f,,47.44,47.44,2025-07-23,2025-08-27,promotion,2025-07-23 04:53:51
fc6bdb18-05fa-45c4-a0d5-dc1b5bdaf77f,6c3556ff-7010-47df-8873-7c1cc613ce3f,,41.36,47.44,2025-08-28,2025-10-02,seasonal,2025-08-28 06:09:51
c4798042-308e-41a0-9347-d6930854aff5,6c3556ff-7010-47df-8873-7c1cc613ce3f,,38.75,41.36,2025-10-03,2025-11-07,seasonal,2025-10-03 21:41:51
d8c2f39d-43a5-4293-9dde-43d015551984,6c3556ff-7010-47df-8873-7c1cc613ce3f,,38.75,38.75,2025-11-08,,cost_adjustment,2025-11-08 21:16:51
16848a9f-c990-4d17-a9c2-50fc0958f1c6,dc799ffa-e409-432a-a621-7a70d65447ef,,22.74,22.74,2024-12-19,2025-01-23,seasonal,2024-12-18 23:57:51
542a0dd3-c3de-4718-9955-ea805c742d15,dc799ffa-e409-432a-a621-7a70d65447ef,,22.74,22.74,2025-01-24,2025-02-28,seasonal,2025-01-24 00:08:51
7ef9b510-8fb1-49a0-b06e-9610e8f3a436,dc799ffa-e409-432a-a621-7a70d65447ef,,22.74,22.74,2025-03-01,2025-04-05,promotion,2025-03-01 01:07:51
440f682b-78d0-4cbb-af1c-d1a279b14221,dc799ffa-e409-432a-a621-7a70d65447ef,,22.74,22.74,2025-04-06,2025-05-11,promotion,2025-04-06 04:05:51
02c5379e-a389-4f66-8bae-2ed74bad17f1,dc799ffa-e409-432a-a621-7a70d65447ef,,22.74,22.74,2025-05-12,2025-06-16,regular,2025-05-12 09:37:51
794aadc7-4fab-4074-908c-6c1b9315e57c,dc799ffa-e409-432a-a621-7a70d65447ef,,22.74,22.74,2025-06-17,2025-07-22,regular,2025-06-17 21:21:51
27d97150-c7ca-49a3-8178-402b38c19350,dc799ffa-e409-432a-a621-7a70d65447ef,,22.74,22.74,2025-07-23,2025-08-27,regular,2025-07-23 22:48:51
dd7dd6c3-4f86-4dc2-9bbf-244c3fd8bdd1,dc799ffa-e409-432a-a621-7a70d65447ef,,22.03,22.74,2025-08-28,2025-10-02,regular,2025-08-28 18:02:51
95b74bb5-2db7-404e-b609-d74cdbb52f96,dc799ffa-e409-432a-a621-7a70d65447ef,,18.78,22.03,2025-10-03,2025-11-07,cost_adjustment,2025-10-03 00:07:51
16581ff2-cd67-4f80-afbf-1f79b333fea0,dc799ffa-e409-432a-a621-7a70d65447ef,,18.78,18.78,2025-11-08,,promotion,2025-11-08 03:09:51
ba6fd793-400e-424a-8f9a-1d96f5cf416d,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,44.75,44.75,2024-12-19,2025-01-23,seasonal,2024-12-19 17:36:51
ce010747-cc02-4035-b9af-c7ba4d11a007,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,44.75,44.75,2025-01-24,2025-02-28,regular,2025-01-24 19:40:51
390b078f-a646-4f0a-865a-19fbcec2c2eb,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,44.75,44.75,2025-03-01,2025-04-05,regular,2025-03-01 06:55:51
fe77e530-250f-4a21-8f70-3720801653a3,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,51.09,44.75,2025-04-06,2025-05-11,cost_adjustment,2025-04-06 06:34:51
28ea923c-430d-460b-b255-f69cf35b23ca,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,50.98,51.09,2025-05-12,2025-06-16,regular,2025-05-12 12:40:51
77c35924-996f-4df5-8134-47fe6276087d,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,57.97,50.98,2025-06-17,2025-07-22,regular,2025-06-17 20:46:51
9515817f-9711-4a5e-bb9a-5df03ddf0fdb,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,49.29,57.97,2025-07-23,2025-08-27,cost_adjustment,2025-07-23 11:22:51
0ef16821-9da7-4eb4-be79-49432a6b04b4,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,49.29,49.29,2025-08-28,2025-10-02,cost_adjustment,2025-08-28 00:16:51
fe30fee7-d0e1-4710-8e7a-65aa1ad7f923,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,49.84,49.29,2025-10-03,2025-11-07,cost_adjustment,2025-10-03 11:50:51
8a56f1f5-56b8-495b-bbfb-e28a9f0b82ea,71831d85-f2d2-4e2d-a357-36cf20c59bf5,,49.84,49.84,2025-11-08,,cost_adjustment,2025-11-08 15:23:51
11d8fb96-6b83-4600-9863-30c17a564e33,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,15.71,17.43,2024-12-19,2025-01-23,seasonal,2024-12-19 18:30:51
bd06cf1d-7f26-4432-bab7-0aba4b34ed4f,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,15.71,15.71,2025-01-24,2025-02-28,cost_adjustment,2025-01-24 19:01:51
97d2247e-3336-437a-aa77-94686bf2a3a6,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,15.71,15.71,2025-03-01,2025-04-05,regular,2025-03-01 17:08:51
bc06d96f-0768-4936-8905-0b14dc4326e8,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,13.85,15.71,2025-04-06,2025-05-11,cost_adjustment,2025-04-06 04:11:51
921447a1-123d-4d2d-9953-050cc649e4cf,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,13.85,13.85,2025-05-12,2025-06-16,seasonal,2025-05-12 02:26:51
9f178d48-e97d-4c9f-8bd9-0381f9f6abcf,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,13.85,13.85,2025-06-17,2025-07-22,promotion,2025-06-17 04:17:51
3abb4a17-531b-41e8-9f4b-48be826a2141,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,13.85,13.85,2025-07-23,2025-08-27,promotion,2025-07-23 03:20:51
39a9bdcf-0789-44d3-b933-80440007a1eb,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,13.85,13.85,2025-08-28,2025-10-02,seasonal,2025-08-28 16:53:51
0fe7e4d0-a08b-4d0d-abc7-a12ccb15cd9f,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,13.85,13.85,2025-10-03,2025-11-07,cost_adjustment,2025-10-03 13:03:51
ec93dd2b-70cc-4cc2-aa2d-3acc84371ed8,69300d2d-6fb2-4c79-ad9f-ad9a32156bb3,,13.85,13.85,2025-11-08,,regular,2025-11-08 08:31:51
ac860cae-3b59-4563-ad09-98964fd7fafa,f8e798f2-ef06-499d-8fc9-0ce7b24cd1ac,,30.65,33.89,2024-12-19,2025-01-23,seasonal,2024-12-18 23:33:51
94689e58-9281-44c8-8064-1bc608e65845,f8e798f2-ef06-499d-8fc9-0ce7b24cd1ac,,32.67,30.65,2025-01-24,2025-02-28,regular,2025-01-24 08:32:51
a6c4c784-ae70-41a2-8cf1-aef462ee0ffd,f8e798f2-ef06-499d-8fc9-0ce7b24cd1ac,,37.21,32.67,2025-03-01,2025-04-05,regular,2025-03-01 17:34:51
222b5b92-8c1d-43a9-a363-81e9e396b61b,f8e798f2-ef06-499d-8fc9-0ce7b24cd1ac,,37.21,37.21,2025-04-06,2025-05-11,seasonal,2025-04-06 09:16:51
f565a80d-e057-4728-8466-41ff3d494f18,f8e798f2-ef06-499d-8fc9-0ce7b24cd1ac,,37.21,37.21,2025-05-12,2025-06-16,cost_adjustment,2025-05-12 21:20:51
3d5bf629-7a3c-46bf-84ab-c485a376a7d4,f8e798f2-ef06-499d-8fc9-0ce7b24cd1ac,,37.21,37.21,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 14:43:51
91a56264-bd4c-4112-bad5-13cbc3972db2,f8e798f2-ef06-499d-8fc9-0ce7b24cd1ac,,37.21,37.21,2025-07-23,2025-08-27,promotion,2025-07-23 17:04:51
