INGREDIENT_ID,PRODUCT_ID,LABEL_ID,INGREDIENT_NAME,INGREDIENT_NAME_NORMALIZED,POSITION,PERCENTAGE,IS_ACTIVE,IS_ALLERGEN,ALLERGEN_TYPE,SOURCE_IMAGE_URL,CREATED_AT
a5ef5651-f04e-4ac4-9aec-ba5b93ca038e,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Iron Oxides,iron oxides,3,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
c7358041-a4fb-458b-85e8-e1a11043bd4a,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Isododecane,isododecane,4,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
6e781c1e-cc48-4402-ab85-d48b6d7de2a4,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,PEG-10 Dimethicone,peg-10 dimethicone,5,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
7aa0f7e9-04fb-42a6-a7e8-c7e1df3f2831,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Glycerin,glycerin,6,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
c670b079-cc1d-4d25-984d-61161da64d8a,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Water/Aqua/Eau,water/aqua/eau,7,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
b9a5a0c7-1fab-4dd2-890b-3160c6baa50e,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Dimethicone,dimethicone,8,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
82ee1d7d-89ca-41ca-bca1-343c9d964a1a,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Sodium Hyaluronate,sodium hyaluronate,9,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
5896bf86-e378-4b2d-a212-961333f14150,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Silica,silica,10,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
7699ae0b-0068-4668-91e3-1e0a4c8f26d9,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Niacinamide,niacinamide,11,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
63246096-73b2-437a-b16f-2165869645e6,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Nylon-12,nylon-12,12,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
b27eaa5a-3a28-4684-a124-ea4f6dc4e7a3,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Zinc Oxide,zinc oxide,13,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
cd2dfb53-c2b3-47bd-8c86-885b0b49edb2,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Trimethylsiloxysilicate,trimethylsiloxysilicate,14,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
d5efe8ac-f4d4-4fee-8577-5ea850411e8f,5e27fa67-88bf-4341-b983-9e3369fb4ad9,541eced1-1637-4342-af74-b2fe450f4251,Titanium Dioxide,titanium dioxide,15,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0033_dense.png,2025-08-14 21:19:46
1b0981d1-5027-47b3-833f-cdea8f03846e,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Niacinamide,niacinamide,1,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
3f5fddf6-6528-4c93-8f2d-539ffbc97bea,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Titanium Dioxide,titanium dioxide,2,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
37877619-1f52-4faf-a359-6c28891800f6,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Water/Aqua/Eau,water/aqua/eau,3,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
e5cfba65-01ea-44e3-b6a0-5df1011f6b40,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Talc,talc,4,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
03cde711-5c6c-4402-8c76-53e6157897f8,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Zinc Oxide,zinc oxide,5,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
2ef12887-e08e-4a28-85dd-759f05ba6929,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Iron Oxides,iron oxides,6,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
2bb09266-2410-4948-bcd9-9d6eecdb22cb,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Silica,silica,7,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
379cfbc0-a477-4a00-a647-84d54a33d0d8,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Dimethicone,dimethicone,8,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
6cc14b94-59ab-46c7-ad43-e54191ec3934,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Sodium Hyaluronate,sodium hyaluronate,9,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
dba1f32f-1b55-41f9-bd86-10b443263d07,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Nylon-12,nylon-12,10,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
96b4c10a-ef91-4dde-9fc4-4162fef02b6b,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Isododecane,isododecane,11,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
150ef830-abbf-436f-8bad-889125eed24f,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,PEG-10 Dimethicone,peg-10 dimethicone,12,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
83bbdc86-8358-4db0-920c-82ab7bdd66a8,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Trimethylsiloxysilicate,trimethylsiloxysilicate,13,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
ee2d4751-3d44-425e-9560-6445786d284e,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Phenoxyethanol,phenoxyethanol,14,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
0d26cee0-d96c-4fa7-af18-43e0c1dd1da0,f053937d-b93a-4d3e-87b8-0791ff6ff4e6,baa7907a-9d53-4930-bb1a-097d4039fd34,Glycerin,glycerin,15,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0034_dense.png,2025-01-02 11:28:46
3f4a3b2e-1b18-47b9-9a20-8445ce5e2964,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Glycerin,glycerin,1,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
80c685a8-11ac-4c64-860c-b399e3a48746,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Talc,talc,2,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
edfbde7b-a081-4d56-9c16-ab3327104f41,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Isododecane,isododecane,3,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
ee2d3fed-7c9a-4258-91f3-7792a790a7f5,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Niacinamide,niacinamide,4,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
71d434a4-f337-4971-b2d5-c3faa28328f4,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Titanium Dioxide,titanium dioxide,5,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
199b5205-30c7-42c0-b7d3-e98a401e78ec,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,PEG-10 Dimethicone,peg-10 dimethicone,6,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
c9168a4d-5c6b-433a-877c-ace8f849fe15,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Silica,silica,7,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
b2dd4180-6f79-4d48-b390-b1b2d00394c5,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Zinc Oxide,zinc oxide,8,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
7d2ea4c5-4c53-4f76-ba0e-692dc0b1e386,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Nylon-12,nylon-12,9,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
173a4927-7943-4117-9608-81d06e8c7520,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Sodium Hyaluronate,sodium hyaluronate,10,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
1db0d4df-46d9-41d2-8150-1ed953918703,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Trimethylsiloxysilicate,trimethylsiloxysilicate,11,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
d85e4696-a8ae-4b2d-9c6c-dd5aa16df0f4,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Iron Oxides,iron oxides,12,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
97aece7d-7523-4c78-a2fc-82741559aff4,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Phenoxyethanol,phenoxyethanol,13,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
314fd462-d239-461f-b5da-fc23925b1bc6,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Water/Aqua/Eau,water/aqua/eau,14,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
0870fa8c-7066-4a97-9961-3f20a3c4b095,8a00d2ee-4475-4368-ba34-6b70174e0af6,198a71dd-761c-488e-b96a-c5208a99f559,Dimethicone,dimethicone,15,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0035_vertical.png,2025-08-28 06:54:46
9463863f-26b8-4e67-9d4d-b19695efc93f,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Nylon-12,nylon-12,1,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
544a204a-62b5-42ca-8c4e-1b7ec9b2a2f5,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Isododecane,isododecane,2,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
d7ac08a9-544f-4849-aef7-dd3f6623d726,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Water/Aqua/Eau,water/aqua/eau,3,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
7393a950-4090-47ff-92e0-891dd081734a,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,PEG-10 Dimethicone,peg-10 dimethicone,4,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
f51a96b9-5b25-40bf-91ec-37199683f903,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Glycerin,glycerin,5,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
0cb5be08-4eb9-4279-8b18-4135ef716a52,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Iron Oxides,iron oxides,6,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
3d417c65-508b-4189-bf71-bed74d3bd8fb,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Phenoxyethanol,phenoxyethanol,7,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
ea276efb-62ff-4ccf-ac75-6b1cf1317808,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Zinc Oxide,zinc oxide,8,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
81bc3db7-814d-4ae1-b0d0-239d4e6ff2cf,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Sodium Hyaluronate,sodium hyaluronate,9,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
f99c26b4-c797-438f-a159-fbd7f00fcb5b,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Dimethicone,dimethicone,10,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
ab1c2ceb-5a50-4a1a-bcaa-fbb762d7d336,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Trimethylsiloxysilicate,trimethylsiloxysilicate,11,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
c94c23b5-47a3-4325-b7cc-4a4a35d78e8b,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Titanium Dioxide,titanium dioxide,12,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
8520dc09-20f3-40a4-b6ef-2dd3f4835d02,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Niacinamide,niacinamide,13,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
6542492f-e911-482b-9ba7-591e2a24b2bb,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Silica,silica,14,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
6820a1e7-4b28-4457-8762-4aaf89fa5158,a057f677-9938-48d5-afba-193605d13490,3a46ef29-c59c-4192-8cf5-b4e45c252af1,Talc,talc,15,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0037_vertical.png,2024-12-25 19:13:46
7895d8f7-2bef-440d-ad5d-5f626bd22718,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Sodium Hyaluronate,sodium hyaluronate,1,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
890dc51c-b1aa-4778-a814-b16610f8b208,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Zinc Oxide,zinc oxide,2,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
edbc8bb0-5ad0-4fd2-9335-88631b9d4482,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Niacinamide,niacinamide,3,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
8ae0fa06-ee61-4130-979d-7e4c11666be1,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Iron Oxides,iron oxides,4,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
c6f8b6e8-7532-4b19-b2d6-777329f86273,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Titanium Dioxide,titanium dioxide,5,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
fe07f9fa-6055-4495-bdc2-7551383badd2,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Nylon-12,nylon-12,6,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
3f700b69-4bc1-4268-9868-3f6133872885,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Trimethylsiloxysilicate,trimethylsiloxysilicate,7,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
8c8d15d3-d571-4d71-88c3-bc390952d092,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Glycerin,glycerin,8,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
2f0cba60-ffd4-4e00-9a04-76cd7503ecbf,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Talc,talc,9,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
e8dfd2ea-544f-4397-b543-603fddc9da83,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Phenoxyethanol,phenoxyethanol,10,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
7152efc4-df47-4ba5-a668-e05ef23a7982,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Water/Aqua/Eau,water/aqua/eau,11,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
48a08211-0748-40bf-a760-afd27891943a,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Dimethicone,dimethicone,12,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
24359e5c-45c6-4211-8cb4-c48af762f5dd,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Silica,silica,13,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
df39ca55-0729-4a53-b40c-583415b19cfe,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,PEG-10 Dimethicone,peg-10 dimethicone,14,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
757da36b-c37f-4385-8ea3-48ecbf7dcc3a,2dd032bd-0c21-4c79-b9e7-cd839cb31c6c,df04a2a3-604a-464d-8736-3687c4ab4caa,Isododecane,isododecane,15,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0039_dense.png,2025-09-27 22:42:47
ae394600-fae4-40b4-893f-9d12d9d80f39,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Niacinamide,niacinamide,1,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
61770da2-cf54-4f84-81bd-1096836be937,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,PEG-10 Dimethicone,peg-10 dimethicone,2,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
1f731f38-1252-4724-a3ab-bfde12a910a0,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Talc,talc,3,,True,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
7acd7e01-f039-4f96-ac1a-32979a27c632,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Water/Aqua/Eau,water/aqua/eau,4,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
d4853805-ef58-4e03-a56d-d4c5b1a3021b,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Dimethicone,dimethicone,5,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
eacecfb4-1bfe-4759-8ee8-f135459c0362,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Isododecane,isododecane,6,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
f86b15ca-da14-4131-89d9-86f1c4f385b7,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Silica,silica,7,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
10cb0897-7f63-48b6-89e4-110ebb40dced,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Phenoxyethanol,phenoxyethanol,8,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
86259e3e-7dd3-4ba9-a8ec-25de131f70b8,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Trimethylsiloxysilicate,trimethylsiloxysilicate,9,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
52c56f54-c8c6-4f21-8971-5cc663618f84,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Glycerin,glycerin,10,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
1fb70439-4678-4bfb-8a1a-61cfbd1ce380,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Titanium Dioxide,titanium dioxide,11,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
5b2fb336-279f-44bc-a8dd-1810ba03cf23,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Sodium Hyaluronate,sodium hyaluronate,12,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
ca7f08aa-7087-472c-895a-ba6cfdbe71b4,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Iron Oxides,iron oxides,13,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
63dbf5ce-b2ca-49d2-980f-0fe9fa884f2f,e3425f5d-40a0-4ccb-a556-fc0845500934,c4d2f523-4a29-4dd0-a007-0acfd5db7918,Zinc Oxide,zinc oxide,14,,False,False,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0041_minimalist.png,2025-05-29 09:40:47
