TRANSACTION_ID,STOCK_ID,TRANSACTION_TYPE,QUANTITY,QUANTITY_BEFORE,QUANTITY_AFTER,REFERENCE_TYPE,REFERENCE_ID,NOTES,CREATED_AT,CREATED_BY
e89e8265-1acc-469d-98ec-d2aa7887e463,338347be-0e15-4c89-8342-3aacca3ee314,sold,18,97,79,order,8106ac8f-3521-4f8b-b718-d54440f52838,,2025-12-10 08:03:02,system
ec83728a-b599-48b3-8e27-ca658552afc3,338347be-0e15-4c89-8342-3aacca3ee314,reserved,11,97,86,purchase_order,5cea7214-97c0-4096-8040-81451767a5ca,,2025-11-25 15:25:02,system
4e020cdc-9a73-41d7-beb8-ef64936ddd65,338347be-0e15-4c89-8342-3aacca3ee314,reserved,18,97,79,purchase_order,4680f703-08ae-4813-a868-869d3a23a416,,2025-12-15 18:35:02,system
f26054ec-556c-4b3a-90a0-6e86105b3023,338347be-0e15-4c89-8342-3aacca3ee314,sold,20,97,77,purchase_order,ecd3d679-6752-4879-ab85-397ad0263cef,,2025-12-09 21:17:02,system
5d1c76be-bf39-4fe0-ab5a-816a98c66a7b,338347be-0e15-4c89-8342-3aacca3ee314,reserved,19,97,78,purchase_order,dea07546-e608-4898-91be-fa8981f88910,,2025-12-17 04:11:02,system
505a3cce-46db-479a-b8ec-fa64dce28f56,d3922821-89ce-463d-8226-169de0e9760b,sold,5,65,60,purchase_order,4779d320-992b-4cee-9c17-cbee0d8a2f3b,,2025-12-01 09:54:02,system
95497a0c-3c0b-443a-8e18-d0bf1e901ddc,d3922821-89ce-463d-8226-169de0e9760b,sold,2,65,63,adjustment,77504aed-829a-4d03-8fc0-97d9936ed4bf,,2025-12-07 22:15:02,system
0c7062af-2835-4dba-a0ca-e56cd4eed5b3,d3922821-89ce-463d-8226-169de0e9760b,reserved,11,65,54,adjustment,ea905887-4389-4cb1-a096-8ffdb7cb2cf2,,2025-12-04 14:48:02,system
ac6a3888-bdd8-4482-9d14-209ea4af66f6,d3922821-89ce-463d-8226-169de0e9760b,sold,11,65,54,adjustment,cfca0876-1e9d-4a1d-bd5a-76f1f847bbb4,,2025-11-24 08:59:02,system
9541bab2-f9cf-4af3-96a3-339e410a32e7,d3922821-89ce-463d-8226-169de0e9760b,received,17,65,82,purchase_order,67a6df19-5740-4bd9-b5da-95a130c85ade,,2025-11-19 14:04:02,system
53c8f56e-6579-46df-a6cc-16cc32b30897,5cc960b1-618b-407d-9fa4-6a1a00db11e9,adjusted,20,42,62,adjustment,5eac82b5-ccf6-421c-b9e5-8bd1e3bec9d8,,2025-12-02 15:16:02,system
257065ae-64dc-4e8e-a9cc-a183af4c5dd2,5cc960b1-618b-407d-9fa4-6a1a00db11e9,reserved,12,42,30,purchase_order,3f455b08-5823-4294-8545-f99f15d7eb49,,2025-12-15 07:20:02,system
b7978d80-f841-4b2e-906f-67c90817f7de,168d5320-fe6e-4156-a18d-2b1b61f4640f,sold,7,91,84,order,b9c13482-dca0-4569-ab67-733a6b6df433,,2025-11-29 03:00:02,system
5313a6ca-1826-4da6-a079-ae307e3d50e4,168d5320-fe6e-4156-a18d-2b1b61f4640f,reserved,10,91,81,adjustment,17c49937-7537-4ed8-8a59-ec3194b90e2c,,2025-11-29 05:52:02,system
083f7e62-818d-472e-b324-a27c1400bac1,168d5320-fe6e-4156-a18d-2b1b61f4640f,adjusted,14,91,105,order,26a822e7-ee7c-4b51-9f72-1d2e7de0d15e,,2025-12-11 13:06:02,system
311a4f32-e5b6-44ca-b223-b5ffa30776b9,e97e3e9b-463f-428a-b402-ce21fb154cc6,reserved,16,48,32,purchase_order,9ed65df1-d403-4c67-8399-3fa3c75241d9,,2025-11-28 19:07:02,system
59e771ae-052b-4140-9fae-539f497b77f3,e97e3e9b-463f-428a-b402-ce21fb154cc6,sold,5,48,43,adjustment,790d412f-8a3b-469a-b4a2-a9d77a368acb,,2025-12-12 09:01:02,system
4d3f3369-068d-4c4f-ad50-6885962ada7c,e97e3e9b-463f-428a-b402-ce21fb154cc6,received,10,48,58,purchase_order,7b9de6fa-cbcc-4a57-90dd-d93fcd598232,,2025-11-27 07:50:02,system
655511b6-ed13-4097-89ea-4162e787c036,e97e3e9b-463f-428a-b402-ce21fb154cc6,received,13,48,61,order,850527ab-0d58-4e79-99a9-56f44016d462,,2025-12-01 10:09:02,system
785cfd64-8f26-4b1e-872d-a259f1421276,5e39ceb4-0225-482f-973c-19a211f548f0,received,1,25,26,purchase_order,df792888-b40f-4898-b7d3-73160577c48d,,2025-11-30 16:55:02,system
54d005aa-74c4-4347-981d-cab30a346cc9,5e39ceb4-0225-482f-973c-19a211f548f0,reserved,9,25,16,order,8c6366e1-d03b-4193-88f5-1a503d9b1913,,2025-12-01 19:47:02,system
c3934bd1-f99c-455d-99c5-af7101a1bf9f,5e39ceb4-0225-482f-973c-19a211f548f0,sold,13,25,12,order,0f0f9df5-eff6-45ec-99eb-a588bbb9023b,,2025-12-10 03:36:02,system
f2c56b2b-3c79-4087-b6ad-588ca1d0afdb,1289d43b-3e6e-4f18-88ed-a7f82c24f629,adjusted,4,27,31,purchase_order,0fd161db-cd5b-4e2a-90c9-815b7849ada6,,2025-11-29 05:46:02,system
9febb9e4-5676-45e1-85e4-4163016d4333,1289d43b-3e6e-4f18-88ed-a7f82c24f629,received,7,27,34,purchase_order,70e9f3a1-dd1a-4241-aeaa-1b39496924b6,,2025-12-01 01:00:02,system
7eb2b23f-5923-48ec-9007-53488fe07f82,1289d43b-3e6e-4f18-88ed-a7f82c24f629,reserved,3,27,24,order,e51d696d-357a-4864-a2ff-22fdd50be491,,2025-11-19 16:35:02,system
d6a61953-cf1f-4bbd-b652-34a1f85d7c75,1289d43b-3e6e-4f18-88ed-a7f82c24f629,adjusted,14,27,41,adjustment,2835e9c6-5974-4757-97b2-da38f43568e3,,2025-11-21 07:00:02,system
449918ec-9b73-457a-ae58-7cdea71e819a,105e1cb8-9c82-40da-b57f-4ee8c1af7f2e,adjusted,9,39,48,purchase_order,e1de356d-a0bc-4f0d-9945-83d258610df5,,2025-12-06 05:23:02,system
26dceca4-b891-47aa-a72b-125457b04df2,d29c9a9e-c31f-4656-b2a6-83fcfd170fbb,reserved,1,8,7,purchase_order,23f036e6-1c91-430e-abc3-ac67872842a8,,2025-12-16 22:49:02,system
f733c7b7-1410-4aab-ba7c-1e2d330b4d06,d29c9a9e-c31f-4656-b2a6-83fcfd170fbb,sold,16,8,-8,order,7dfff1eb-c359-4fa8-955c-94bd93fe4218,,2025-12-07 16:52:02,system
96d3ec2c-c237-4aed-bf59-cf232233207b,d29c9a9e-c31f-4656-b2a6-83fcfd170fbb,received,3,8,11,adjustment,e46e00a2-37cc-4a87-b70f-14c85702a9ea,,2025-12-11 15:29:02,system
5a55ee72-a425-4d51-838d-aa9ea29c9a70,1cda7e43-cd1c-4754-b64c-65d5d48b4145,received,3,27,30,order,e6e7326b-7243-4e8a-8fb7-c9f748811739,,2025-12-07 12:24:02,system
3ad4502c-b016-4016-8777-9cba228d710e,1cda7e43-cd1c-4754-b64c-65d5d48b4145,adjusted,19,27,46,adjustment,77cb6c6d-fc93-43e2-92cb-656418292ada,,2025-11-19 06:34:02,system
8ff96f0d-6522-4237-8046-f84564c6dcd7,1cda7e43-cd1c-4754-b64c-65d5d48b4145,received,6,27,33,purchase_order,62a7e3e1-2d07-4d51-aa2b-8f48d745b07b,,2025-11-30 08:51:02,system
6b2553d3-54ed-4673-ad92-b4f8882252b1,2591caf3-a46d-48c2-af93-722f5adae099,adjusted,19,16,35,adjustment,61347244-629e-4122-956c-d8dc308a61ac,,2025-11-30 01:56:02,system
f899369d-2d0d-4c15-b858-91c2d74f71b9,2591caf3-a46d-48c2-af93-722f5adae099,received,8,16,24,adjustment,9259176d-f4bd-4c58-9102-4b708e4c2e10,,2025-12-13 00:18:02,system
9050b30c-34d4-4683-bca6-7af36103deae,cd25a146-f9b3-42ab-b29e-d59c67ccdb1d,sold,6,50,44,purchase_order,d86a486a-a62a-435f-82da-30f97102d4c0,,2025-11-21 10:40:02,system
b38ebea7-4488-46d6-9b4a-a42cccd744b6,cd25a146-f9b3-42ab-b29e-d59c67ccdb1d,received,7,50,57,purchase_order,6275abfc-bf45-4d0b-a827-a2a3db61deeb,,2025-12-03 16:14:02,system
efe63c5c-5afe-479f-95d4-5ea195219cfc,a96743bc-6b95-44fa-8fbc-8ea4d21a1cc0,sold,7,56,49,adjustment,db338855-7b59-48e6-89ff-d710a04e9bcf,,2025-12-11 14:19:02,system
28bd730f-2ded-42e6-9b20-2a2d59390a66,a96743bc-6b95-44fa-8fbc-8ea4d21a1cc0,sold,2,56,54,adjustment,1dfc7dbc-c33f-4b83-928f-00d9a8a78576,,2025-11-19 13:06:02,system
373e895f-6bc1-48d5-b613-61d10d469649,a96743bc-6b95-44fa-8fbc-8ea4d21a1cc0,reserved,18,56,38,adjustment,b278c549-7aae-4b76-8578-9233bda0d51f,,2025-12-01 01:22:02,system
04780ae8-26b5-4802-b1ba-3a2b57de486b,3379435d-6c51-4f2c-8dcd-b3b08e20ae4a,received,17,26,43,order,7fb162e8-f9ea-4a18-83c4-28296c80c954,,2025-11-22 04:27:02,system
6802cb20-2d11-4633-9594-72c1f526c81a,3379435d-6c51-4f2c-8dcd-b3b08e20ae4a,sold,6,26,20,purchase_order,cdff9553-ae11-4190-a150-495b95bd56b8,,2025-11-24 19:48:02,system
e4bc955d-4a1c-47a3-bf2b-6b202cf0eabf,3379435d-6c51-4f2c-8dcd-b3b08e20ae4a,sold,20,26,6,purchase_order,9760c7ab-a6f8-4f91-9c66-f19f9c0822a7,,2025-12-02 13:26:02,system
320d2acf-ec7b-4ed2-b5c0-754ce16aea23,ac5f6c37-5ece-4a5f-9188-6612829489e4,received,2,63,65,purchase_order,a76f5cd0-6c30-43de-b8c1-7b4a52309c68,,2025-11-20 11:09:02,system
27151338-b810-4053-80d3-9be431987fb9,ddf72525-8d23-4061-a78d-3e4b8c37f2f4,adjusted,4,71,75,order,688727b5-e15e-41be-8bf9-1c0468fd3955,,2025-12-19 18:46:02,system
9c159419-bd39-446f-a953-82a305628db0,ddfe258f-5411-4407-9102-91308f2f1f57,sold,2,12,10,order,90736a7c-08f4-4a79-9352-21b2a2364252,,2025-12-11 05:54:02,system
2b93d5a2-71f3-4e0d-854a-d51c1d994c2c,ddfe258f-5411-4407-9102-91308f2f1f57,reserved,8,12,4,adjustment,b23a9cff-54f5-4d8c-9333-8e2ea35cc07c,,2025-12-10 18:33:02,system
176d2c35-60c8-476c-afa5-1c2adbf0035f,382df382-de3a-4d75-a17b-a196ceddf1d5,sold,20,43,23,adjustment,df741df2-25a3-4b5f-a593-c1d37f73086d,,2025-12-09 04:04:02,system
05001bc1-af68-4e44-9307-135d5ff9f620,382df382-de3a-4d75-a17b-a196ceddf1d5,adjusted,3,43,46,order,f3f13add-8a2c-4f09-a3f8-13ed52228a4b,,2025-12-19 14:25:02,system
7295ca00-7bd3-48f3-9d51-2565aa495662,382df382-de3a-4d75-a17b-a196ceddf1d5,received,16,43,59,adjustment,88dbf5ea-db56-4aad-9969-f44f00e37a25,,2025-12-14 05:40:02,system
1679d23f-000b-4abc-a17d-fd2e8c0b1439,d0f7125f-211c-40d7-9857-d61a08303ff3,adjusted,15,72,87,purchase_order,d8c92b49-a5de-4169-8190-2418cde09dca,,2025-12-02 08:04:02,system
10403a1f-8bd8-41e0-b93d-c7cbf228a288,d0f7125f-211c-40d7-9857-d61a08303ff3,adjusted,7,72,79,purchase_order,6553d6b6-d2d8-48d7-a253-797edf4b2639,,2025-12-11 09:43:02,system
2bc53cc8-633c-4cc5-b77a-f949a61d7b6b,d0f7125f-211c-40d7-9857-d61a08303ff3,adjusted,4,72,76,purchase_order,7fd1ac6a-486c-41e9-b2dd-570781725216,,2025-12-07 18:21:02,system
969bd63d-8b36-4aa9-b5f8-507c213abe21,d0f7125f-211c-40d7-9857-d61a08303ff3,reserved,6,72,66,order,eb399260-a1ad-4c25-9478-bf2b5c58141e,,2025-12-15 05:44:02,system
01ea288a-821e-4504-be48-7a54743a3ff5,d0f7125f-211c-40d7-9857-d61a08303ff3,reserved,19,72,53,adjustment,6479cf3d-4c03-4903-9693-51c9a57b55a4,,2025-12-05 07:23:02,system
5f1aa35f-43af-46dd-8253-5ab7c326d267,9a746a9b-a186-4878-9a65-7deec339b4c7,sold,6,37,31,adjustment,c3994b78-10b2-4eb2-95f6-ffce2b5ac8cd,,2025-12-02 11:37:02,system
08bf7616-8d96-45a7-815f-b589584bfe41,9a746a9b-a186-4878-9a65-7deec339b4c7,adjusted,9,37,46,adjustment,2b4e403d-592e-47ea-be14-49da575b2153,,2025-11-25 10:24:02,system
ced980bc-b4a8-434c-8b5a-d00190fc94c5,9a746a9b-a186-4878-9a65-7deec339b4c7,sold,16,37,21,adjustment,2184e9af-7865-4e28-a6db-500cdef6d347,,2025-12-10 17:24:02,system
43a6f937-6904-4bc5-9777-74ce7872afef,9a746a9b-a186-4878-9a65-7deec339b4c7,sold,8,37,29,purchase_order,c8820487-37c8-4222-a19d-9308df784fa8,,2025-12-14 17:42:02,system
8762cab8-7a97-45ce-a7b6-da8ab09de14b,bd7640f4-b2b1-4eaf-bc2c-e152ff678445,sold,9,18,9,order,2821429e-e683-4073-be87-2467c04b8f82,,2025-11-22 19:53:02,system
84ca9b31-381c-491c-aba9-b64a975924e1,bd7640f4-b2b1-4eaf-bc2c-e152ff678445,received,18,18,36,adjustment,0e9b5a4f-6a7d-4933-ba42-793f8b064f29,,2025-12-13 18:52:02,system
5af7cce1-2e94-46eb-9ce3-f5a83bbe8883,bd7640f4-b2b1-4eaf-bc2c-e152ff678445,reserved,10,18,8,adjustment,feb110cd-cd41-4c24-9a6c-295d12eb463b,,2025-11-28 10:16:02,system
ce31cdca-24eb-4ae6-962a-aeb0a0c8ec1e,31389811-9d76-4ddc-b7bd-6b40751be915,sold,17,26,9,purchase_order,1555778e-aca2-4e6e-a6ec-dd3b42c8fbe2,,2025-12-04 05:25:02,system
57e7eb16-c43c-4b1e-abc8-415c11805b32,5ccab967-eb90-4e7c-a713-ac8423ac07c3,reserved,16,13,-3,adjustment,d5c6b580-2ae9-4297-93d0-3b15234a5dab,,2025-11-21 12:39:02,system
4f57e885-da65-469b-b41c-ef8893e909ce,5ccab967-eb90-4e7c-a713-ac8423ac07c3,received,15,13,28,purchase_order,4d2185a3-42b5-480c-bdc1-6d0890714acc,,2025-11-20 13:23:02,system
d39fdb67-0534-436c-983d-20f55d564a9f,5ccab967-eb90-4e7c-a713-ac8423ac07c3,adjusted,2,13,15,purchase_order,9a71261c-0fcb-4e10-a445-cab6cfdb6249,,2025-12-07 21:08:02,system
a0bb3ecd-800b-40b2-b800-c9d5876593a9,5ccab967-eb90-4e7c-a713-ac8423ac07c3,reserved,9,13,4,adjustment,6498ce9a-1217-44e6-a128-7f4405e4fa65,,2025-12-18 11:47:02,system
711f17d6-8c90-4438-8570-f550a3fd7afe,c32d43d2-233c-4e0c-bea3-f1ca94d16d4c,adjusted,8,43,51,adjustment,9170782a-f098-4ab4-b3a1-085669b4fa36,,2025-12-10 15:09:02,system
8dc2e596-e9b3-4c1c-a280-a956e4337ffa,c32d43d2-233c-4e0c-bea3-f1ca94d16d4c,sold,5,43,38,adjustment,84c46b9f-f052-46fc-a2df-49c8b1eb5cea,,2025-11-24 18:52:02,system
dcd0b9b9-12ee-4831-8d97-13a1fd2f1684,c32d43d2-233c-4e0c-bea3-f1ca94d16d4c,sold,3,43,40,purchase_order,56a8201c-ad0f-4708-bda4-cf009044e47d,,2025-12-03 15:12:02,system
03b9a9e1-0820-425a-9139-4e5e21dd58f0,40821284-7996-49c3-b9f4-ebfab7e43717,adjusted,14,59,73,purchase_order,3a2664e8-65e4-4116-917e-f51d339728e0,,2025-11-28 03:00:02,system
611b373a-0ee5-4720-aa67-b12e91a524ec,40821284-7996-49c3-b9f4-ebfab7e43717,sold,14,59,45,adjustment,7d61d72a-c873-43e3-8487-f23ad1715387,,2025-12-08 03:18:02,system
ef83beb7-42b6-4c99-8624-63ded61dd84c,40821284-7996-49c3-b9f4-ebfab7e43717,adjusted,11,59,70,adjustment,25fa2bcf-4782-4d68-ba42-d55dca71f1e4,,2025-12-13 18:24:02,system
4ce090ea-2b5b-4ac7-97ca-622746044388,e35a0672-10e5-4340-a378-5bbae74520b9,adjusted,18,75,93,order,67b946ff-8229-45f3-a033-87fc66a85e5f,,2025-12-03 07:30:02,system
a83bd127-3660-424e-bf4a-c32c71d93bfd,e35a0672-10e5-4340-a378-5bbae74520b9,reserved,9,75,66,adjustment,63287b19-3006-4082-8bac-b8a3a1c87f69,,2025-11-25 21:17:02,system
2deb5341-4cd7-4b5b-b455-47e65dad82f2,e35a0672-10e5-4340-a378-5bbae74520b9,sold,18,75,57,purchase_order,fc6d8dbf-5e4e-45df-9b55-e67cc6980663,,2025-12-01 02:13:02,system
e09de17d-bc3e-4cc1-8e6a-d2032915a2d3,e35a0672-10e5-4340-a378-5bbae74520b9,adjusted,3,75,78,adjustment,2d4c90e7-8969-4081-8f86-5ff78eea4eb6,,2025-12-16 05:10:02,system
98d0be1a-9b56-4b21-9cee-948372d38723,e35a0672-10e5-4340-a378-5bbae74520b9,reserved,5,75,70,purchase_order,c2ac5ba8-674d-4edb-bd77-7d89fc8e82d8,,2025-12-05 20:41:02,system
79ad89e3-7d69-46e1-b3fe-1a98c28fec17,58528e44-d425-4bbe-8007-ffc68ea9f272,sold,13,57,44,adjustment,2ffc0919-0774-47d3-b147-d349bdea99fb,,2025-12-05 13:23:03,system
448bbb74-c1ee-423d-b7c1-03624311fce5,58528e44-d425-4bbe-8007-ffc68ea9f272,adjusted,19,57,76,order,613ad71d-ad2c-4aee-94c4-164d8d2e04a0,,2025-12-06 11:47:03,system
41938ff3-d2a1-4fad-a971-72d5635ab2dc,6d6d4e8c-20bf-4b7f-86f9-c97ac2d0c69d,reserved,7,91,84,purchase_order,8e3c39a2-9e35-4795-8456-453f03a6f2c7,,2025-11-20 22:08:03,system
570d04e6-b912-4ab6-bc29-10beb2239b99,6d6d4e8c-20bf-4b7f-86f9-c97ac2d0c69d,received,10,91,101,adjustment,cdb96fff-5a7c-4056-9ace-3f03f536cd0a,,2025-12-10 13:08:03,system
a38b8edc-c2ca-4ddd-9ae1-588f772c5a3e,6d6d4e8c-20bf-4b7f-86f9-c97ac2d0c69d,received,16,91,107,adjustment,c4f52cb3-5cc3-4810-b2c0-977ad8a0201d,,2025-12-12 04:36:03,system
cd66b12e-448f-4312-8316-dbe2b5075acd,6d6d4e8c-20bf-4b7f-86f9-c97ac2d0c69d,received,12,91,103,adjustment,607285d8-c942-4517-913c-0e081a402ac2,,2025-11-19 01:33:03,system
85268fb9-a75a-4d8b-af22-8b7c9a91763c,6d6d4e8c-20bf-4b7f-86f9-c97ac2d0c69d,sold,7,91,84,adjustment,a8372ac9-c1d0-4c65-a3f0-676d31d0ed8b,,2025-12-13 11:29:03,system
bacfd8b1-ab16-41cc-aec6-927e598c253b,5b6f583b-8c0a-4925-8aac-fa20dd7dcfee,received,13,19,32,order,3d90733a-2ff4-466c-82cc-ce67ebed7da1,,2025-12-06 03:57:03,system
9b8a59ca-df72-48b8-a73e-3a4343e7b8e3,380c1918-7d59-43b0-aa6c-9872db770181,reserved,4,31,27,order,82475895-88e4-40c2-b332-359765a97e70,,2025-12-01 17:46:03,system
a969de87-dd44-4c1b-a154-d7a252423845,c54b157e-4446-45f1-8c0c-9893db04deb4,sold,16,12,-4,order,4b3a8e03-6302-4d53-a182-19a30635e956,,2025-12-15 09:58:03,system
9b95751e-d911-48a0-8deb-7b41d964b164,c54b157e-4446-45f1-8c0c-9893db04deb4,adjusted,8,12,20,order,a334576d-1e17-4a4f-955a-09525bfe75ca,,2025-12-14 07:38:03,system
5f8e83b3-48e3-49ca-9a86-891a007b4fe7,c54b157e-4446-45f1-8c0c-9893db04deb4,adjusted,1,12,13,order,c4b8cf5f-e3f0-49ca-9a1a-7d98b8cc4e59,,2025-12-02 14:40:03,system
96d89f9b-11e7-4c38-a507-29e6d5f48845,a6c20dad-b181-4cec-9591-67c3c3baf860,reserved,14,91,77,adjustment,ea3f4ada-704b-4ae7-bff0-8ad247194f0e,,2025-11-25 04:16:03,system
12b8904f-8f13-4da1-87a1-bd683ba08d34,6731f5a3-12b6-4355-9537-35fad2d6c892,sold,14,1,-13,order,3f7d5c9e-05db-4092-a1b0-2133f81c6ff6,,2025-11-20 01:12:03,system
9a8a3f80-b879-4130-b47b-14722ded8123,6731f5a3-12b6-4355-9537-35fad2d6c892,received,6,1,7,purchase_order,76d388b8-5c7a-4ea5-a52a-14ccc8137433,,2025-12-14 02:52:03,system
73491d1c-24ab-4e2a-a7c2-6fe24a061951,6731f5a3-12b6-4355-9537-35fad2d6c892,reserved,13,1,-12,adjustment,70c9ee4b-6159-482c-a3df-c2a8fad59bcc,,2025-11-20 20:35:03,system
66eb6d24-1d69-4758-84cd-db641995bf5a,6731f5a3-12b6-4355-9537-35fad2d6c892,reserved,2,1,-1,order,27a6aceb-58db-4856-acfb-8f55e217f327,,2025-11-30 14:14:03,system
2f69cd62-0876-4d20-ac81-09d57f48c5e8,6731f5a3-12b6-4355-9537-35fad2d6c892,reserved,1,1,0,adjustment,30cac41f-8b55-4df0-88fd-e65854d6e129,,2025-12-04 09:20:03,system
d7a58d6d-5244-4a3a-90b8-7d48a613c7b9,14dd855f-d258-463b-9a16-5cdc52606d3a,received,5,46,51,order,d2f796ef-8867-4289-aae7-5678c39a2325,,2025-12-10 23:05:03,system
48fcc2a1-5219-468b-9858-e1d74c06e646,2408599b-9d48-4a85-8139-1e8bfcf1c6c6,adjusted,3,43,46,purchase_order,7043f641-2b00-4b57-9a5e-fdbb9d3f2f03,,2025-11-19 12:38:03,system
651de61b-8805-48d1-88bc-1bf018fe3388,6b479e48-a64a-483c-85de-074d2587e47e,received,17,64,81,purchase_order,537ee677-b8dd-4dbd-bbb2-8966d28ed7b9,,2025-12-11 10:44:03,system
269ee256-867d-456d-b8ac-2130a8d4ecdf,6b479e48-a64a-483c-85de-074d2587e47e,adjusted,18,64,82,adjustment,f835ed5a-bea9-41ac-9b22-7f810c8062cb,,2025-11-24 17:23:03,system
c6a95eaa-d481-4812-94d2-738f57e39ee0,6b479e48-a64a-483c-85de-074d2587e47e,adjusted,10,64,74,order,c50fcf21-aa79-4970-9f04-a88f93aa2081,,2025-12-19 12:43:03,system
a80e32dd-3e8a-4583-9d10-e032380b63a2,6b479e48-a64a-483c-85de-074d2587e47e,reserved,3,64,61,purchase_order,7044bfac-a29d-49fe-ad73-e703cce8b580,,2025-12-17 18:33:03,system
d9df3c5d-c68b-4c78-9646-f6b5c3d75cff,b1e256c2-341e-4e17-938d-89d80dfbad37,adjusted,3,69,72,purchase_order,ba9bb029-afd9-46d0-8adf-75f0e285c90f,,2025-12-09 02:18:03,system
e0b22dd0-ea73-4998-be55-70c984371d9c,b1e256c2-341e-4e17-938d-89d80dfbad37,adjusted,13,69,82,order,e392b026-2a57-404b-936b-47a92292b561,,2025-12-05 19:47:03,system
2f3a3dbd-f35f-4208-8789-0eef4747b53b,b1e256c2-341e-4e17-938d-89d80dfbad37,received,5,69,74,purchase_order,78331bdb-f6fd-45a1-be15-e8b8f169769c,,2025-11-27 17:50:03,system
e1cac9ae-fc63-4070-a0ae-248faa6ad6d9,b1e256c2-341e-4e17-938d-89d80dfbad37,reserved,20,69,49,purchase_order,5379e6c5-268c-4b00-b490-42984ad1b8e3,,2025-12-04 15:24:03,system
827f62a9-1a0b-494b-9683-a5e9362f69e5,b1e256c2-341e-4e17-938d-89d80dfbad37,reserved,12,69,57,purchase_order,933e7e94-4633-4dab-bd5a-6624380d21ae,,2025-12-16 02:23:03,system
079c5e8d-bb5e-4820-92eb-69e17b7e9335,68f9c8b1-f31f-4643-a40b-8505a322e080,sold,17,30,13,order,09ee1b85-c5bb-4418-8b9c-fcc9309954ff,,2025-11-26 03:50:03,system
68c7587d-da73-49e9-9682-09a0cf946acb,68f9c8b1-f31f-4643-a40b-8505a322e080,reserved,3,30,27,adjustment,5aaaa9e9-4e4e-4192-8e11-f7af2c891ce3,,2025-11-24 20:00:03,system
05fc57e7-1a3d-4660-a6db-7d92b85538c7,68f9c8b1-f31f-4643-a40b-8505a322e080,reserved,9,30,21,purchase_order,04a9e491-8dbf-4998-896e-1955a87c3f75,,2025-12-03 18:01:03,system
f3af0df5-ede3-4ff4-b974-8027df82fd25,68f9c8b1-f31f-4643-a40b-8505a322e080,received,5,30,35,order,8f83cf2b-67f5-4619-b54c-9d7b82a98fcf,,2025-11-29 16:05:03,system
9df04686-063e-4491-9556-5dc006133239,7a60c8a3-9141-4ad1-8785-b66e1fdad5fc,received,16,93,109,purchase_order,382d77e9-989d-4c17-9765-6d405591a662,,2025-12-01 02:14:03,system
e258fea6-bec7-4908-914a-82ff4416adec,7a60c8a3-9141-4ad1-8785-b66e1fdad5fc,reserved,19,93,74,adjustment,e7358a9d-d9ce-48f2-8973-31811783a895,,2025-12-14 00:30:03,system
c7551b3e-083f-4cd6-8396-8a051418f6ef,7a60c8a3-9141-4ad1-8785-b66e1fdad5fc,sold,17,93,76,adjustment,e34e204a-050d-45a3-b84f-5ddc1a2a0067,,2025-12-09 21:52:03,system
53e4fd32-4bc4-40f6-8ce2-e19f4a5d6025,33d9ca44-7891-4a56-b409-214e0b34cfbc,received,16,88,104,adjustment,77889c6a-ea23-4ee0-aac8-eb4c0fddbd56,,2025-11-21 12:47:03,system
1596f65a-5388-455e-b7a9-69a47e16af2e,33d9ca44-7891-4a56-b409-214e0b34cfbc,sold,6,88,82,adjustment,0470cdde-5e25-43bc-aaa1-0cf9a1bcd25e,,2025-12-07 11:59:03,system
36157596-464d-4896-9722-f5fbda481036,33d9ca44-7891-4a56-b409-214e0b34cfbc,adjusted,14,88,102,adjustment,d8af8e25-93bd-4a76-ba0d-bc180be3c95d,,2025-11-25 23:48:03,system
00b106ee-5291-4941-9b05-9164ab70f71b,33d9ca44-7891-4a56-b409-214e0b34cfbc,received,20,88,108,purchase_order,96d9f3f6-2f1e-42c5-b47e-f1454525a112,,2025-12-12 07:33:03,system
0722f8dc-11e0-40d9-9a1f-701d140f1ebd,33d9ca44-7891-4a56-b409-214e0b34cfbc,reserved,3,88,85,purchase_order,bd7e175c-6dae-4408-8441-1dd6bce5fc8f,,2025-12-17 08:59:03,system
d543be9b-cb1c-4d20-8a52-0474b2db8c48,3ddd9c91-e68e-4692-90de-339d279863fc,reserved,17,40,23,purchase_order,7624d548-2580-491a-b363-d761b6666be4,,2025-12-09 15:04:03,system
7cb0fd88-fb4e-4d94-a493-5c097160aab2,3ddd9c91-e68e-4692-90de-339d279863fc,sold,18,40,22,purchase_order,02e0d42d-cb90-4fce-8afe-720ba92b2ef6,,2025-12-14 01:43:03,system
89bcab6a-feab-4faa-b83c-36f183e5837c,98560dde-54c2-44fb-a040-375d5e6d8387,received,9,74,83,adjustment,8c5acfb7-6a18-4e7d-8222-fc447a134b8e,,2025-11-25 23:03:03,system
a7ff3d13-78d9-4fc5-9e25-673b252d0705,98560dde-54c2-44fb-a040-375d5e6d8387,received,18,74,92,purchase_order,7667ba21-7ea5-4995-a2fa-01846725912d,,2025-11-25 22:54:03,system
44a1eb82-e35e-4f6d-8910-7aa1b047a1be,98560dde-54c2-44fb-a040-375d5e6d8387,received,4,74,78,order,a4bf0a55-ac2f-489c-b7ee-cbb4c38ef42c,,2025-12-03 11:26:03,system
