WARNING_ID,PRODUCT_ID,LABEL_ID,WARNING_TYPE,WARNING_TEXT,SEVERITY,SOURCE_IMAGE_URL,CREATED_AT
7106a458-a8ef-4415-8e6b-5e7b0202583b,fd5527e7-1683-42b8-a1bd-778788908d9f,765a6630-c320-4179-ab74-43b76316bbe4,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-FAC-0353_vertical.png,2025-01-24 10:39:20
0471e2be-aa3d-433c-814e-328b020c7aca,fd5527e7-1683-42b8-a1bd-778788908d9f,765a6630-c320-4179-ab74-43b76316bbe4,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-FAC-0353_vertical.png,2025-01-24 10:39:20
6f04eb4e-f13c-47ac-a131-bd9ae9bcd6df,a5671796-a914-4931-b83c-5ace9f920b2e,78c80527-0b1e-4813-8972-c2e402a97b6f,storage,Keep out of reach of children,caution,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-FAC-0358_horizontal.png,2025-07-03 23:29:20
e2262784-3dd1-4fbd-8509-b33c2d1cd722,a5671796-a914-4931-b83c-5ace9f920b2e,78c80527-0b1e-4813-8972-c2e402a97b6f,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-FAC-0358_horizontal.png,2025-07-03 23:29:20
fee0c81f-60e8-4ea1-8573-720e7fa7a56d,716798ef-4954-485f-bc7c-838ad10a7151,6c18c5c3-7d74-4eb1-9534-2c1d5954415c,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-FAC-0361_luxury.png,2025-05-15 17:45:21
f389fce6-1020-4cac-9c97-d0cc8d0f297d,716798ef-4954-485f-bc7c-838ad10a7151,6c18c5c3-7d74-4eb1-9534-2c1d5954415c,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-FAC-0361_luxury.png,2025-05-15 17:45:21
38f3e4db-87ca-419b-b69f-6fd805fc0750,ecbcd612-1148-4a54-a719-e5ada29c6f8c,203e54e1-ee41-4e30-a1ca-81f256fefe89,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-FAC-0376_vertical.png,2024-12-19 15:42:23
159fd69d-5f08-46f9-a2f2-fbc3f3f0cef4,ecbcd612-1148-4a54-a719-e5ada29c6f8c,203e54e1-ee41-4e30-a1ca-81f256fefe89,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-FAC-0376_vertical.png,2024-12-19 15:42:23
29c14c92-2053-44ee-bc94-a962440d38f1,f84f0471-49f1-4c80-92d1-172ad44d1a27,8493913a-ee63-45d6-8b4e-9cacf7ec1d69,storage,Keep out of reach of children,caution,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-FAC-0377_tabular.png,2025-01-21 10:41:23
09cc0dfe-7565-4a8c-becd-4f5225566584,f84f0471-49f1-4c80-92d1-172ad44d1a27,8493913a-ee63-45d6-8b4e-9cacf7ec1d69,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-FAC-0377_tabular.png,2025-01-21 10:41:23
702b456c-4acb-45a2-b6c4-c7767ac78e9d,8aa6d872-3eef-4214-9746-c2fdc118b2ac,a1fc5d06-bd6a-4eeb-b90a-ee0b60b2b46a,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0385_dense.png,2025-06-11 14:00:24
ee6f5cc5-cf99-44a1-b1b2-93757d895ac0,8aa6d872-3eef-4214-9746-c2fdc118b2ac,a1fc5d06-bd6a-4eeb-b90a-ee0b60b2b46a,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0385_dense.png,2025-06-11 14:00:24
e7f4ed53-6557-43a4-85c6-00fe66c5e210,585a68ac-147b-43ca-8462-e62dc9b314b1,b28a49c8-c7dc-4a8a-a6f7-bdfb7fe38d04,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/THE-FAC-0387_dense.png,2025-03-02 02:02:24
933c3233-57cd-4afd-94ca-97ae38a892e2,585a68ac-147b-43ca-8462-e62dc9b314b1,b28a49c8-c7dc-4a8a-a6f7-bdfb7fe38d04,allergy,May contain traces of nuts,warning,@PRODUCTS.PRODUCT_MEDIA/labels/THE-FAC-0387_dense.png,2025-03-02 02:02:24
a2c87304-5bfc-49fb-ad74-d69e38f3849b,4f0ab273-ee87-4031-8f0e-61f40bde3945,e4198fe8-856d-48f0-9df1-9dc549d789d4,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0389_vertical.png,2025-07-27 06:53:24
35cfe3a8-7c6f-4932-b3c1-662be626211a,4f0ab273-ee87-4031-8f0e-61f40bde3945,e4198fe8-856d-48f0-9df1-9dc549d789d4,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0389_vertical.png,2025-07-27 06:53:24
0b990207-02cc-439d-ac74-60ac2414a666,ce5859c2-838f-42d4-a866-27cf61f44368,e965b07d-e9ed-4f57-86d6-c9e54b5f2254,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/URB-LIP-0385_minimalist.png,2025-01-31 00:34:32
a1c1d044-b4f7-449c-ac84-136a4e0ea232,ce5859c2-838f-42d4-a866-27cf61f44368,e965b07d-e9ed-4f57-86d6-c9e54b5f2254,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/URB-LIP-0385_minimalist.png,2025-01-31 00:34:32
a2e92f4a-38b3-46f1-84bc-62cfa95e8a7f,15b7b1ad-ba09-463d-ae24-f278ad41919e,928943f7-3c3a-48cd-ab1f-fa34776ded9f,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-LIP-0386_horizontal.png,2025-05-26 06:54:32
1d922344-79b7-4291-9fed-93c6d0e5a5a4,15b7b1ad-ba09-463d-ae24-f278ad41919e,928943f7-3c3a-48cd-ab1f-fa34776ded9f,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-LIP-0386_horizontal.png,2025-05-26 06:54:32
a56dd712-f633-408e-8e7c-f900279b914c,342ca95c-c6a8-4464-b0de-2fdd607435ec,852f5bc2-bb3b-41f6-b0cf-ac921864ee3c,allergy,May contain traces of nuts,warning,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-LIP-0387_horizontal.png,2025-10-23 21:34:32
344d2028-891e-4ece-8b77-534e8d01b3ca,342ca95c-c6a8-4464-b0de-2fdd607435ec,852f5bc2-bb3b-41f6-b0cf-ac921864ee3c,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-LIP-0387_horizontal.png,2025-10-23 21:34:32
476f2c86-f58b-4c7e-802e-71e5c1ace8ef,f215d2cb-886c-4b77-ac0b-e858df988286,d62447b0-d9bf-4be1-a3bc-8e1b5596be2e,allergy,May contain traces of nuts,warning,@PRODUCTS.PRODUCT_MEDIA/labels/URB-LIP-0389_vertical.png,2024-12-26 22:01:32
64b70f51-0fef-4d09-9b88-113aed3cba91,f215d2cb-886c-4b77-ac0b-e858df988286,d62447b0-d9bf-4be1-a3bc-8e1b5596be2e,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/URB-LIP-0389_vertical.png,2024-12-26 22:01:32
3fa5f556-cfe9-46fb-b89a-32c39473aaed,fc61b648-96b0-4a3f-a174-906fc1400dd6,ca38b4a6-d21c-4717-b46a-4a41aa1b4c4c,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-LIP-0390_tabular.png,2025-10-30 03:14:32
fd1f375e-ba14-46f6-a9b1-c6a7fea66431,fc61b648-96b0-4a3f-a174-906fc1400dd6,ca38b4a6-d21c-4717-b46a-4a41aa1b4c4c,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-LIP-0390_tabular.png,2025-10-30 03:14:32
83816d72-a59d-45c0-8bd5-169275b453e1,223d7506-3fe3-4d0b-9c37-88045751a2bc,9db8d7a3-4981-45fe-a8f4-091ea282c7ac,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-LIP-0391_tabular.png,2025-03-14 09:18:32
c83ad4d6-4156-4143-b5c3-c8005d8101b3,223d7506-3fe3-4d0b-9c37-88045751a2bc,9db8d7a3-4981-45fe-a8f4-091ea282c7ac,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-LIP-0391_tabular.png,2025-03-14 09:18:32
c517fe95-888c-4442-afe8-e49ec972451e,6cd58f25-d7a8-485d-9b60-ef4e14bd69a9,7dbec233-c4d7-401d-a901-d02dca13aa6f,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-LIP-0393_luxury.png,2025-07-22 07:09:32
2f241ded-87b1-44fd-8e25-b6704d7c709c,6cd58f25-d7a8-485d-9b60-ef4e14bd69a9,7dbec233-c4d7-401d-a901-d02dca13aa6f,storage,Keep out of reach of children,caution,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-LIP-0393_luxury.png,2025-07-22 07:09:32
c36693bf-401e-4712-95a1-9c92ef194cee,8c6a38bd-2d4a-446e-95fc-f27e40128c31,3bb00a47-985b-4295-bedd-3806e13607ad,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-LIP-0394_horizontal.png,2025-08-29 16:57:32
fc05ee90-f5d0-4fbc-b381-982ce8325d74,8c6a38bd-2d4a-446e-95fc-f27e40128c31,3bb00a47-985b-4295-bedd-3806e13607ad,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-LIP-0394_horizontal.png,2025-08-29 16:57:32
78d2ba79-7930-4d05-a8f6-f39748a31747,e4d6ce19-fd30-49c4-afb4-e8b1219c475e,1bb6edb0-f22f-4a98-bb25-9b70834ee619,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-LIP-0397_luxury.png,2025-03-27 00:28:33
f9c4155d-f36e-4075-8914-b40adfff6bd8,e4d6ce19-fd30-49c4-afb4-e8b1219c475e,1bb6edb0-f22f-4a98-bb25-9b70834ee619,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-LIP-0397_luxury.png,2025-03-27 00:28:33
f09cbc8e-120a-4e4a-a49e-3769194c9fb2,f573a65a-688f-452d-9452-12262aecf889,e0be7946-cbc3-4f61-aad9-5b1d5f4fa665,allergy,May contain traces of nuts,warning,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-LIP-0398_horizontal.png,2025-10-14 22:55:33
b750888e-34a2-41ad-b76a-cfafed4194ac,f573a65a-688f-452d-9452-12262aecf889,e0be7946-cbc3-4f61-aad9-5b1d5f4fa665,storage,Keep out of reach of children,caution,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-LIP-0398_horizontal.png,2025-10-14 22:55:33
2a48dbb7-aae0-4216-b750-a5acf58a8a23,5bf80c00-5d31-4bd1-9f1a-2133888049bf,d57511f2-a1c6-41ed-86df-899c4c454dd2,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-LIP-0399_vertical.png,2025-03-18 20:40:33
c27480de-3c8f-4698-9538-a88d5751ab2f,5bf80c00-5d31-4bd1-9f1a-2133888049bf,d57511f2-a1c6-41ed-86df-899c4c454dd2,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-LIP-0399_vertical.png,2025-03-18 20:40:33
67d9a0e8-1145-4183-a92d-15c09ef245a1,37ce01e0-afa2-4fb7-a475-bbaf69942083,c4f68f92-2e33-4a61-a5a2-7cbbc271ceeb,storage,Keep out of reach of children,caution,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-LIP-0400_luxury.png,2025-07-06 22:09:33
a4947335-4439-4c04-8aa1-4b624dd3d802,37ce01e0-afa2-4fb7-a475-bbaf69942083,c4f68f92-2e33-4a61-a5a2-7cbbc271ceeb,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-LIP-0400_luxury.png,2025-07-06 22:09:33
58538577-4248-4aad-9033-232693cc1acd,2f7fea8b-c191-41f5-ab79-bd12e5fe9994,76e4b42b-0e2b-47e9-80f1-7a825c410c55,storage,Keep out of reach of children,caution,@PRODUCTS.PRODUCT_MEDIA/labels/HOU-LIP-0401_horizontal.png,2025-02-27 08:37:33
6a7543bf-8f43-4e96-99b6-1b19dffac832,2f7fea8b-c191-41f5-ab79-bd12e5fe9994,76e4b42b-0e2b-47e9-80f1-7a825c410c55,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/HOU-LIP-0401_horizontal.png,2025-02-27 08:37:33
4d534c5b-c1b0-4b0f-b72a-b637962dfc39,61a76f52-5ce8-4815-9b40-eb6a92bfe694,f06df4c6-2c59-4f44-aafa-43fb7fe1128f,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/MAC-LIP-0403_tabular.png,2025-10-09 00:12:33
7c6e3138-6b0a-42df-b487-6ecaaf2c1d9a,61a76f52-5ce8-4815-9b40-eb6a92bfe694,f06df4c6-2c59-4f44-aafa-43fb7fe1128f,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/MAC-LIP-0403_tabular.png,2025-10-09 00:12:33
9d25f2f0-f648-4211-ba0e-4956a3d28ec2,4c7df3f1-94e6-4881-aa84-6b6edc35ef36,25032a47-ac66-4284-aa25-b7134e326b12,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/SUM-LIP-0404_minimalist.png,2025-04-10 06:35:33
e55285be-b157-4aa9-926a-5b8f28f6e9bc,4c7df3f1-94e6-4881-aa84-6b6edc35ef36,25032a47-ac66-4284-aa25-b7134e326b12,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/SUM-LIP-0404_minimalist.png,2025-04-10 06:35:33
d6b401ed-93e0-4693-950c-f01605d286f7,dd73f485-300a-4142-8e65-256f52e0e90f,a0988118-7a59-41f6-9aa0-9228248fcc69,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-LIP-0405_minimalist.png,2025-01-27 12:38:33
a2c9bdab-f934-47b0-a1d2-06e7b4550896,dd73f485-300a-4142-8e65-256f52e0e90f,a0988118-7a59-41f6-9aa0-9228248fcc69,allergy,May contain traces of nuts,warning,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-LIP-0405_minimalist.png,2025-01-27 12:38:33
9fd3bab7-9ac1-4ad0-a15e-1fc61ad6e836,93a531fa-3bfc-4de2-b5a1-28e858ae5172,f4b3b1f1-12e5-43f2-a17d-28bbe649e301,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/DRU-LIP-0406_horizontal.png,2025-04-02 12:00:34
de18d12e-b752-4fef-bb94-8f4d7dd56367,93a531fa-3bfc-4de2-b5a1-28e858ae5172,f4b3b1f1-12e5-43f2-a17d-28bbe649e301,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/DRU-LIP-0406_horizontal.png,2025-04-02 12:00:34
e67983c9-2f4a-4598-bc7d-e8a563bf6bad,b40cdeea-eaad-4c14-a1d6-3a7ea09fc03e,3dc4693b-6901-443f-919b-a666658f5981,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-LIP-0408_minimalist.png,2025-07-27 00:28:34
0b0ebad2-d8a7-4d3f-b649-49158e0f8b56,b40cdeea-eaad-4c14-a1d6-3a7ea09fc03e,3dc4693b-6901-443f-919b-a666658f5981,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-LIP-0408_minimalist.png,2025-07-27 00:28:34
77c9f8ff-a20d-4398-abc1-08c01448e8ee,ad3b4628-de5d-4b92-8615-80d67cb4f66c,973718ee-dad1-4e5e-8e7a-3cb8c0366a70,allergy,May contain traces of nuts,warning,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-LIP-0409_minimalist.png,2025-10-15 07:28:34
3d8fd549-1dec-42fc-8364-46bde49206d8,ad3b4628-de5d-4b92-8615-80d67cb4f66c,973718ee-dad1-4e5e-8e7a-3cb8c0366a70,storage,Keep out of reach of children,caution,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-LIP-0409_minimalist.png,2025-10-15 07:28:34
8a121cea-4461-448d-8aa5-302b17bdeef3,59a8e403-9f7f-479e-a5ea-d49dae6cd3ec,485331cb-e58f-4b14-af2b-76dcdefd6831,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-LIP-0410_luxury.png,2025-11-05 05:25:34
091845b3-45e3-4f16-aeb6-3b8b5e98ad34,59a8e403-9f7f-479e-a5ea-d49dae6cd3ec,485331cb-e58f-4b14-af2b-76dcdefd6831,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-LIP-0410_luxury.png,2025-11-05 05:25:34
ced0ceff-c6da-4d87-8238-db1a9ec43d4b,c016a3dc-52e4-4ac6-a8ae-2f79c0b446c8,d717e0db-3ac6-4529-9248-a9157ccef6a2,allergy,May contain traces of nuts,warning,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-LIP-0411_minimalist.png,2025-08-19 00:36:34
0fb7f100-a9ef-4f0b-95c4-552141e31fd0,c016a3dc-52e4-4ac6-a8ae-2f79c0b446c8,d717e0db-3ac6-4529-9248-a9157ccef6a2,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-LIP-0411_minimalist.png,2025-08-19 00:36:34
fc4e4902-f84a-4528-a411-d60a90d4932c,8600494d-8e0f-43f3-9d9b-5015dbc3441f,08ed1c91-2c20-4635-ab96-df0d5587cce1,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-LIP-0412_minimalist.png,2025-06-04 23:57:34
229495a8-8036-4afc-b695-f4b343eace6c,8600494d-8e0f-43f3-9d9b-5015dbc3441f,08ed1c91-2c20-4635-ab96-df0d5587cce1,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-LIP-0412_minimalist.png,2025-06-04 23:57:34
379131c6-78ce-4b33-847b-4b5a0c34eca1,95493b61-9d3b-40a9-a0f4-d698cdfbe7bd,4c2bc44e-60b8-43d0-b101-5cc5ac337398,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-LIP-0413_tabular.png,2025-02-19 09:45:34
c3f145e7-a046-4a02-8602-043a86ea259d,95493b61-9d3b-40a9-a0f4-d698cdfbe7bd,4c2bc44e-60b8-43d0-b101-5cc5ac337398,storage,Keep out of reach of children,caution,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-LIP-0413_tabular.png,2025-02-19 09:45:34
9594343a-f894-443c-9cff-ea633632a980,e3b46c67-9d3c-4e7e-b555-0034e7109dde,a897bbf0-9eb1-478f-9b8d-c65b3d33afe4,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-LIP-0414_horizontal.png,2025-02-24 08:20:34
d27bda90-ef2c-445e-84eb-2c42c8ce20ed,e3b46c67-9d3c-4e7e-b555-0034e7109dde,a897bbf0-9eb1-478f-9b8d-c65b3d33afe4,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-LIP-0414_horizontal.png,2025-02-24 08:20:34
b1f50166-ff54-4489-b4d2-aa8679663dea,64fe727d-eaf1-4538-a44f-ac2c02302ab1,46a5910b-12f9-4c54-a0eb-2994974e0c5a,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-LIP-0416_tabular.png,2025-01-08 11:01:34
d05df49b-8e43-4ad3-9d11-bc985bd91c21,64fe727d-eaf1-4538-a44f-ac2c02302ab1,46a5910b-12f9-4c54-a0eb-2994974e0c5a,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-LIP-0416_tabular.png,2025-01-08 11:01:34
08b89413-d60a-48de-a61a-1689ba944f6f,df97bf31-ebe8-45eb-91ae-112c3bbb399f,080350bb-1837-4373-b3c4-bc496d989ad7,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-LIP-0417_minimalist.png,2025-07-26 14:28:35
5be3304a-b616-482c-b186-a9178bbf6e39,df97bf31-ebe8-45eb-91ae-112c3bbb399f,080350bb-1837-4373-b3c4-bc496d989ad7,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-LIP-0417_minimalist.png,2025-07-26 14:28:35
0b2712c9-7494-443b-bac6-c829627505a0,1da898cb-1061-4b07-91d0-ba23bb5aaadc,ab03c161-c9da-463e-9657-925cd5d6f351,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/ILI-LIP-0419_vertical.png,2025-10-21 21:27:35
d6c90812-bdf7-4514-abc4-4a7eb29d0fd4,1da898cb-1061-4b07-91d0-ba23bb5aaadc,ab03c161-c9da-463e-9657-925cd5d6f351,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/ILI-LIP-0419_vertical.png,2025-10-21 21:27:35
93136b86-1a38-4deb-b0e9-1740c7ab10f3,ce9fc6ed-bf1a-4b15-b0a6-46b3ab4f09cc,86ae13a9-ba48-42d3-8734-34b50c2d6b1d,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-LIP-0420_luxury.png,2025-05-03 01:19:35
8e750acc-ac66-482a-b3f5-08dbbbfb8a4f,ce9fc6ed-bf1a-4b15-b0a6-46b3ab4f09cc,86ae13a9-ba48-42d3-8734-34b50c2d6b1d,allergy,May contain traces of nuts,warning,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-LIP-0420_luxury.png,2025-05-03 01:19:35
ff5664c0-8cba-485e-a2f9-3bf1ae263fe4,97cb373a-5794-4048-9cfa-6362c5a433a3,455d1f9e-59df-4593-b5b0-74f68190044a,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-LIP-0421_horizontal.png,2025-09-21 07:21:35
127c83ff-3e9d-4713-abbe-d35c1fab64e4,97cb373a-5794-4048-9cfa-6362c5a433a3,455d1f9e-59df-4593-b5b0-74f68190044a,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-LIP-0421_horizontal.png,2025-09-21 07:21:35
7f5170ef-ba01-4fbe-81e8-8ff72f93ecf8,ba0ca4d1-4d58-47ce-b6bb-e9a71f386d14,0a7889af-78ca-4fdd-a859-8cac0009dbaa,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-LIP-0422_luxury.png,2025-10-02 04:03:35
efbb0f0c-900b-489f-9119-d3fcc46ba3f9,ba0ca4d1-4d58-47ce-b6bb-e9a71f386d14,0a7889af-78ca-4fdd-a859-8cac0009dbaa,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-LIP-0422_luxury.png,2025-10-02 04:03:35
a4f12176-168f-4c27-8a80-a1bc53330c61,9226cc48-4b07-45b0-a586-cbefead2a285,8414c944-c9a4-435b-b4bc-3654de8a07fc,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-LIP-0424_vertical.png,2025-05-19 12:52:35
b2ab2a40-ce3c-4f2e-bee9-322bbe2b41d8,9226cc48-4b07-45b0-a586-cbefead2a285,8414c944-c9a4-435b-b4bc-3654de8a07fc,usage,For external use only,info,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-LIP-0424_vertical.png,2025-05-19 12:52:35
6bd36b38-c3d9-4924-9e3e-f5f5898af253,d9455a42-ebed-4ca7-8b2c-24795d9601f2,d4b50947-f2de-4ca5-9939-43977a0cdc2e,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/MAC-LIP-0425_tabular.png,2025-03-04 05:33:35
8a5979f6-f7bc-4d96-aad2-36e2ec669d59,d9455a42-ebed-4ca7-8b2c-24795d9601f2,d4b50947-f2de-4ca5-9939-43977a0cdc2e,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/MAC-LIP-0425_tabular.png,2025-03-04 05:33:35
5980c040-c706-4ee7-b4e5-f5be4e4860ae,661cbbc1-9c4b-4cac-b047-ba018b806909,428e70cb-5acf-4ef2-9b8d-3eee8e2f51c3,usage,Avoid contact with eyes,caution,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-LIP-0426_minimalist.png,2025-09-11 19:01:35
b3d95cb7-ec0e-4761-986e-346ac1de04d4,661cbbc1-9c4b-4cac-b047-ba018b806909,428e70cb-5acf-4ef2-9b8d-3eee8e2f51c3,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-LIP-0426_minimalist.png,2025-09-11 19:01:35
50c266db-161a-493f-902d-cded12692b71,4a088e7f-4f3b-41f9-9287-98e18d3ea3ec,79ec8b8d-0222-4d01-b74b-0187e5f78839,usage,Discontinue use if irritation occurs,warning,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-LIP-0427_tabular.png,2025-06-16 11:30:35
6773b18e-fbae-4537-80d6-641da69dd3b2,4a088e7f-4f3b-41f9-9287-98e18d3ea3ec,79ec8b8d-0222-4d01-b74b-0187e5f78839,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-LIP-0427_tabular.png,2025-06-16 11:30:35
346436d2-5410-4674-be72-c8210597dd1f,fd67403e-63de-4211-9fcc-9a03955bd32d,ef21ed45-0dcc-445b-970d-392a05d669af,storage,Keep out of reach of children,caution,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-LIP-0428_minimalist.png,2025-01-16 00:59:36
7407f3b9-c86a-4475-bcf9-9832d8463604,fd67403e-63de-4211-9fcc-9a03955bd32d,ef21ed45-0dcc-445b-970d-392a05d669af,allergy,May contain traces of nuts,warning,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-LIP-0428_minimalist.png,2025-01-16 00:59:36
a756f5cd-d92f-474d-9107-f1d52633b294,de8303c1-17f7-448d-b43d-a2d7e006fe29,79e21fef-4a5f-42b2-87c6-98c5d2c9b747,allergy,Contains fragrance,info,@PRODUCTS.PRODUCT_MEDIA/labels/CER-LIP-0430_luxury.png,2025-03-22 09:40:36
6602836f-7145-4298-bfaf-e69f37467540,de8303c1-17f7-448d-b43d-a2d7e006fe29,79e21fef-4a5f-42b2-87c6-98c5d2c9b747,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/CER-LIP-0430_luxury.png,2025-03-22 09:40:36
8366cad5-4993-4e75-8256-4513104dd01d,9079fb3d-169d-48af-9c50-054fb22688be,f4db86a0-0bd3-4b1d-9f79-0285c64e1d9a,safety,Do not use on broken or irritated skin,caution,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-LIP-0431_dense.png,2025-08-04 04:34:36
891a991b-92b3-40c0-82a2-ea4e0c4182e9,9079fb3d-169d-48af-9c50-054fb22688be,f4db86a0-0bd3-4b1d-9f79-0285c64e1d9a,storage,"Store in a cool, dry place",info,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-LIP-0431_dense.png,2025-08-04 04:34:36
