MENTION_ID,PRODUCT_ID,PLATFORM,POST_URL,CONTENT_TEXT,MEDIA_URL,AUTHOR_HANDLE,AUTHOR_NAME,AUTHOR_FOLLOWER_COUNT,LIKES,COMMENTS,SHARES,VIEWS,SENTIMENT_SCORE,SENTIMENT_LABEL,POSTED_AT,INGESTED_AT
0c1d700c-ce9d-4374-9ff7-edfd5d0ef1c1,68df5532-1caf-4c2e-b6ce-3f1a3306cbf9,tiktok,https://tiktok.com/post/379e7408-117,Loving this ILIA Essential Lipgloss! 💄✨ #beauty #makeup #ILIA,https://tiktok.com/media/808bc836-85d.jpg,@beauty_lover_4128,Glam Guru,92398,1387,41,51,61130,0.6,neutral,2025-10-22 07:43:29,2025-11-26 07:26:29
280ca974-7fed-4908-b54b-53a0adc3e3e2,a8f4b1f4-ba22-4b3c-83a3-75b61847a149,youtube,https://youtube.com/post/decaeec9-13f,Loving this Fenty Beauty Ultra Lipgloss! 💄✨ #beauty #makeup #FentyBeauty,https://youtube.com/media/4acb092f-acb.jpg,@beauty_lover_2353,Style Lover,55933,6891,221,163,19912,0.51,positive,2025-11-08 02:01:29,2025-12-17 02:38:29
528a8fd0-8961-4ede-9bc9-fdca2434aedc,10bf6045-b1da-43d6-a216-1e21f05b0ea8,youtube,https://youtube.com/post/46e86500-4df,Loving this Glossier Luxe Lip Balm! 💄✨ #beauty #makeup #Glossier,https://youtube.com/media/9d7ce494-a3a.jpg,@beauty_lover_4420,Glam Lover,70924,5653,116,1,71539,0.6,positive,2025-12-03 21:23:29,2025-11-22 00:17:29
5bcdef63-3a57-42da-b5d8-b90cdede9a79,6b50edd5-1d5b-40ed-a3fd-f12dd09be59d,twitter,https://twitter.com/post/83c0abd3-a61,Loving this The Ordinary Glow Lip Balm! 💄✨ #beauty #makeup #TheOrdinary,https://twitter.com/media/4b0b89ea-d33.jpg,@beauty_lover_8878,Glam Lover,39359,3088,21,46,0,0.4,positive,2025-11-09 09:42:29,2025-12-08 20:59:29
fe454de5-1a9c-438f-aaa5-3ec581d7a78c,014eb68c-b137-4af1-bf55-c830f9f50f77,tiktok,https://tiktok.com/post/0ff5e6c9-794,Loving this Urban Decay Glow Lip Balm! 💄✨ #beauty #makeup #UrbanDecay,https://tiktok.com/media/17337832-add.jpg,@beauty_lover_1667,Style Queen,68889,5921,415,148,77019,0.49,positive,2025-10-07 21:22:29,2025-12-19 16:26:29
39a94138-1f8c-4e5e-9cf9-d93989499ff6,42945b9a-a394-40ea-8313-703880379eb9,instagram,https://instagram.com/post/388f46d8-279,Loving this The Ordinary Perfect Lip Balm! 💄✨ #beauty #makeup #TheOrdinary,https://instagram.com/media/75731547-c51.jpg,@beauty_lover_5249,Beauty Fan,3767,6726,367,54,0,0.68,positive,2025-11-09 11:14:29,2025-12-05 06:38:29
9fc2348a-3700-4731-b43f-162778bf79e6,284df255-8e77-4bdd-a0c4-e7220358b525,instagram,https://instagram.com/post/5695b3fe-bb0,Loving this NYX Ultra Lipstick! 💄✨ #beauty #makeup #NYX,https://instagram.com/media/b9264604-9bd.jpg,@beauty_lover_8792,Beauty Lover,68683,5232,34,134,0,0.73,positive,2025-11-10 01:53:29,2025-12-04 21:16:29
5a620922-0f83-4081-bf79-d6222dedb9ea,20f6ef03-a0c9-436c-abd7-ff05b869498f,twitter,https://twitter.com/post/1efd9cc1-eb1,Loving this Rare Beauty Luxe Lip Balm! 💄✨ #beauty #makeup #RareBeauty,https://twitter.com/media/0065380d-ce2.jpg,@beauty_lover_3973,Beauty Lover,9725,5789,304,27,0,0.81,neutral,2025-12-12 12:16:29,2025-12-17 15:01:29
28d27a0b-f545-4526-977f-c01fa83ba778,b3faba6f-9961-4057-8bbf-ba465c93ee7c,pinterest,https://pinterest.com/post/e1af39a0-b85,Loving this Tarte Classic Lipstick! 💄✨ #beauty #makeup #Tarte,https://pinterest.com/media/67d4fdfa-4e6.jpg,@beauty_lover_5490,Makeup Lover,50326,8928,430,72,0,0.73,positive,2025-10-16 07:16:29,2025-12-07 17:33:29
2356914f-8546-45c7-ac52-f9bc08a00199,68df5532-1caf-4c2e-b6ce-3f1a3306cbf9,instagram,https://instagram.com/post/37b0918c-8bc,Loving this ILIA Essential Lipgloss! 💄✨ #beauty #makeup #ILIA,https://instagram.com/media/4c0cf41d-367.jpg,@beauty_lover_4670,Style Fan,24034,453,225,50,0,0.34,positive,2025-09-24 06:04:29,2025-12-08 09:22:29
c1da0b05-477e-4a7f-bfa2-f6205d14e7ee,2670d595-24b1-4b81-b979-794c78b6a37e,instagram,https://instagram.com/post/b25a7337-54e,Loving this Maybelline Ultra Lipgloss! 💄✨ #beauty #makeup #Maybelline,https://instagram.com/media/68a78fec-e18.jpg,@beauty_lover_5824,Beauty Guru,30651,2579,479,169,0,0.6,positive,2025-11-12 08:19:29,2025-11-23 04:41:29
d4082d02-7681-4b9f-b7f8-c270289074eb,53c502d8-19b6-4834-87b7-48728d0043e3,pinterest,https://pinterest.com/post/3bb55f6a-4c7,Loving this Maybelline Pro Lip Liner! 💄✨ #beauty #makeup #Maybelline,https://pinterest.com/media/b7a200a4-e72.jpg,@beauty_lover_7649,Glam Queen,94536,1528,145,35,0,0.96,neutral,2025-11-22 03:27:29,2025-12-10 10:56:29
1cbdcd28-6692-44ad-b67c-2f1ae474226b,cebac180-617e-429a-ae99-70b0f7315c2b,tiktok,https://tiktok.com/post/aacf63d8-1bb,Loving this Drunk Elephant Velvet Lip Liner! 💄✨ #beauty #makeup #DrunkElephant,https://tiktok.com/media/ab695fd0-0f6.jpg,@beauty_lover_9171,Style Queen,55883,1736,435,174,33898,0.51,positive,2025-10-17 03:55:29,2025-11-27 03:26:29
23a76a1e-d80d-4206-9e04-64e9f25dcf51,f9872875-efaf-497e-a000-36e083574363,twitter,https://twitter.com/post/302ecbb7-f8b,Loving this Tarte Radiant Lipstick! 💄✨ #beauty #makeup #Tarte,https://twitter.com/media/d9aed0e4-632.jpg,@beauty_lover_8390,Style Guru,64391,8068,362,44,0,0.8,positive,2025-10-19 23:39:29,2025-12-02 18:14:29
53b83e2b-1955-42f5-ac1a-cde84a5b62d2,448d0243-923a-4576-aeed-a06b9c7b5ed1,instagram,https://instagram.com/post/ebaabd43-88f,Loving this NYX Glow Lip Balm! 💄✨ #beauty #makeup #NYX,https://instagram.com/media/b3270e5c-3dc.jpg,@beauty_lover_8348,Style Lover,69256,1319,233,116,0,0.57,neutral,2025-12-09 01:45:29,2025-12-01 14:57:29
5241d819-9aee-40f5-9d05-e1ec5735863e,7b55f91d-4ea7-4a23-adc1-70b330a7d9c0,youtube,https://youtube.com/post/b602502c-3bc,Loving this Milk Makeup Ultra Lip Balm! 💄✨ #beauty #makeup #MilkMakeup,https://youtube.com/media/2d2f6782-0fa.jpg,@beauty_lover_1639,Makeup Guru,23305,899,322,173,62983,0.6,positive,2025-12-11 06:01:29,2025-11-20 10:19:29
89f3bba2-e309-4110-aac2-2c5ea31a2017,c8ae005b-05e0-407d-9875-01644d661426,tiktok,https://tiktok.com/post/465f0cb0-4d0,Loving this Milk Makeup Luxe Lipgloss! 💄✨ #beauty #makeup #MilkMakeup,https://tiktok.com/media/5af827e3-4f7.jpg,@beauty_lover_9907,Glam Fan,69610,2035,494,83,60528,0.69,positive,2025-12-02 02:32:29,2025-11-21 12:11:29
178ad198-0f93-4d0b-ae45-e1bea88cf132,0b10bad3-945c-4db6-bc60-22c9fc378c05,pinterest,https://pinterest.com/post/32a3c07e-f1f,Loving this Urban Decay Essential Lip Balm! 💄✨ #beauty #makeup #UrbanDecay,https://pinterest.com/media/ede773da-7dd.jpg,@beauty_lover_2055,Makeup Lover,52646,3468,170,66,0,0.51,positive,2025-09-28 22:50:29,2025-12-11 14:59:29
9c3ba835-76d2-4915-afd2-1471544e7d50,cbd9b697-42e2-44cf-812b-2f8df11a9e0a,tiktok,https://tiktok.com/post/44587bf2-98f,Loving this Benefit Matte Lipgloss! 💄✨ #beauty #makeup #Benefit,https://tiktok.com/media/ec924633-b4d.jpg,@beauty_lover_3820,Makeup Queen,16283,3041,57,46,37510,0.76,positive,2025-12-07 00:56:29,2025-11-22 03:44:29
717693ca-32ef-4211-b612-196d836fb616,6866d2ec-14a4-4c14-9835-cd5859ce1c17,instagram,https://instagram.com/post/5583f2ff-208,Loving this MAC Radiant Lipstick! 💄✨ #beauty #makeup #MAC,https://instagram.com/media/8ec70091-8b4.jpg,@beauty_lover_3505,Style Fan,52168,8522,436,46,0,0.54,positive,2025-11-29 13:34:29,2025-11-28 12:38:29
caa498d4-ad34-4870-b445-8f86a934768d,3d081c79-470e-4074-81d7-651ca28f62c8,twitter,https://twitter.com/post/f014720c-fcb,Loving this MAC Glow Lip Liner! 💄✨ #beauty #makeup #MAC,https://twitter.com/media/df9323cd-bb2.jpg,@beauty_lover_7497,Makeup Guru,79476,52,88,7,0,0.37,positive,2025-11-27 19:16:29,2025-12-07 22:25:29
1d32a8fb-e2ed-42b3-b57c-b6229d9e81f1,a9c4582e-34fa-40dc-997a-547ad7b7032b,instagram,https://instagram.com/post/c9e9b82b-f43,Loving this Tarte Essential Lipstick! 💄✨ #beauty #makeup #Tarte,https://instagram.com/media/422c3554-f11.jpg,@beauty_lover_5830,Style Lover,18690,999,331,126,0,0.43,neutral,2025-10-17 10:28:29,2025-11-24 18:11:29
d5bdea32-fb58-454e-b51e-2581a192ca0c,6d859118-82f5-4659-9d38-027eb916e328,youtube,https://youtube.com/post/c3575a4b-805,Loving this Benefit Glow Lipstick! 💄✨ #beauty #makeup #Benefit,https://youtube.com/media/da90bee1-385.jpg,@beauty_lover_8912,Makeup Guru,78886,4719,330,108,30781,0.57,positive,2025-11-25 01:24:29,2025-11-22 01:36:29
39d92e54-2601-4914-97e9-11b373bd0314,d2a8c339-602b-4781-833c-76957f5bbd74,pinterest,https://pinterest.com/post/628fe7a7-17f,Loving this Charlotte Tilbury Pro Lipgloss! 💄✨ #beauty #makeup #CharlotteTilbury,https://pinterest.com/media/b532ccd6-d09.jpg,@beauty_lover_4400,Beauty Queen,9260,2371,164,199,0,0.72,positive,2025-10-03 11:31:29,2025-12-03 02:11:29
2981f233-f5a8-4a3c-bb38-c7632dfe80b8,a05e042a-2756-43ce-b1ec-ee8b4842576c,pinterest,https://pinterest.com/post/3947efe4-210,Loving this Milk Makeup Matte Lipstick! 💄✨ #beauty #makeup #MilkMakeup,https://pinterest.com/media/1e803420-abb.jpg,@beauty_lover_3125,Glam Guru,87284,6055,71,105,0,0.69,positive,2025-11-24 16:46:29,2025-12-15 22:43:29
7129128e-9c7d-49e5-b194-2041fb020b5e,ced0af79-9a1e-403e-8996-5aaec26d3c42,pinterest,https://pinterest.com/post/585b46ea-a60,Loving this Benefit Radiant Lipstick! 💄✨ #beauty #makeup #Benefit,https://pinterest.com/media/733b5193-542.jpg,@beauty_lover_4641,Glam Lover,13348,4831,467,40,0,0.4,positive,2025-10-31 05:19:29,2025-11-22 05:48:29
e899a688-f2d1-447a-a61e-614ebfd31714,0c80dd2d-9e43-45f9-a9ca-a880d2e80a2f,youtube,https://youtube.com/post/5ac9cf0c-bdd,Loving this Summer Fridays Velvet Lip Liner! 💄✨ #beauty #makeup #SummerFridays,https://youtube.com/media/632cb12c-4da.jpg,@beauty_lover_3652,Makeup Queen,66469,6583,202,6,71769,0.69,positive,2025-11-23 01:03:29,2025-11-27 19:33:29
2bd8633f-2068-44b0-8d4e-af957b311462,10bf6045-b1da-43d6-a216-1e21f05b0ea8,pinterest,https://pinterest.com/post/0cadf2e1-a1e,Loving this Glossier Luxe Lip Balm! 💄✨ #beauty #makeup #Glossier,https://pinterest.com/media/4bf1f6d7-6a0.jpg,@beauty_lover_1993,Style Guru,70540,2947,497,66,0,0.72,neutral,2025-11-14 20:40:29,2025-11-30 01:22:29
8f2a3e00-50b5-4613-8fac-52fad6362007,4f77e461-bf5d-46ca-8256-d732fc7028c1,instagram,https://instagram.com/post/3f004c51-33a,Loving this Clinique Essential Lipgloss! 💄✨ #beauty #makeup #Clinique,https://instagram.com/media/1c4c79ff-bb5.jpg,@beauty_lover_9042,Beauty Fan,47513,91,306,172,0,0.68,positive,2025-12-07 14:08:29,2025-11-19 08:32:29
3243501f-b0fc-4123-bc63-9c9ec9a4c211,7c0711e1-654d-4608-bbc5-4a4a4ee6af05,twitter,https://twitter.com/post/82d5aba2-0dd,Loving this Hourglass Luxe Lipgloss! 💄✨ #beauty #makeup #Hourglass,https://twitter.com/media/63056942-347.jpg,@beauty_lover_3106,Style Lover,99933,7588,121,175,0,0.81,neutral,2025-09-26 07:23:29,2025-12-13 22:01:29
95bca5cc-3623-4537-94b8-653a89f5c58a,bd60859b-b42b-42c9-9fde-e2823e584e64,twitter,https://twitter.com/post/9669b898-b1e,Loving this NYX Matte Lipgloss! 💄✨ #beauty #makeup #NYX,https://twitter.com/media/458eecb7-148.jpg,@beauty_lover_7534,Glam Queen,71076,8521,181,8,0,0.42,positive,2025-11-02 02:59:29,2025-11-30 13:34:29
2c91777e-7b6f-4e18-98b8-dd5741aaecd5,0c80dd2d-9e43-45f9-a9ca-a880d2e80a2f,instagram,https://instagram.com/post/4f3fb0e8-dd3,Loving this Summer Fridays Velvet Lip Liner! 💄✨ #beauty #makeup #SummerFridays,https://instagram.com/media/f7be98b2-a39.jpg,@beauty_lover_5299,Glam Queen,83466,952,220,148,0,0.53,positive,2025-11-05 19:45:29,2025-11-21 14:17:29
d41deea9-f2db-4c8e-ac62-7a8efd2eac92,0737533a-414f-4814-965f-58679c762eed,pinterest,https://pinterest.com/post/1222ccc4-ef2,Loving this Charlotte Tilbury Luxe Lipstick! 💄✨ #beauty #makeup #CharlotteTilbury,https://pinterest.com/media/9ce5179e-6a0.jpg,@beauty_lover_8163,Makeup Guru,86215,380,128,149,0,0.77,positive,2025-09-26 01:14:29,2025-12-06 02:14:29
bc278e84-3755-49c5-8936-456c3954309a,6866d2ec-14a4-4c14-9835-cd5859ce1c17,youtube,https://youtube.com/post/afea1cbd-748,Loving this MAC Radiant Lipstick! 💄✨ #beauty #makeup #MAC,https://youtube.com/media/ac6ce198-4ee.jpg,@beauty_lover_6397,Glam Lover,79783,8608,253,129,96115,0.36,neutral,2025-09-25 22:50:29,2025-12-19 21:17:29
d77d7237-01a0-4253-b832-16a1c5a2b1f9,3d081c79-470e-4074-81d7-651ca28f62c8,instagram,https://instagram.com/post/191fbe49-22f,Loving this MAC Glow Lip Liner! 💄✨ #beauty #makeup #MAC,https://instagram.com/media/b12487a9-e8a.jpg,@beauty_lover_9704,Glam Queen,65521,7009,443,103,0,0.95,positive,2025-12-12 00:33:29,2025-11-24 04:15:29
e88c36ea-861b-4dbf-8602-e8edae516dd8,a743a03f-85ee-4007-8838-96c6ea372fcc,tiktok,https://tiktok.com/post/33ec8011-903,Loving this L'Oreal Pro Lip Balm! 💄✨ #beauty #makeup #L'Oreal,https://tiktok.com/media/f216af02-7e3.jpg,@beauty_lover_7271,Makeup Guru,42710,3140,439,61,71325,0.65,positive,2025-12-15 06:11:29,2025-12-05 00:51:29
24477b93-6a40-4cac-af6b-cfc9b8d4895e,a3c98b82-1d3f-42b3-bfbd-5449b79d32db,youtube,https://youtube.com/post/14fb9dfb-126,Loving this L'Oreal Pro Lip Liner! 💄✨ #beauty #makeup #L'Oreal,https://youtube.com/media/8f8e2d93-531.jpg,@beauty_lover_3981,Makeup Fan,26842,2271,344,168,44922,0.61,positive,2025-11-15 00:39:29,2025-11-26 05:07:29
ec023b5a-a791-480c-a027-33676fcdc472,f3b7a586-a7c8-4e48-9b8e-572789d55bff,pinterest,https://pinterest.com/post/15414b08-fcc,Loving this MAC Matte Lipgloss! 💄✨ #beauty #makeup #MAC,https://pinterest.com/media/18fe737b-fe3.jpg,@beauty_lover_5689,Glam Lover,78171,2982,277,81,0,0.35,positive,2025-12-03 20:55:29,2025-12-05 05:58:29
08c73371-493e-4027-a090-6da0e06d9c2b,676aa57a-ad37-4b0f-a77b-7d5f46d781dc,instagram,https://instagram.com/post/b003dca6-1d1,Loving this Laura Mercier Radiant Lipstick! 💄✨ #beauty #makeup #LauraMercier,https://instagram.com/media/02de5876-249.jpg,@beauty_lover_8085,Beauty Lover,13366,5175,191,34,0,0.39,positive,2025-09-21 11:06:29,2025-11-19 19:34:29
3d3138a4-8265-4652-aa7f-dc8183389d26,284df255-8e77-4bdd-a0c4-e7220358b525,instagram,https://instagram.com/post/3dde6e26-375,Loving this NYX Ultra Lipstick! 💄✨ #beauty #makeup #NYX,https://instagram.com/media/5edac477-04c.jpg,@beauty_lover_2336,Beauty Queen,70034,4000,203,85,0,0.51,positive,2025-12-10 10:02:29,2025-11-22 19:41:29
0ca6c94b-7e74-4313-8810-a4bf74f0bb19,cdfe133d-1bd2-479b-8956-edb0e5f0c404,instagram,https://instagram.com/post/35ef2600-449,Loving this Anastasia Beverly Hills Perfect Lip Balm! 💄✨ #beauty #makeup #AnastasiaBeverlyHills,https://instagram.com/media/7edb2444-e28.jpg,@beauty_lover_1585,Glam Fan,30286,1375,16,164,0,0.94,positive,2025-11-29 16:11:29,2025-11-26 03:21:29
7f9306e1-bd21-4624-b372-0647a6f58de5,c8ae005b-05e0-407d-9875-01644d661426,twitter,https://twitter.com/post/84f7f906-bdb,Loving this Milk Makeup Luxe Lipgloss! 💄✨ #beauty #makeup #MilkMakeup,https://twitter.com/media/874e27e9-886.jpg,@beauty_lover_7541,Style Guru,19604,9665,338,165,0,0.44,positive,2025-09-22 06:15:29,2025-11-21 22:36:29
8944c2c5-a4d1-481c-8ec0-dca37f029c7b,014eb68c-b137-4af1-bf55-c830f9f50f77,tiktok,https://tiktok.com/post/823082c3-d71,Loving this Urban Decay Glow Lip Balm! 💄✨ #beauty #makeup #UrbanDecay,https://tiktok.com/media/c595f056-8b7.jpg,@beauty_lover_3720,Makeup Queen,17051,500,125,119,86220,0.3,neutral,2025-12-18 16:12:29,2025-12-05 02:29:29
40e0fc7c-e325-4dda-80ce-db911f323031,abf330df-3151-4b25-a5d7-623f820d0c0f,pinterest,https://pinterest.com/post/9fde19c7-56b,Loving this Maybelline Essential Lipstick! 💄✨ #beauty #makeup #Maybelline,https://pinterest.com/media/e793c059-2d9.jpg,@beauty_lover_1519,Glam Lover,35869,6596,483,188,0,0.48,positive,2025-11-05 10:59:29,2025-11-28 03:49:29
291ef744-5fec-46d3-a9f9-f1a9ef2b2770,95054c69-e20f-4a4a-83b1-528bcc5bf772,instagram,https://instagram.com/post/653c083a-f84,Loving this Tower 28 Velvet Lipstick! 💄✨ #beauty #makeup #Tower28,https://instagram.com/media/0901147d-852.jpg,@beauty_lover_3435,Makeup Fan,30467,190,187,141,0,0.97,neutral,2025-11-28 17:53:29,2025-12-01 17:15:29
f4255137-59f2-4d8d-8f5d-9e914312ec71,109b33bb-ec31-44f6-973d-ea0fd28acfbf,pinterest,https://pinterest.com/post/1fa3f0bd-6a1,Loving this NYX Essential Lip Balm! 💄✨ #beauty #makeup #NYX,https://pinterest.com/media/bcd92353-6ac.jpg,@beauty_lover_6033,Glam Queen,52364,2286,408,70,0,0.62,positive,2025-12-09 18:55:29,2025-12-09 08:07:29
4edd0cac-a2d5-4060-8693-db320a82bc55,cebac180-617e-429a-ae99-70b0f7315c2b,twitter,https://twitter.com/post/785d9048-f98,Loving this Drunk Elephant Velvet Lip Liner! 💄✨ #beauty #makeup #DrunkElephant,https://twitter.com/media/08980cf7-251.jpg,@beauty_lover_5632,Beauty Lover,99268,7127,472,152,0,0.8,positive,2025-11-03 02:23:29,2025-11-28 13:42:29
d0f70629-4a3c-41e5-9b8a-471019cc0c29,9f12810c-ed1a-4a6c-875c-a4a537f8f6a4,pinterest,https://pinterest.com/post/53b9b3fb-7e5,Loving this Milk Makeup Ultra Lipgloss! 💄✨ #beauty #makeup #MilkMakeup,https://pinterest.com/media/9887c042-273.jpg,@beauty_lover_4266,Beauty Guru,20379,9170,364,50,0,0.79,positive,2025-11-21 19:50:29,2025-12-10 23:59:29
67955e49-138b-4177-88f4-299124dda185,ed76991a-5ac9-4617-aa11-0f6ae04ccf56,tiktok,https://tiktok.com/post/a7e0a28b-b64,Loving this Maybelline Ultra Lipstick! 💄✨ #beauty #makeup #Maybelline,https://tiktok.com/media/c56c4dd4-534.jpg,@beauty_lover_7500,Beauty Queen,58211,8808,249,193,79576,0.79,positive,2025-11-06 08:44:29,2025-12-05 07:02:29
7e9a081c-48f2-42e5-b508-2d936d7150b1,b1a94840-8c1b-4ff8-91ba-2e52f1baf71d,instagram,https://instagram.com/post/88753d7f-541,Loving this Kosas Essential Lip Liner! 💄✨ #beauty #makeup #Kosas,https://instagram.com/media/67f7e5fb-442.jpg,@beauty_lover_7267,Beauty Queen,46496,2668,212,148,0,0.53,positive,2025-10-04 04:48:29,2025-11-25 09:16:29
68a3f74f-c24e-49fd-8813-66faf9a79b39,e7198c49-02c4-4d28-a61d-f7167c44b493,youtube,https://youtube.com/post/5219c90a-e8f,Loving this Rare Beauty Luxe Lip Balm! 💄✨ #beauty #makeup #RareBeauty,https://youtube.com/media/3e99d03a-9d3.jpg,@beauty_lover_7029,Makeup Queen,56118,4172,206,47,4287,0.69,positive,2025-09-24 04:57:29,2025-12-15 16:39:29
35c5587d-1ba5-4046-88fe-dc2ed5bdc28d,7a4497c4-59ce-4557-9728-1f62d1f8ef61,youtube,https://youtube.com/post/d26610c2-661,Loving this Laura Mercier Pro Lipgloss! 💄✨ #beauty #makeup #LauraMercier,https://youtube.com/media/3245048c-8a5.jpg,@beauty_lover_1667,Beauty Guru,62342,592,105,12,62096,0.82,neutral,2025-10-04 05:19:29,2025-12-18 18:37:29
73d04c1f-3f28-4f5f-9a0e-7fe7c157aff3,6bbce564-c886-42bb-ae8c-ab9381599bda,twitter,https://twitter.com/post/9e48078b-d4b,Loving this Estee Lauder Radiant Lipgloss! 💄✨ #beauty #makeup #EsteeLauder,https://twitter.com/media/de1c7167-6fb.jpg,@beauty_lover_7245,Makeup Queen,364,1329,274,83,0,0.48,neutral,2025-12-09 10:45:29,2025-11-21 01:19:29
13d6e142-c2e2-46fc-b9e7-fa6e0ff11194,85060e32-ea20-439c-ad05-b95404ca3663,twitter,https://twitter.com/post/f450dda0-0fb,Loving this Maybelline Ultra Lipstick! 💄✨ #beauty #makeup #Maybelline,https://twitter.com/media/bfdfaac3-030.jpg,@beauty_lover_2536,Glam Queen,85108,1219,153,87,0,0.69,positive,2025-10-01 12:33:29,2025-12-12 10:38:29
eeed2382-c72e-4cbe-8577-9f3f59c092c4,0c80dd2d-9e43-45f9-a9ca-a880d2e80a2f,tiktok,https://tiktok.com/post/bd7fc7a1-a5f,Loving this Summer Fridays Velvet Lip Liner! 💄✨ #beauty #makeup #SummerFridays,https://tiktok.com/media/99480617-8c4.jpg,@beauty_lover_9381,Beauty Lover,46846,7327,315,18,12917,0.53,positive,2025-10-27 08:08:29,2025-12-15 22:00:29
a6afe29a-1c86-43c5-90c1-5b953ef517d3,c9e22254-ef93-429a-9bba-8939d75e80f2,youtube,https://youtube.com/post/720edf1f-a3e,Loving this Summer Fridays Classic Lip Liner! 💄✨ #beauty #makeup #SummerFridays,https://youtube.com/media/d496d85c-b39.jpg,@beauty_lover_6790,Glam Guru,75776,9125,473,34,33224,0.51,positive,2025-11-30 00:31:29,2025-11-30 17:30:29
4d3f5a68-b549-4d59-a827-97095622a4c8,a8f4b1f4-ba22-4b3c-83a3-75b61847a149,twitter,https://twitter.com/post/7c1e79be-fd2,Loving this Fenty Beauty Ultra Lipgloss! 💄✨ #beauty #makeup #FentyBeauty,https://twitter.com/media/f8428382-68d.jpg,@beauty_lover_6701,Style Queen,622,2569,52,38,0,0.52,positive,2025-11-06 19:42:29,2025-11-24 01:53:29
0ef81b80-3c23-4c17-8b38-e4c6cfd20150,0c80dd2d-9e43-45f9-a9ca-a880d2e80a2f,youtube,https://youtube.com/post/558cf330-d83,Loving this Summer Fridays Velvet Lip Liner! 💄✨ #beauty #makeup #SummerFridays,https://youtube.com/media/bee3d0d0-453.jpg,@beauty_lover_3229,Glam Queen,64673,3302,416,163,47802,0.37,positive,2025-11-13 18:36:29,2025-12-09 04:41:29
44165b17-efa4-4103-b8c9-a44dd806460f,13a0f65b-37d8-45d0-9d95-b7e5f21ae003,twitter,https://twitter.com/post/57c3b8a2-4fe,Loving this Milk Makeup Classic Lipstick! 💄✨ #beauty #makeup #MilkMakeup,https://twitter.com/media/bc4caa47-f83.jpg,@beauty_lover_2641,Style Lover,16673,2525,274,132,0,0.48,positive,2025-10-21 07:35:29,2025-12-01 22:57:29
99ffa472-87c0-4749-8a62-c6116b13b292,77a744db-f2c9-465c-84a4-733b21b8da24,twitter,https://twitter.com/post/90af7663-9e5,Loving this Tarte Essential Lipstick! 💄✨ #beauty #makeup #Tarte,https://twitter.com/media/b3725b29-6bf.jpg,@beauty_lover_4034,Glam Queen,21001,535,43,45,0,0.7,positive,2025-10-31 00:22:29,2025-12-15 19:28:29
473ca7c2-9d65-4e6a-91f2-a741bafd68c2,2b15cad6-6003-4256-a35b-ed12715b6d40,pinterest,https://pinterest.com/post/77051f87-ff6,Loving this Urban Decay Glow Lip Liner! 💄✨ #beauty #makeup #UrbanDecay,https://pinterest.com/media/841b481e-e3a.jpg,@beauty_lover_9211,Beauty Queen,54599,3114,50,23,0,0.45,positive,2025-11-18 10:06:29,2025-12-04 16:26:29
bc887a05-0944-4610-b3dc-39f5e02f59ef,2aa58d30-d655-4b99-85fc-59839f148e84,twitter,https://twitter.com/post/efdf0be6-9f2,Loving this CeraVe Pro Lipgloss! 💄✨ #beauty #makeup #CeraVe,https://twitter.com/media/a301c2e2-15a.jpg,@beauty_lover_5757,Style Guru,28389,9541,326,87,0,0.92,positive,2025-12-06 18:06:29,2025-11-27 04:30:29
04c9efb9-70b3-45b7-8997-e018b9b13935,d46a67ee-624e-4aaa-9511-0e5901c1e581,instagram,https://instagram.com/post/d817f244-c73,Loving this NARS Ultra Lip Liner! 💄✨ #beauty #makeup #NARS,https://instagram.com/media/d2803904-5c2.jpg,@beauty_lover_5472,Beauty Guru,8019,869,143,190,0,0.32,positive,2025-10-14 22:41:29,2025-11-28 09:58:29
07ab373e-3383-4799-b5fc-5505e72308e9,1a76a85d-57ee-4e7e-a513-bb97439a3363,twitter,https://twitter.com/post/60489ced-1bd,Loving this Huda Beauty Classic Lipstick! 💄✨ #beauty #makeup #HudaBeauty,https://twitter.com/media/9df0c54e-d36.jpg,@beauty_lover_3069,Makeup Lover,98720,5315,101,6,0,0.74,positive,2025-11-25 00:59:29,2025-11-23 00:10:29
d4547f61-3a44-4e7f-b711-c88e550dd5c9,f011e981-475d-4ccf-8035-27fd2a510dae,youtube,https://youtube.com/post/a46a569f-73b,Loving this Tower 28 Velvet Lipstick! 💄✨ #beauty #makeup #Tower28,https://youtube.com/media/c1814878-837.jpg,@beauty_lover_2772,Beauty Guru,63822,667,347,46,11921,0.8,positive,2025-09-30 21:00:29,2025-11-24 05:32:29
56447349-69a5-4c3e-a9f7-5218899997be,f8001097-a7ff-4fe7-9178-b1ec89ce579d,pinterest,https://pinterest.com/post/fe999962-2d9,Loving this Lancome Matte Lip Liner! 💄✨ #beauty #makeup #Lancome,https://pinterest.com/media/b756da95-24c.jpg,@beauty_lover_2182,Style Fan,42650,7932,122,164,0,0.71,positive,2025-12-06 09:06:29,2025-12-05 12:38:29
