TRANSACTION_ID,SESSION_ID,PAYMENT_METHOD_ID,AMOUNT_CENTS,CURRENCY,STATUS,PSP_NAME,PSP_TRANSACTION_ID,PSP_RESPONSE,FAILURE_CODE,FAILURE_MESSAGE,CREATED_AT,UPDATED_AT
3bec320c-decc-4148-b0b9-8ec230ae6cf0,b5d22777-5da2-4443-a696-13e57f6cc646,93345f6b-addc-4e25-aa37-c67a653243e9,27309,USD,captured,stripe,pi_a1d23e09-5903-4972-a782-,"{""status"": ""succeeded""}",,,2025-11-22 00:06:03,
3beff3be-749a-402d-9a94-1e067d64fdd5,b1103763-bfc5-4f9f-8a46-8e71c6425c7a,6de175c2-0900-45e0-8250-a1cdb6b4468d,28707,USD,captured,stripe,pi_983c1047-768f-4fa3-8d4b-,"{""status"": ""succeeded""}",,,2025-11-30 04:52:30,
3d2186ae-b25b-4618-ae60-f44ee286ca6e,d2cd9e2c-577f-41f9-a857-0ae406dbac2e,a1fe7ffd-91ca-4906-af03-fd68c49da4bf,16444,USD,captured,stripe,pi_7483a57d-b8f9-414b-9039-,"{""status"": ""succeeded""}",,,2025-12-09 08:16:40,
3da83461-a7ce-47ea-bca6-2309bab9a0c4,3c2a0232-e3b3-48b3-925e-758a47dc535e,bde098e7-6ded-4e26-8e10-b4d1adae1778,21652,USD,captured,stripe,pi_6b9ce7e0-a60d-4af4-bedc-,"{""status"": ""succeeded""}",,,2025-12-06 19:14:21,
3e13a87d-31a1-44d4-b573-eeea6167e3df,24987702-8334-49ed-aa6c-ddb30e581e6c,666041ca-4379-4fba-9560-8ec6aaab6ece,16538,USD,captured,stripe,pi_c90ded67-a694-48e4-b8bd-,"{""status"": ""succeeded""}",,,2025-11-25 17:15:11,
3e81ed15-86aa-43d3-830d-25ffb98a4767,8e5443e6-88bd-4e81-96f2-f7c4fd22ac1a,4ceb30ac-6b13-4bcd-a4fd-7344367db2fc,17908,USD,captured,stripe,pi_515f6732-84e2-4778-beec-,"{""status"": ""succeeded""}",,,2025-12-04 08:11:30,
3e9b671d-a220-41ac-8269-14e07a13c11c,0e919163-184f-45b0-8e07-e4f0f36bc025,2dd22208-bb20-4df1-a7cb-d70592bd981f,7610,USD,captured,stripe,pi_f28ee6b7-c85f-4e74-aaac-,"{""status"": ""succeeded""}",,,2025-12-12 13:17:02,
3ebc7dc1-d747-4b01-bd7c-9d9a0698bfee,7452aa38-9c39-4102-bac8-3b872bd36cb2,31c67974-4d2c-4770-a820-058934237f93,45342,USD,captured,stripe,pi_f7b1c08a-560c-4316-871e-,"{""status"": ""succeeded""}",,,2025-12-10 20:26:23,
3eedb4f0-c77c-434f-9fea-574057e6e512,b4301a62-1fc9-463a-80d3-1bacc76dfc7b,5fbe4a6c-6e5b-40c0-95d0-046f6203075e,8141,USD,captured,stripe,pi_5756c682-e97d-4ef4-9790-,"{""status"": ""succeeded""}",,,2025-11-26 14:58:22,
3f2e9f7c-72d6-4d2a-a76b-3a10e067b641,07e006b4-43af-4406-9901-793226929aee,457da03a-5a62-4bfa-a146-0a572da40e09,4948,USD,captured,stripe,pi_42efcd4c-c6e0-4cfa-bec9-,"{""status"": ""succeeded""}",,,2025-11-23 23:50:42,
3f7d1474-56f4-4fc5-85ae-5371b5d64ecb,a827c9e9-afdf-489c-8def-dc8a9a74810a,31e3d717-d1eb-4c06-a79c-0d577ef3229b,8616,USD,captured,stripe,pi_4a81529e-834e-445f-8bb2-,"{""status"": ""succeeded""}",,,2025-11-19 15:55:03,
3fad1609-3189-46a6-a462-d597ad40faae,282fd765-5f50-42bb-8973-e5cfb7316b00,5045d85f-10d0-4ba6-8674-f984be4d312e,17279,USD,captured,stripe,pi_17248995-2568-4484-9444-,"{""status"": ""succeeded""}",,,2025-11-24 19:35:02,
402f0881-581d-4348-94aa-e668d47afdc1,b5a41842-ebdc-4373-bfcc-8cfc5f11d6c7,0123e0e3-a65c-44bc-b533-4c631013b5e9,13198,USD,captured,stripe,pi_146b7399-5732-4a8f-8e51-,"{""status"": ""succeeded""}",,,2025-12-08 11:22:26,
404f64af-ad0e-4a53-8ccc-ad09d0431b44,abf5a304-438c-4343-86e9-ca2143cff1f6,e3d43e4f-ce11-4791-82c5-ace7e886c779,16039,USD,captured,stripe,pi_6e8f700f-95d5-46b4-b61b-,"{""status"": ""succeeded""}",,,2025-12-15 18:32:10,
408acc58-d326-41f7-9cd7-38ea24ec51c2,fc52766f-f9f5-4d83-b339-9fd1f32aebbc,8e406d42-55c9-436f-bbfa-c2d06bb5bd12,14128,USD,captured,stripe,pi_b9f36931-2ae7-4a01-b2a4-,"{""status"": ""succeeded""}",,,2025-12-05 12:28:06,
40b72f56-7c2c-4115-be85-70786c0cb0ca,565d6415-0860-4d23-b943-9a8337153fb0,b39c6b85-ecfd-4be6-ade5-7ed4eec9115c,9671,USD,captured,stripe,pi_64d97aca-ce7c-4528-bb3b-,"{""status"": ""succeeded""}",,,2025-12-07 12:25:12,
41071a58-0dde-4b45-9ea0-8f586481c00d,0b1eab21-fb3c-483a-9b44-30df9a3bb081,ae4fa150-281e-4321-abda-1801cb5e0f08,21409,USD,captured,stripe,pi_9baeda3e-7e9e-447e-9acb-,"{""status"": ""succeeded""}",,,2025-11-21 16:58:21,
4167842d-c67d-44d9-af9e-8cbdd7e0e612,4809227a-9d06-4fe5-8770-ea1b91bb2ed8,cb2bf5ed-d716-4dd5-aa45-f1746ea2b6d7,18582,USD,captured,stripe,pi_acd8c98d-cbb7-49ee-8cea-,"{""status"": ""succeeded""}",,,2025-11-19 11:33:35,
41af9d48-b490-464b-b055-f351f49ddb42,e8b5d0a6-6ee2-4cba-b331-e7def4ae77c5,516fbdc5-31ce-404e-b9fd-43c1a51a7327,14289,USD,captured,stripe,pi_a812d424-98d7-4c44-9965-,"{""status"": ""succeeded""}",,,2025-11-30 04:04:11,
42673492-dcb9-4134-9c0e-bc9c43a6fdca,b24f11cc-3b50-46c6-899c-3197ff3d2e72,ecf5c479-ef25-492c-b3d6-d6e205340e2c,44067,USD,captured,stripe,pi_29e95cee-8bef-40c2-92f3-,"{""status"": ""succeeded""}",,,2025-11-22 19:12:40,
42c3831b-7f33-4670-9044-24d4833a9584,69fac090-67e4-4a99-b296-f95e5319171d,1a4f35c9-b58b-4536-9dc1-a3cbd0336ccf,14414,USD,captured,stripe,pi_b0ca3c15-f122-4d5c-b82c-,"{""status"": ""succeeded""}",,,2025-11-28 20:23:41,
436032af-4a26-4f91-8b8d-2a7748c6f012,8d38997d-2e96-4530-a530-2775063c701a,e96faf3f-58ec-44ca-9f1b-2721fb0fb411,9145,USD,captured,stripe,pi_7b5645b4-fc59-43db-a322-,"{""status"": ""succeeded""}",,,2025-11-28 15:57:36,
43625988-941f-44ff-bcf4-aa24255ad63d,7dbe9f08-52cf-40e9-8fb2-342b9ba049e0,f4a9ed0e-4071-45a3-a869-22e0c2732db2,14308,USD,captured,stripe,pi_3305289a-f919-4bd3-84ca-,"{""status"": ""succeeded""}",,,2025-12-18 22:29:12,
43fcc025-b033-4c60-82c4-7ff1a60ab294,dec221ea-81f0-4cc0-8e87-4c67c0720c70,dd05251c-1654-4743-a488-5b0be745b4ad,23455,USD,captured,stripe,pi_9ef5275f-7f9d-45c6-a107-,"{""status"": ""succeeded""}",,,2025-11-30 23:39:02,
4469b530-4cd3-4a4b-9132-e32f5d98f180,62099a4a-5931-47a8-9efa-ded946ef81b9,7346f938-de09-41fc-81b9-5f5782097b1d,41946,USD,captured,stripe,pi_10a369bd-3343-45f5-b722-,"{""status"": ""succeeded""}",,,2025-12-12 22:11:27,
449dcb67-be1c-468d-a788-55b9070be905,dbea82b1-7675-4f64-8461-5a1f615d5ee1,9ebc9fdb-d90c-499e-8587-d65c5fbb2be3,18477,USD,captured,stripe,pi_29773f37-6bc5-4207-b721-,"{""status"": ""succeeded""}",,,2025-11-20 17:21:38,
44e18ec3-eb0c-4a3f-9405-b6a2b7642e1c,e919dfc6-2e97-4b8d-8702-4bc3b8eb6d5f,aad37b61-0aaa-4c9e-8017-063b02303603,8903,USD,captured,stripe,pi_48c4a1e5-86ea-4e26-8041-,"{""status"": ""succeeded""}",,,2025-12-19 14:34:22,
44e62b15-3e5a-4abc-a136-73f116f704ee,06605da7-d1a2-4782-9954-0830e36ead3b,c7264b1a-efa3-4c13-aec4-17e06862734a,25576,USD,captured,stripe,pi_9dcd9f34-934d-4540-aa06-,"{""status"": ""succeeded""}",,,2025-11-23 12:17:20,
4529788f-8256-4790-b281-bfc4b3f8d95e,1b9d7942-0910-454e-965c-03ffe0686b7b,a0e0edde-ead6-4d2f-ac33-0b4a8f74937f,9440,USD,captured,stripe,pi_72503f84-784d-4328-86b7-,"{""status"": ""succeeded""}",,,2025-11-30 12:20:28,
457a1251-e17c-4d3e-90aa-0e234a6ebb09,b28b9659-9072-417d-835c-f7f0011b199f,2fa468f1-78ed-4c88-b9ed-3cbfa9fd873d,13061,USD,captured,stripe,pi_67dd2485-546b-4515-a60a-,"{""status"": ""succeeded""}",,,2025-12-17 23:24:12,
45a4133a-0a77-49a7-9f51-bef0bb20e6e2,adb4fdc7-4059-4d4a-a792-993130b9ba3d,6027cc41-43a5-4278-803c-5b43029b32de,6226,USD,captured,stripe,pi_1532039e-98aa-4603-a4fb-,"{""status"": ""succeeded""}",,,2025-12-07 05:04:17,
45dd92bd-40d2-4b70-b608-15a198f8a5ce,f0305091-00cb-4cc4-b1df-16c242e85817,66ccd67a-0df7-48ac-ae00-bec7b88a454c,13048,USD,captured,stripe,pi_570d07ad-07e7-4b36-89b1-,"{""status"": ""succeeded""}",,,2025-11-26 19:22:37,
46595d96-48f3-482d-933c-14d253e4a225,6cf0a435-7eef-4289-85e8-7b6f9ee7bd6d,25993f57-0773-4295-9cab-d9fb4f18dd42,31565,USD,captured,stripe,pi_40622e05-e6d3-451e-be25-,"{""status"": ""succeeded""}",,,2025-11-26 12:11:03,
467094aa-8533-45ad-97da-306445d299d2,6f42bfd2-459d-485d-9726-5c8cfb39985d,e4b0c4e5-f6b6-4b54-84c6-a16835f49f89,12788,USD,captured,stripe,pi_cf740400-5d93-4c7e-bd85-,"{""status"": ""succeeded""}",,,2025-12-15 11:00:32,
476af78e-43e6-45c9-b2f1-a0301d8c9d5b,b4ed2f2a-e7f9-40d0-9221-b78486969c2d,69393416-48fc-454a-931f-5d013fc2efe3,26198,USD,captured,stripe,pi_22924953-d03d-47e9-ae33-,"{""status"": ""succeeded""}",,,2025-12-13 16:10:03,
4772e598-542d-412a-be04-11a5acd711e8,3ffbe4a3-978b-450a-ba5a-0177e8b7e594,093ead34-4a5e-430b-ae5d-51ddb4e2e36f,9100,USD,captured,stripe,pi_ec152c3c-ce42-4283-932c-,"{""status"": ""succeeded""}",,,2025-12-17 16:58:19,
4781ec96-1a9e-4d7a-a4c6-c9611cb0e636,02f32ceb-df4e-4ba4-a39a-44d734068696,f3f4df02-5642-4bd1-85d3-6b52945bf151,35934,USD,captured,stripe,pi_e4ccca02-3df7-4a4e-beef-,"{""status"": ""succeeded""}",,,2025-12-18 03:57:24,
47b58818-d930-4fa9-8a4b-f53d69ddcc2c,cf8abb66-995f-45eb-8fbe-6347d1962e57,835ac97b-88c9-4ab9-95ae-8bb73b911957,30757,USD,captured,stripe,pi_e29fa0ce-4bcb-49d9-a039-,"{""status"": ""succeeded""}",,,2025-12-16 05:44:17,
47e5e879-8a41-4aa8-b399-f494de40f5f4,6cf65f04-bc33-4024-a9fb-454fdc654e65,c044c018-c4fa-4386-8be8-879e49e34086,36615,USD,captured,stripe,pi_1a3a3f54-4f23-4dca-b9bb-,"{""status"": ""succeeded""}",,,2025-11-20 01:50:08,
48507909-0497-435b-8687-c1885f3da372,eb16c68a-3462-44a2-b24b-5bb9c049e539,88e28b7e-3a0b-4e0b-964c-8054a425932e,5517,USD,captured,stripe,pi_79b8400e-c61e-4f0d-886e-,"{""status"": ""succeeded""}",,,2025-12-05 13:51:33,
489b0944-6478-4438-9fde-a32de5fa90db,a4223ddd-7dfe-4eae-bdcb-02a3c0b1cd28,de0c6a2e-f0b1-4f06-aeab-d9c964039d2e,22825,USD,captured,stripe,pi_fca185e2-b5c3-411d-ad63-,"{""status"": ""succeeded""}",,,2025-12-19 15:06:25,
49e859d1-c6ab-45b0-966c-78215affe7d5,f5c1f7e0-f024-45e7-b3b8-b9d8307ba751,b00e6339-6ef1-4842-9f12-96ff3ff24384,4762,USD,captured,stripe,pi_a1d94c44-4dac-434e-9c6f-,"{""status"": ""succeeded""}",,,2025-12-19 06:38:14,
4a1d5275-c020-40df-bad4-984710104fda,417c7eb1-c4d1-466b-8ed3-b96340c8b687,299c2f2c-e391-4b7c-9dab-f9bcbe3202df,34057,USD,captured,stripe,pi_15a9b5a8-02a3-4816-9435-,"{""status"": ""succeeded""}",,,2025-11-22 14:08:36,
4a6c44a5-191f-4397-97ae-d9d9ec2a987e,e890f4e8-aeb1-41de-a9d1-7f96cac0adac,1071147f-75c6-40db-94a9-ca0303b4bb31,21623,USD,captured,stripe,pi_3ef5a3ae-221c-4de6-bc3a-,"{""status"": ""succeeded""}",,,2025-12-05 07:45:37,
4ab42ef3-179b-4815-b94a-247e300c9660,f91510e1-bb7b-4b7f-b327-3c72359741b5,1e3ee2b9-b446-47d3-91ce-f63874e30d62,15765,USD,captured,stripe,pi_b5c08e25-717b-4170-8a3d-,"{""status"": ""succeeded""}",,,2025-12-02 16:53:13,
4b2f3ff9-17b5-4119-a6b0-c533fd44ec05,87d19b74-f2f5-4ff8-8742-c6988d97b589,2d7aa7b1-642f-4969-b15f-94d078b6c8c5,33615,USD,captured,stripe,pi_a6e0de98-6d61-48b1-93bb-,"{""status"": ""succeeded""}",,,2025-12-10 21:20:41,
4b45753b-b6e0-49c3-a583-90f71d699367,006a615c-d5c5-4b93-95e2-7111b360376a,81e43f19-acfc-458d-aaeb-133aad03f624,32180,USD,captured,stripe,pi_14a3bf4a-4049-47a6-9b31-,"{""status"": ""succeeded""}",,,2025-11-27 22:37:30,
4b4ea81f-1b35-4b33-a19d-c7bd2bf7af30,1b7b02a7-0b8d-4d73-9bd0-d88c91fbfb9f,e6e3afc9-4732-4514-95c7-611e4150bca3,21570,USD,captured,stripe,pi_9990f7bd-7fb9-414a-90be-,"{""status"": ""succeeded""}",,,2025-12-05 03:37:21,
4c9b797c-c2c0-4a0c-9ad6-f7fdc2be5014,a5053bd2-4fca-402d-bd9f-69a18d4e4f97,847deec2-492a-4692-b9f4-a42de67957ec,11326,USD,captured,stripe,pi_8097d42b-8723-4413-8ebb-,"{""status"": ""succeeded""}",,,2025-12-13 09:16:28,
4d01abec-8f82-49cd-bafd-b2edd990b15d,d2e33500-e52d-46b0-b2ef-2248bd8b3de3,90724efd-8b10-40a5-a813-21dd763472eb,16811,USD,captured,stripe,pi_721d551c-a25b-4906-8fa6-,"{""status"": ""succeeded""}",,,2025-11-27 09:09:18,
4d1c031d-0c24-4704-80ac-cb3c3cb53bd4,ec4f6766-a1c0-4064-906e-192309909374,d151d4e8-400a-4d8c-879b-2e1582621f86,11854,USD,captured,stripe,pi_9c7463bb-8c04-4f9a-bd07-,"{""status"": ""succeeded""}",,,2025-11-19 22:41:07,
4d5cabf0-8c77-493d-90d0-029cecf464f5,46709854-f604-4a05-8430-f82d91739411,ab79f7af-aae1-456f-9d3f-0ddea3eba64a,18202,USD,captured,stripe,pi_625de445-533c-4c6c-a65e-,"{""status"": ""succeeded""}",,,2025-11-22 05:56:04,
4d623807-7c65-43ce-a7a7-fc637b8a9cf4,501ac956-6be7-4e26-a03d-d7a48a67ba49,76abc068-a493-4eeb-a8c1-734c88882780,13346,USD,captured,stripe,pi_75498090-3c6a-4ed0-934a-,"{""status"": ""succeeded""}",,,2025-11-24 07:52:25,
4d7820b1-ecd7-4870-8ffc-6f7b45866066,bee58760-ed4e-4c76-9260-b731de62d3dd,846e8446-c790-4b4b-855a-1e7f396fab2c,29141,USD,captured,stripe,pi_6a28f876-d03f-49f5-a123-,"{""status"": ""succeeded""}",,,2025-12-04 14:57:34,
4dbe9265-7631-4c03-a757-b4f2b2e203cb,84f566ab-ff4b-4061-bbf2-aa6a46c8ce0b,538448b7-e44f-4dbd-874b-3036070e5017,10252,USD,captured,stripe,pi_09f824a4-41f4-4884-8d6f-,"{""status"": ""succeeded""}",,,2025-11-30 19:30:23,
4de29d7c-54fc-4dd6-b8ed-fe11cdb5d5c4,dedc80c0-7448-4307-a427-01965ca00c6e,7377b4f7-9767-4ab0-8a3b-37c638c7a094,2783,USD,captured,stripe,pi_406b24b6-fddb-4981-81d5-,"{""status"": ""succeeded""}",,,2025-11-27 13:25:26,
4df62c3a-b66c-40e6-8e4c-439773f13a28,a96c0320-ac6f-430a-9a6c-228a53e3cd6a,534eb27a-fdaa-4daf-a717-34d6f754592b,20375,USD,captured,stripe,pi_71123ea5-7d22-4bb5-8413-,"{""status"": ""succeeded""}",,,2025-11-27 22:16:18,
4e39984d-2ac2-4391-84d1-28af86bd3660,70a76896-744f-4beb-bfd4-611db471c4c9,4551fc41-aeb6-44a7-8db3-0bc11fb8fe11,52885,USD,captured,stripe,pi_ed3224fb-3a5d-43df-8d58-,"{""status"": ""succeeded""}",,,2025-12-02 05:43:20,
4e97a301-1e0b-4726-bd89-567f0ad9e7cb,aaeefa6a-0e31-49df-887d-d3bccafb02ed,5247793e-c3d5-45c7-9450-0be0cdc22b0a,26515,USD,captured,stripe,pi_506934df-b8fc-4b16-9f0b-,"{""status"": ""succeeded""}",,,2025-12-07 02:19:41,
4ecf9a8c-60d2-4595-8e70-3146b41c1613,630d0c20-99bb-466d-86a4-635162c251ef,cbfa9706-05b7-4af5-af60-7286c95dc82b,14897,USD,captured,stripe,pi_77681423-8e43-4d65-92c7-,"{""status"": ""succeeded""}",,,2025-12-12 12:33:19,
4eff3df0-a1e3-47d8-b75c-0eb286cebfc1,f16fd60a-85a4-4ebc-80dc-bf1b96b54490,afba3067-ba2f-44ea-ba61-e1f63ec7d5b6,3916,USD,captured,stripe,pi_26877ed5-6413-4801-a511-,"{""status"": ""succeeded""}",,,2025-12-12 21:40:16,
514a9004-1a9e-4c43-96f6-9240d98e9fbf,373ccba0-e4a5-446d-8750-430d35dd237e,e1597cda-c23f-4e44-bd42-d57a495a1e67,11591,USD,captured,stripe,pi_34ef143f-f7ec-4def-9fdd-,"{""status"": ""succeeded""}",,,2025-12-16 15:40:17,
515d31d3-1f4f-475d-818d-b7d192c23e9f,f4af4915-3d9e-41e8-af24-9e71b07e6e89,4ceb30ac-6b13-4bcd-a4fd-7344367db2fc,19373,USD,captured,stripe,pi_26e18778-2422-43c4-93b1-,"{""status"": ""succeeded""}",,,2025-11-27 16:28:12,
515d4652-753f-41a5-b598-279acfbd5e3d,e89ee3fb-0df6-43be-aab4-665889aa660d,66ccd67a-0df7-48ac-ae00-bec7b88a454c,15321,USD,captured,stripe,pi_5f310fa9-a701-4f07-83f8-,"{""status"": ""succeeded""}",,,2025-11-19 20:44:34,
516c988a-98e2-4788-943e-fceedd20f206,66d596cd-408e-4f9a-8dcd-7d37cd41bfcf,d20a61ac-2c91-4f8e-8265-79026fd39503,28467,USD,captured,stripe,pi_5847823e-3b8c-4438-b1ae-,"{""status"": ""succeeded""}",,,2025-12-19 17:38:29,
51e68a66-030c-416a-890f-943b36b30f11,1275f57c-c5cf-4009-95ea-2febdc7585cc,d23e6300-fd03-4e90-9b62-a593ee2ece20,26870,USD,captured,stripe,pi_a1c53bed-fdd1-4f93-9b58-,"{""status"": ""succeeded""}",,,2025-12-18 21:22:21,
522e0b33-31b0-4b2c-9eea-3facb5bae220,52e9e1ea-a01d-4ef5-bca7-2914208cf5bc,bb72c736-f6f5-44f4-8b62-74316b502f09,45540,USD,captured,stripe,pi_66a481ba-eeb7-41a1-b25f-,"{""status"": ""succeeded""}",,,2025-11-20 22:05:40,
52372858-8c79-44cf-a409-d4c8a63a9db8,ff0e3e16-a3d3-4d33-9f13-95d2f9c30005,bdd4c524-3085-4948-aa83-b7aa6393a1b3,6546,USD,captured,stripe,pi_651dc34d-ac07-4b78-9c00-,"{""status"": ""succeeded""}",,,2025-12-08 11:08:02,
5385c525-45b0-4796-a541-4bc3030ad790,9f9b38c7-a459-461f-8a79-6fe047a3a482,0302903f-a870-4428-9d20-42f468831f24,33125,USD,captured,stripe,pi_b53e7cc8-c97f-418c-9013-,"{""status"": ""succeeded""}",,,2025-12-09 14:58:36,
53b82b91-1c42-47cb-903a-bc3cd2aa912e,f3d17928-cb0c-4ddc-b874-d09febce35df,007c92f8-6159-4d7a-9043-8eac2aa1b17d,28213,USD,captured,stripe,pi_898b3372-c64a-4eb1-a48d-,"{""status"": ""succeeded""}",,,2025-12-12 22:53:02,
556547ad-03b0-4a0e-a345-ba1c450097d7,cdfe6051-9e08-4f65-ba92-2560751d7384,85554f64-8a0a-4aec-b5d7-d6d960ef5425,25494,USD,captured,stripe,pi_8c0b0ebd-ab30-4747-8da3-,"{""status"": ""succeeded""}",,,2025-12-15 00:49:35,
55790578-d48d-4b7b-b919-9db928875cd7,d70ed833-878d-4131-b555-23b95989d9dc,47f8ae73-bb1c-4f50-a268-b642cc011664,11045,USD,captured,stripe,pi_9bff012f-8183-4867-94aa-,"{""status"": ""succeeded""}",,,2025-12-15 17:07:25,
557d7299-04c5-4bfa-bf44-553f741ce071,44efcbff-4871-49b3-8194-990f59c2f6ee,54da25be-ec41-4d76-a6fa-d7232917472b,29098,USD,captured,stripe,pi_851b66c4-a823-426d-b15a-,"{""status"": ""succeeded""}",,,2025-11-23 04:22:23,
55a7d71c-dc1e-47a0-944a-fa23254794e0,7c7b9d46-05f2-4cee-9edd-f22c6e4d451f,20a12f56-069c-4fcd-9476-6191f3f6e272,11502,USD,captured,stripe,pi_17dda3ab-1545-44fb-8b72-,"{""status"": ""succeeded""}",,,2025-12-10 12:19:37,
56438349-c53a-4607-8c43-29a93f74187e,a0a2443d-2754-4495-a5ae-6149713de0b6,eace4b9d-6308-408c-8429-71ddbb7d14c5,50596,USD,captured,stripe,pi_cf815995-a7d2-42a2-bf6b-,"{""status"": ""succeeded""}",,,2025-12-03 20:43:22,
567a5503-4466-440c-a258-19e374a1fa33,41dfad25-0d8a-4720-beae-6a59a0c79169,2c2fb3f3-5ae2-4eaf-8fab-b1c6017cef39,37146,USD,captured,stripe,pi_39e711be-b524-46b1-ab32-,"{""status"": ""succeeded""}",,,2025-11-19 01:19:36,
5703f811-68f6-4825-98bb-391922b656a0,ba5a8c5a-5c51-49c1-a493-5622cb296174,a2a6be4f-972c-4038-81c7-071584f4bdc7,11038,USD,captured,stripe,pi_341ff2e5-6fca-4281-8d9a-,"{""status"": ""succeeded""}",,,2025-12-03 01:40:17,
572749b2-b9b7-4315-8ce0-bb1ef9b20d1f,19e78af0-544b-4121-a083-3784ca2fc478,e4888346-9c4d-41b1-92a4-a074a2dfcc98,9224,USD,captured,stripe,pi_093bbd75-3f78-4b9f-82fb-,"{""status"": ""succeeded""}",,,2025-12-18 22:39:35,
57735f26-907e-48da-b158-f2b17dcefde2,ae73d707-6136-4169-bd91-cf2a477f89b9,91f1b403-c626-4843-8a31-6a052875fb8f,34925,USD,captured,stripe,pi_06fd63ac-420f-4a25-a52c-,"{""status"": ""succeeded""}",,,2025-12-07 16:58:09,
5790529b-deb3-491b-9211-089b2bdd7126,1eaf03a3-4d8a-4fff-8cbf-c8a5b8a92519,c38aca86-47ae-4649-9acc-6fb9747b4d85,21931,USD,captured,stripe,pi_a21b1f45-4805-4313-984d-,"{""status"": ""succeeded""}",,,2025-12-16 22:11:11,
57a86339-51f1-48fc-8122-ecd38149ee40,779509fe-2954-4f4c-b21c-7b04be98bfb4,59dc8a7a-1f3b-425c-bdac-6cb01e35d279,11134,USD,captured,stripe,pi_c5dc8604-9885-4e6c-95fd-,"{""status"": ""succeeded""}",,,2025-12-06 18:08:17,
583da0f2-f089-4577-80a5-f57501961723,4c02be48-6d48-4b5a-86a6-22f852bd093a,18b4ff3b-57b3-4108-a999-e57038013881,11505,USD,captured,stripe,pi_e7aa4170-ac2c-4618-9c3d-,"{""status"": ""succeeded""}",,,2025-11-19 01:01:40,
58ec0c08-338e-483f-b344-d5951d2fbfb1,8498f457-f78a-44ef-b05b-c01d4a14d86a,dbde0b22-c223-4fa4-9e7a-140fcd46c61c,7577,USD,captured,stripe,pi_db5818fb-302a-4e26-9f64-,"{""status"": ""succeeded""}",,,2025-12-01 18:26:04,
590b9a61-4447-4836-9117-732dd43513df,7af6e5ae-bd03-4b4b-ac08-a23dfd8c5b4e,2d7aa7b1-642f-4969-b15f-94d078b6c8c5,21760,USD,captured,stripe,pi_74f88519-3ba6-4f28-81ec-,"{""status"": ""succeeded""}",,,2025-11-30 14:33:22,
59923986-7614-4ada-95d8-3d64f3384be3,f4782b3a-6817-410f-9160-c26a9550828d,df1130bd-6fad-45f8-82e1-366bab97e42f,4903,USD,captured,stripe,pi_f1129693-59a7-4c9e-ac6d-,"{""status"": ""succeeded""}",,,2025-12-06 01:21:41,
5a0133f3-35c8-4f24-9891-46118d19f30d,2dc010e0-b9de-4d35-b3e7-f0ba4af69be4,ba6f9f8e-de36-426f-a312-9911af4d7d0f,15816,USD,captured,stripe,pi_8fb00ba7-164f-489c-9c9b-,"{""status"": ""succeeded""}",,,2025-11-30 08:00:14,
5aeb88ad-03d7-4674-bb09-d8014ec45716,0b741bfc-8aca-405d-916e-7d8475f3cd40,4e9f4b71-28ce-4cac-8350-de14e0d61f78,26946,USD,captured,stripe,pi_609c02a4-d2fa-4bb7-a60f-,"{""status"": ""succeeded""}",,,2025-11-30 19:04:39,
5af0bacd-04a1-4b9c-b885-0351a11a2d5a,9016f110-0962-4862-b27b-6cf8adf40909,6e79d931-1cce-4110-931e-6ee43077a9fc,21563,USD,captured,stripe,pi_3aaed6bc-3363-4b9f-9df9-,"{""status"": ""succeeded""}",,,2025-12-12 22:02:41,
5b77e8fd-5039-4765-8749-32dece313bf0,a3c57c55-08dc-4079-ad37-c6759dabe2c5,ba6f9f8e-de36-426f-a312-9911af4d7d0f,7362,USD,captured,stripe,pi_b86c64fd-e986-4c24-b8cc-,"{""status"": ""succeeded""}",,,2025-11-25 03:02:31,
5b9646fa-e248-411e-8de0-603cc1a8fce6,d8946bb7-a678-403c-9c28-9429907d9569,47f8ae73-bb1c-4f50-a268-b642cc011664,20077,USD,captured,stripe,pi_8d4beb4e-cabe-4f60-b3bf-,"{""status"": ""succeeded""}",,,2025-11-21 21:36:24,
5bf83e93-2d5a-4fcf-8de6-64fb32c91e7d,c355e21c-4cb1-4027-b2d5-7a1cfa47989c,edee6e54-2978-4c4e-bee5-1e2c20f35613,26873,USD,captured,stripe,pi_04505dd2-6347-4e91-a96b-,"{""status"": ""succeeded""}",,,2025-11-24 23:46:41,
5cd52376-2907-467e-9f4e-718030ead86f,d8c5cea6-73ae-42ef-ba4e-b3e4ab5ce09b,31927537-95fc-4ea3-9097-8f6b2f5def17,11479,USD,captured,stripe,pi_ed91241f-11c0-43bb-a52d-,"{""status"": ""succeeded""}",,,2025-12-02 01:53:39,
5cf4c633-616d-4335-ab29-c8b42270205c,35fe9b6d-e134-4396-a0c0-9c2bf22e25f0,5c12634d-f3b1-455c-9ec6-6c89281c5aca,15856,USD,captured,stripe,pi_c7857c9b-c293-431b-9d22-,"{""status"": ""succeeded""}",,,2025-12-03 04:56:14,
5dda659c-ec85-42ad-be95-ae10377fa6cc,17f33e28-cae7-493a-9120-26ba57140138,9342ee51-dc15-4267-817c-647fb6453b38,37782,USD,captured,stripe,pi_a2571cdf-e9df-4fa7-ada9-,"{""status"": ""succeeded""}",,,2025-12-09 07:22:04,
